Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.13055,-0.088522,0.057291,-0.061154,-0.0079629,0.028965,-0.025966,-0.001591
-0.086404,-0.052031,0.0095877,-0.00084906,0.007834,-0.02085,0.017415,-0.00056847
-0.02161,-0.033049,-0.056694,0.076516,0.0094985,-0.030646,-0.04688,-0.017393
-0.059509,-0.024438,-0.020642,0.040509,0.013802,-0.045078,0.054481,-0.023659
-0.01834,-0.032631,-0.059521,0.076823,0.0091094,-0.0062663,-0.035512,-0.018638
-0.042977,-0.049555,-0.061108,0.087834,0.019191,-0.045964,-0.052315,0.020159
-0.039373,-0.020545,-0.040794,0.064357,0.0096443,-0.037512,0.02835,-0.048301
0.033216,-0.035839,-0.085443,0.041465,0.014818,0.060051,0.001154,-0.019006
-0.020687,-0.02398,-0.047898,0.066372,0.0061347,-0.0063846,0.0042364,-0.033459
0.029096,-0.024478,-0.074559,0.045004,0.010823,0.10899,0.029679,-0.0088782
0.042932,-0.024886,-0.068446,0.016237,0.0089714,0.10617,0.031757,0.0034025
-0.039741,0.0040925,-0.029669,0.04117,0.016017,-0.034588,0.034685,0.01935
0.04228,-0.027249,-0.075797,0.023653,0.011014,0.10836,0.034096,-0.0079585
0.027068,0.024236,0.030114,0.029449,-0.14618,0.0047564,0.0092445,0.019716
0.027756,0.024111,0.031074,0.02968,-0.14569,0.0047141,0.0093297,0.020198
0.069154,0.0027537,0.014812,-0.022221,-0.084193,-0.013761,0.0073347,0.031331
-0.066906,0.034265,-0.0060635,0.0026933,0.020045,-0.043157,0.088065,0.013753
-0.048792,0.14218,-0.016524,-0.027621,0.02209,0.0034312,0.0024192,0.0032826
-0.063568,-0.061443,-0.031016,0.041231,0.013642,-0.013525,-0.030183,0.025812
0.014381,-0.040712,-0.077945,0.054967,0.017397,-0.0029096,-0.038573,0.032761
0.11245,-0.03444,-0.053436,-0.093974,0.0012013,-0.023802,0.00038457,-0.0015491
0.1106,-0.032882,-0.049035,-0.093514,0.00045035,-0.030257,-0.0022254,-0.0041719
0.11156,-0.039884,-0.063353,-0.08903,0.0063687,-0.013438,-0.0004824,0.0058858
0.12474,-0.029792,-0.024466,-0.080532,0.01137,-0.01572,0.0017112,0.016751
0.1174,-0.035281,-0.052779,-0.092458,0.00019926,-0.01665,0.002974,0.0019052
0.09259,0.0072488,0.13154,0.040734,0.058446,0.0076616,-0.0036362,0.0049946
0.091875,0.0071585,0.13006,0.039996,0.057557,0.0068644,-0.0037446,0.0020847
0.095246,0.007453,0.12642,0.036102,0.05074,0.0066702,-0.0025446,0.012029
-0.12863,-0.087072,0.05936,-0.064446,-0.008722,0.031286,-0.024569,-0.0042716
-0.13194,-0.08964,0.059653,-0.064718,-0.0078404,0.030334,-0.025009,-0.0005872
-0.1121,-0.072633,0.058284,-0.066331,-0.0093064,0.03507,-0.017759,-0.0067828
-0.084345,-0.05118,0.027566,-0.025859,0.0094146,-0.021507,0.028554,-0.015504
0.067725,-0.015773,0.025779,-0.022633,0.022946,-0.01164,-0.0007684,-0.034306
-0.10113,-0.016228,0.020171,-0.02803,0.011857,-0.010503,0.018031,0.0097581
0.056039,-0.024707,-0.057301,-0.00184,-0.00018956,-0.017138,-0.02358,-0.060774
0.077375,0.012855,0.12866,0.051841,0.01992,0.010518,0.001491,0.0034938
-0.034675,0.14314,-0.0167,-0.017231,0.0059783,0.0052481,-0.027327,-0.018125
-0.051497,0.18345,-0.02073,-0.037969,0.021979,0.014273,-0.022916,0.0075398
