Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.041415,-0.033895,0.060521,0.053904,0.041799,0.004936,-0.05804
0.056465,-0.010627,-0.030986,-0.030732,-0.019535,0.055626,0.028077
0.041303,-0.072889,0.047914,-0.04146,-0.012272,-0.034325,-0.04936
Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.1627,0.024641,-0.00073687,-0.031155,0.0027484,0.034294,-0.022272
-0.029527,-0.010841,0.017534,0.059684,0.019518,-0.059777,0.05616
-0.13034,0.013373,0.004749,0.012019,-3.0037e-05,-0.025069,0.017436
0.028901,-0.077675,0.0091391,0.042394,-0.0084354,-0.014231,-0.035909
-0.035282,-0.020643,0.014445,0.043697,-0.0049409,-0.065983,-0.013368
0.023613,-0.071913,-0.070757,0.053693,-0.041192,-0.0054751,-0.057075
-0.15308,0.015351,0.00061584,0.0060494,-0.0036246,-0.02102,0.019644
0.038448,-0.069297,0.058958,-0.064987,-0.0022142,-0.043226,-0.043097
-0.16595,0.023163,-0.00019844,-0.032076,0.0040508,0.035936,-0.022844
0.030709,-0.078168,-0.071962,-0.041122,0.081976,-0.026585,-0.0083291
0.033204,-0.050833,0.042407,0.03615,0.022178,0.0058866,-0.017881
-0.063767,-0.027688,-0.040863,0.059665,-0.035273,-0.033855,0.014099
0.062848,0.10729,-0.047913,-0.012612,-0.045815,-0.019099,0.0022318
0.044279,0.007879,0.060678,-0.055145,-0.018348,-0.038788,-0.024783
0.037654,-0.067428,0.061091,-0.062587,-0.0002157,-0.046375,-0.048054
0.033408,-0.047658,0.069558,-0.05186,-0.014183,-0.037009,-0.029874
-0.16933,0.026284,-0.0012781,-0.034326,0.0028982,0.03677,-0.024598
0.065619,0.13873,-0.02536,-0.019588,-0.019262,-0.030225,0.0021719
0.03947,-0.043365,-0.052114,-0.0087784,-0.056649,0.025535,0.016902
0.059313,0.12776,-0.027986,-0.018095,-0.022208,-0.030267,0.0064542
0.026605,-0.064983,-0.080118,0.054867,-0.052411,0.018377,-0.034766
0.0352,-0.078697,-0.07954,-0.054772,0.075182,0.0016668,0.034556
0.044869,-0.052164,0.043659,-0.070536,-0.014496,-0.012371,0.0071198
0.043813,-0.07382,0.0057152,-0.047723,-0.015265,-0.0057571,-0.013768
-0.13657,0.024608,0.004161,-0.010512,-0.00294,-0.011263,0.007596
0.048223,0.070817,0.026417,0.034978,0.052076,0.042252,-0.023156
0.047906,0.11871,-0.0082731,-0.017446,-0.0081918,-0.020185,-0.0036586
0.03186,-0.079866,-0.068714,-0.041123,0.07885,-0.028975,-0.014926
0.015877,-0.030515,0.048628,0.06573,0.046472,-0.023445,0.010455
0.061655,0.09663,0.020351,0.033919,0.05129,0.041333,-0.014844
0.057185,0.11098,0.0084166,0.0068463,0.022701,0.0088797,-0.0062921
Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.046582,0.01564,0.051783,0.057822,0.028609,0.040955,0.0024265
0.056464,-0.010992,-0.031946,-0.031608,-0.020385,0.055742,0.028089
0.044812,-0.073312,0.061077,-0.020153,-0.035448,0.028151,0.035084
Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.16829,0.023087,-0.00066097,-0.034535,0.0035941,0.039935,-0.023931
-0.028062,-0.010908,0.015914,0.061406,0.016427,-0.060936,0.055839
-0.1439,0.01227,0.0041484,0.013632,-0.0029736,-0.02671,0.022668
0.020625,-0.065718,0.013838,0.062775,-0.050872,0.016662,0.0053984
-0.051817,-0.0243,0.023677,0.060609,-0.0046776,-0.026248,0.034405
0.027446,-0.074209,-0.056644,0.076584,-0.052365,0.021815,-0.035099
-0.15421,0.017125,0.0019652,-0.0023853,-0.00087045,-0.0092248,0.010706
0.036237,-0.056552,0.060024,-0.022591,-0.026657,0.034865,0.057966
-0.15384,0.019257,-0.0018133,-0.026367,0.0025718,0.032773,-0.020771
0.018777,-0.061465,-0.095017,-0.020737,0.075757,-0.014884,0.0062811
0.031683,-0.047947,0.022648,0.044044,0.0066282,0.0070172,-0.029198
-0.10706,-0.0053624,-0.007234,0.045814,-0.017546,-0.043507,0.03148
0.063844,0.127,-0.039344,-0.019459,-0.036883,-0.027692,0.0078445
0.053505,0.083018,0.019876,-0.023895,-0.0046444,0.0054151,0.011015
0.036667,-0.05698,0.060412,-0.022893,-0.028694,0.036451,0.060296
0.027731,-0.022399,0.06139,-0.031068,-0.014588,-0.003036,0.00036833
-0.1703,0.025238,-0.0016351,-0.035089,0.0032469,0.037916,-0.023154
0.063832,0.13609,-0.025297,-0.0062678,-0.01622,-0.026963,-0.0022397
0.03565,-0.014314,-0.057731,0.013608,-0.068446,0.023947,0.0079116
0.06104,0.12705,-0.033677,-0.016885,-0.024847,-0.027191,0.0049172
0.029418,-0.065711,-0.077761,0.055458,-0.055694,0.021161,-0.037998
0.036711,-0.085084,-0.087684,-0.046471,0.060429,0.0010526,0.020179
0.041973,-0.059852,0.03436,-0.035847,-0.05061,0.03289,0.040111
0.043095,-0.064547,0.03588,-0.033126,-0.028175,0.025993,0.034393
-0.082866,0.06208,-0.0053078,-0.01681,-0.0039407,-0.005528,-0.0014427
0.046919,0.039883,0.042961,0.051415,0.060547,0.062181,-0.0074144
0.06313,0.12522,-0.0030724,-0.01757,0.0021501,-0.0075863,-0.00047378
0.030207,-0.070912,-0.057903,-0.017329,0.061105,0.015193,0.045959
0.016262,-0.0054883,0.049268,0.081379,0.049949,0.0013671,0.02756
0.06066,0.09853,0.019222,0.033588,0.049918,0.042006,-0.011002
0.061038,0.11667,0.0063779,0.0070989,0.023035,0.015063,-0.011613
