Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.056901,-0.017375,0.1179,0.015568,0.00041476,0.018676,-0.012026,-0.0066328,-0.018554
0.049956,-0.022134,0.058554,0.029747,0.040264,-0.0088329,0.0073519,0.0075676,0.044105
0.025258,0.067598,-0.028493,0.024175,-0.010087,-0.05056,-0.048517,0.029519,0.017411
-0.18121,-0.035188,-0.00067915,0.029964,0.0054212,0.010507,0.017004,0.047283,-0.024033
0.008456,0.022671,0.054515,-0.1021,-0.077698,-0.016692,0.025654,0.011057,-0.0022786
-0.022155,0.036176,0.0068993,-0.024725,-0.0074615,-0.046255,-0.025301,-0.010601,0.009645
0.014129,0.086429,-0.050621,-0.026605,0.032014,0.087809,0.016038,-0.0030059,0.028793
0.022176,0.092147,-0.057417,0.023925,-0.0298,0.10398,0.025676,-0.0072154,0.02792
0.019644,0.078387,-0.024433,-0.0089624,0.0052472,-0.034629,-0.059835,0.0099928,-0.0061529
-0.027932,0.04498,-0.011991,-0.086013,0.034516,0.028946,0.025603,0.030208,0.019485
0.063249,-0.1059,-0.06166,-0.011697,-0.010552,0.0041533,-0.0032117,0.00014346,0.0038633
0.037984,0.021723,0.0031512,0.047562,0.0038997,-0.072523,0.040387,0.0052229,0.023041
0.025219,0.065703,-0.029888,0.041237,-0.039299,-0.032492,-0.03975,0.030802,0.018333
0.037997,0.022064,0.0031601,0.048131,0.0048349,-0.075414,0.043548,0.005216,0.024112
-0.16625,-0.034166,0.0068814,0.026734,0.016293,0.012827,0.01906,0.054798,-0.020354
-0.038385,0.018165,0.015757,-0.028949,0.052731,0.0042976,-0.020502,0.0060084,0.016227
0.022218,0.090507,-0.055164,0.022744,-0.030196,0.094936,0.022865,-0.0051401,0.025871
0.034037,-0.022354,0.05275,0.043348,0.023891,-0.026761,0.030466,-0.0087801,0.018985
0.021774,0.089477,-0.054661,0.021578,-0.030656,0.098899,0.025246,-0.0067622,0.026369
0.014859,0.034271,0.050101,-0.08184,-0.080193,-0.0086229,0.0089851,0.009675,-0.007742
0.035833,-0.023989,0.12781,0.012993,0.0013821,0.035897,-0.024538,-0.0040764,-0.013389
0.060246,-0.038289,0.083582,0.036323,0.02874,0.0082555,0.0049248,0.0019151,0.030055
0.064665,-0.06592,0.0050005,0.027879,0.013945,-0.020281,0.031427,0.0020369,0.031346
0.066792,-0.11024,-0.06059,-0.012548,-0.017895,0.013724,-0.014719,-0.0011384,-0.019613
0.054136,-0.012887,0.13139,0.0089466,-0.00751,0.03656,-0.029713,-0.0058145,-0.035738
0.05388,-0.019139,0.12778,0.012862,-0.0063299,0.0325,-0.020378,-0.0033592,-0.021584
-0.18567,-0.034976,-0.0023242,0.02722,0.0081124,0.011805,0.015082,0.047597,-0.022242
0.028581,-0.065288,-0.029057,0.0023743,0.00094404,-0.017452,0.015652,-0.018872,0.0013277
0.035039,0.038281,-0.011781,0.029616,0.013637,-0.068984,-0.0043524,-0.0020245,-0.0040945
0.064146,-0.075566,0.018385,0.020335,0.017433,0.0040583,0.01068,0.009686,0.03715
0.025089,0.086344,-0.047887,0.039568,-0.052829,0.049587,-0.012187,0.0078531,0.018988
0.024615,0.082043,-0.043969,0.038256,-0.044547,0.031344,-0.017723,0.009971,0.016669
0.0238,0.067864,-0.02829,0.02245,-0.011512,-0.04906,-0.050602,0.026408,0.010572
0.031815,0.043346,-0.0078284,0.033512,0.012827,-0.069513,0.0042632,0.0045725,0.0089067
-0.027976,0.05576,-0.031524,-0.057957,0.083428,0.049164,0.0052308,0.027775,0.016854
0.0097043,0.072599,-0.036777,-0.05134,0.07227,0.04512,-0.0049455,0.0064762,0.026564
-0.12328,-0.023893,0.00072073,0.015813,-0.011324,-0.0054935,-0.022119,-0.069263,0.032942
-0.097579,-0.012483,0.0021824,-0.0013656,-0.01547,-0.014403,-0.031377,-0.085974,0.041453
0.012157,0.080267,-0.035079,-0.034534,0.048976,-0.0018931,-0.042355,0.0032877,0.0039825
0.016602,0.074259,-0.018573,-0.026085,0.031003,-0.036501,-0.055565,0.0071053,-0.0036413
0.023777,0.066987,-0.027301,0.034132,-0.026401,-0.053988,-0.044245,0.020402,0.0071957
0.028773,0.048151,-0.015704,0.043846,-0.014899,-0.056433,-0.0075134,0.025805,0.028766
0.063089,-0.11044,-0.074073,-0.013994,-0.012451,0.0048584,-0.0068562,0.00037681,-0.0011043
0.066391,-0.10319,-0.050577,-0.003821,-0.0072669,0.0036293,0.00071522,0.0033438,0.0083022
-0.033347,0.011331,0.033573,-0.073102,-0.051524,-0.020084,0.0073802,-0.012126,0.017599
-0.15868,-0.028369,0.00043533,0.016825,0.0083974,0.0039575,0.00088097,-0.00033853,0.0017986
-0.18442,-0.035838,0.00015753,0.030358,0.0076848,0.010447,0.015404,0.047289,-0.023475
-0.18336,-0.034156,-0.00023403,0.025936,0.011162,0.011396,0.017949,0.052955,-0.024264
0.056252,-0.102,-0.078669,-0.017475,-0.016914,0.0050463,-0.010259,-0.0023657,-0.012579
0.066015,-0.11797,-0.084475,-0.018673,-0.019763,0.0096554,-0.014558,-0.0017496,-0.020878
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.053873,-0.026831,0.08621,-0.011988,-0.02509,0.026805,-0.025714,-0.0074513,-0.043073
0.054188,-0.029872,0.082331,0.0312,0.034582,0.014293,0.0017277,0.0063179,0.028448
0.030334,0.05284,-0.0043233,0.017672,0.015699,-0.073517,0.033309,-0.034696,-0.056696
-0.18199,-0.033549,-0.00038913,0.02468,0.011978,0.011497,0.017203,0.051429,-0.022766
0.0068176,0.02496,0.055486,-0.10512,-0.07905,-0.019369,0.022195,0.0033696,-0.0036605
-0.030988,0.016186,0.0079888,-0.02295,4.5145e-07,-0.036749,-0.0067133,-0.043909,-0.010497
0.0071732,0.06911,-0.033573,-0.064429,0.070878,0.04976,0.0039547,0.0041506,0.024897
0.020327,0.085964,-0.052847,0.017814,-0.026007,0.099681,0.029909,-0.011052,0.021914
0.031285,0.022376,0.075256,-0.019049,-0.021092,0.0038611,-0.035769,-0.017957,-0.049411
-0.048014,0.018208,0.0091949,-0.079793,-0.0042194,-0.0044238,0.025882,0.034024,0.0098108
0.065202,-0.10776,-0.058625,-0.0098808,-0.010218,0.004768,0.00032156,-0.0025017,0.0011134
0.057573,-0.023124,0.047174,0.048904,0.028699,-0.037408,0.055318,-0.0070782,0.027727
0.027651,0.058364,-0.011025,0.019411,0.002318,-0.055195,0.027821,-0.030693,-0.054631
0.039893,0.019893,0.012605,0.044957,0.010016,-0.064979,0.051075,-0.012586,-0.0025919
-0.16754,-0.034646,0.0067112,0.027672,0.015194,0.0128,0.018665,0.053163,-0.019959
-0.013148,0.014079,0.030194,-0.011409,0.064171,0.0038195,-0.01607,0.0040372,0.0094287
0.020638,0.093484,-0.056042,0.0083482,-0.0087065,0.096539,0.021371,-0.0059255,0.025461
0.062163,-0.051551,0.044698,0.032133,0.016739,-0.010889,0.029857,-0.0045873,0.023309
