47359,94871,65894,40068,48944,12448,7339.2,6127.1,2372,1996.3,1693.1,533.8,181.62,182.77,0,578.98,1705,4465.1,2095.8,657.85,8234.2,1897.9,57.057,9190.3,1464,8351.6,4692.7,308.21,2369.3,1769.1,2894.6,71.808,8155.1,26.02,578.84,1806.2,7850.1,8064.4,4890.2,5844.5,4230.4,9144.3,19214,10397,8737.7,3140,2107.4,1558.2,2830.1,1645.9,3887.1,3232,3178.6,7751.1,2406.1,103.04,236.41,19556,6632.2,2560.1,1393.8,2400.3,1594.1,11235,7624.8,0,123.67,275.55,371.51,335.49,147.52,232.11,516.14,6.1213,219.76,302.96,770.86,162.22,13.803,92.765,210.41,459.9,12.214,204.52,4.8527,7.5306,28.402,122.79,189.65,47.554,49.474,114.04,1575.8,914.73,665.76,746.47,263.49,189.63,119.27,331.06,986.87,1011.5,201.15,399.47,623.09,243.12,4.2169,10.943,565.76,402.73,14.432,61.33,145.16,49.02,152.22,72.872
0,30619,1.6025e+05,65155,644.49,2055.4,4049.7,1232.3,4465.9,565.68,216.17,17.463,10.998,581.25,0,216.03,7647.4,23570,42.495,67.246,2721.1,199.84,17302,3337.2,191.82,3661,36729,12432,34910,53.158,2330.5,5663,1978.2,3652.5,497.85,90.174,30938,43793,9477.1,1139.2,418,330,1581.5,16281,16764,20684,34631,37123,37720,80.824,527.5,116.71,124.47,474.11,279.11,17980,17598,10690,23853,563.77,190.86,96.498,104.48,1988.6,3790.5,0,13.284,2820.5,2733.4,0.50689,8.7808,40.766,15.603,5979.2,51.022,9.6084,594.41,1146.2,966.14,1151,3.2752,414.36,1977.1,50.751,843.08,7.9266,2.7234,338.31,358.44,37.654,17.563,10.258,35.3,106.05,2349.9,3673.3,3975,6509.6,4936.9,4461.9,18.149,98.409,4.3487,8.7603,61.729,50.891,2220.4,185.02,446.18,643.62,2.7855,3.1155,3.6156,2.9699,40.014,48.843
0,0,49527,65089,2630.9,6884,13402,1488.9,917.79,547.51,497.77,150.65,69.495,54.075,0,678.52,2781.8,4930.2,888.5,515.47,12440,670.68,3873,15678,929.33,6101.6,8152.4,5636.5,14646,607.66,2192.9,864.09,5459.6,820.34,2249.6,1370.4,50419,11764,7126.2,7401.6,2633,3679,8755,10364,8093.7,5774,7076.7,11352,5156.2,561.86,1726.1,1775.5,2218.8,3958.7,1556.2,6291,7411.3,16711,7276.7,3871.8,1305.4,829.91,1144.3,8159.7,7640.6,0,54.027,666.19,634.48,38.02,62.475,98.671,193.27,184.84,104.51,78.731,697.5,198.95,72.986,183.03,33.107,338.84,177.39,86.078,42.498,1.3207,13.958,81.218,184.52,34.529,19.32,41.154,359.54,417.51,671.31,1094.6,670.42,772.3,592.68,696.71,282.51,483.86,31.596,81.993,295.5,134.06,70.423,10.161,487.16,471.04,3.6065,18.751,14.495,12.554,70.873,47.047
0,0,0,3855,942.8,4639.5,2706.4,1331.7,333.88,461,620.75,155.78,59.275,16.715,0,85.966,910.65,2508.6,107.76,282.64,888.87,130.66,27.239,825.56,162.51,3144.5,2260.2,219.28,1552.7,95.325,1294.5,55.641,1081.8,23.499,66.192,92.317,1114.1,4351.1,2659.4,321.12,257.27,586.87,2326.5,6296.4,4854,1817.2,1249,1086.5,1615,94.521,460.79,217.42,259.58,697.97,272.3,51.071,202.77,10090,3859.7,281.15,118.7,76.83,115.5,2858.2,2509.7,0,11.313,152.9,200.76,6.7443,83.095,23.851,23.856,5.0623,27.481,96.315,367.62,41.464,4.1789,18.556,3.984,191.5,11.55,22.97,2.5427,0.93348,2.7767,19.235,97.433,7.7497,6.6461,12.161,55.61,114.86,308.49,416.65,114.53,83.847,45.382,140.21,33.334,115.04,3.8734,14.829,66.568,27.373,1.403,0,302.86,221.05,2.0297,5.6914,7.044,2.0321,30.539,19.116
0,0,0,0,36377,8223,89.758,537.75,46.993,176.47,181.29,170.27,24.04,1.1513,0,84.858,110.25,51.777,2314.8,13267,14026,5186.2,23.061,6717.8,44545,59.477,76.373,23.927,60.66,1833.2,1015.8,13.74,283.7,1.7006,1986.1,67.803,1000.8,85.971,35.193,2180.2,364.37,4638.8,915.95,41.482,52.503,32.197,42.732,56.195,51.823,4645.7,722.52,1940.8,2896.3,2246.2,727.6,54.563,51.606,80.672,48.039,19282,4760.2,11209,3542.3,76.574,76.795,0,56.113,3.0764,3.0173,250.43,23.733,104.64,425.73,1.9555,74.108,99.162,41.277,2.1209,1.9593,0.79333,174.04,81.947,0.42673,38.857,0.6841,1.1239,10.643,28.523,5.0011,6.3208,25.134,43.711,1107.1,348.81,6.8845,7.5916,5.4276,1.887,0.36424,8.4248,699.76,434.99,151.75,287.26,308.24,88.716,0.19986,0.43889,30.398,7.9696,7.1888,37.453,104.13,50.576,20.912,8.1799
0,0,0,0,0,742.67,1282.3,353.46,36.86,175.17,133.1,30.172,24.863,38.546,0,157.66,15.382,33.997,309.92,2051.2,17390,206.37,17.895,10322,1095.3,86.21,59.992,17.034,54.341,258.84,46.176,6.8338,330.11,2.02,5282.6,95.338,781.01,103.43,60.665,3767.8,351.88,950.83,466.25,58.713,49.953,15.257,28.694,45.243,28.108,167.21,194.61,722.72,934.7,989.21,473.42,94.53,53.647,300.54,125.1,14948,1059,540.83,692.48,125.17,95.975,0,13.021,2.6786,3.0778,8.6876,9.7727,23.159,55.408,1.7629,24.36,18.082,11.617,1.6972,0,1.1255,12.286,12.854,0.79624,9.9783,0,0.30865,2.0404,4.1048,3.1219,0.35631,5.7887,12.696,102.11,80.357,3.8174,3.5441,3.3836,0,1.8982,3.4144,62.139,101.63,8.0987,26.092,68.283,21.453,0.72018,0,13.627,5.085,2.9143,6.7739,4.899,1.4548,4.7615,2.0129
0,0,0,0,0,0,1297.7,442.98,1247.8,334.76,102.74,4.8152,47.054,1752.3,0,5.7907,709.66,6.6982,7.2713,11.558,616.15,13.002,14517,518.01,51.263,13.402,22.848,522.46,163.35,16.79,36.047,1716.6,13.412,394.85,93.523,1.1116,2329.7,9.5107,8.2238,144.65,8.8847,27.034,17.179,9.3349,8.2833,29.991,342.64,1452.1,27.401,7.6984,3.7124,25.858,23.919,32.709,17.542,11871,363.75,10.982,9.5175,199.65,49.383,27.215,30.146,9.8882,9.1827,0,0.3418,103.58,2.2021,0.61742,0.90482,23.379,1.5011,4667.3,19.325,1.2928,2.4797,8.1745,152.19,47.155,0.64059,2.6972,719.36,0,178.83,5.5535,0.59465,31.069,0,0,3.7719,0.32282,2.9469,3.7112,2.6722,4.7237,53.016,476.27,510.17,26.19,2.287,4.6108,1.4414,1.9167,3.6832,1.0427,1172.5,31.924,0.67072,0.13256,5.2557,1.3122,2.6137,0.37661,0,0.32524
0,0,0,0,0,0,0,41996,1.0339e+05,65907,31294,41668,6259,5066.7,0,52.991,276.41,482.77,543.74,225.72,309.48,394.27,23.811,238.36,151.44,1609,127.42,13.176,93.783,211.01,342.19,28.507,411.39,6.3931,9.7743,28.376,163.97,280.5,156.37,85.207,150.67,1623.1,868.31,571.68,649.6,239.16,294.28,189.85,398.6,873.31,651.19,242.22,225.28,570.14,214.98,2.89,6.9408,1319.6,980.37,64.533,96.277,277.36,56.291,163.47,146.6,0,2337.2,1486.9,2703.1,1844.5,261.8,9740.2,1925.7,56.22,9992.3,2518.5,16055,6104.2,300.32,2124.7,2287.9,1466.3,41.1,6765.8,20.351,564.41,1245.8,7790.8,10802,6048.6,3687.5,4684.4,10384,19021,14143,12960,3864.8,1871.3,1442.3,3824.5,2448.7,6563.2,3038.2,6216.4,9083.5,4117.5,165.68,248.12,27872,12519,947.6,1346.1,2228.5,1742.8,11426,4928.1
0,0,0,0,0,0,0,0,31243,1.4693e+05,58145,945.44,2217.8,2617.4,0,11.834,2922.1,4084.9,6.8592,29.689,72.847,35.077,10686,87.841,7.7959,416.42,1169.5,599.54,1783.7,2.0852,495.1,2216,70.486,1278.2,4.5946,4.4792,500.29,840.46,79.823,12.643,21.166,57.856,147.96,2747.6,4025.9,3476.8,10169,8418.7,6167.4,23.933,104.28,3.7429,6.0235,53.938,29.251,2796.3,334.97,396.77,862.08,11.818,5.8833,6.085,3.9162,50.633,81.966,0,718.38,10050,30703,32.308,241.11,2779.1,140.47,22362,3370.1,343.68,7955.2,58189,15785,35754,90.175,1089.6,9937.8,3478.4,4325.8,661.41,435.56,32078,53810,7913.6,2109.7,823.12,501.26,3299.8,23336,25495,27106,32003,33046,47236,93.353,1020.2,96.202,303.05,1405.2,1823.4,13381,15262,16895,29500,260.96,249.15,139.3,119.84,2894.9,3849.1
0,0,0,0,0,0,0,0,0,44028,50411,4046.5,8438.3,9562.5,0,34.378,382.95,376.24,82.693,126.82,192.89,103.09,236.53,148.72,36.413,138.66,108.66,50.292,167.13,35.607,144.48,164.61,227.95,80.382,5.821,13.351,108.32,137.2,25.111,36.455,76.784,484.74,424.05,317.18,451.75,313.95,952.59,860.7,562.84,271.38,373.81,56.239,77.146,275.09,149.38,60.487,9.8247,133.15,161.07,38.294,25.765,52.113,8.8346,45.694,28.039,0,2077.8,1788.9,2307.6,746.19,763.03,14572,597.15,2959.7,15131,967.77,6725.3,5794.9,4625.6,11109,744.79,779.36,530.69,5341,680.16,2884.7,793.93,26214,8165.4,6534.4,7536.9,3242.1,4660.7,7993.9,9787.2,7682.9,6225.6,5946.9,8587.2,6747.1,849.05,3145.9,1735.2,4274.6,6010.6,3421.4,4885,5756.5,15073,9179.8,1847,1522.4,975.94,1276.2,8066.6,5371.7
