Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.18848,0.042959,-0.029555,-0.020719,-0.047353,0.0014517,-0.012603,0.0090344,-0.017481,-0.00029516
0.17219,0.0027371,-0.057386,0.014742,-0.013493,0.026203,-0.022768,-0.00065947,0.010443,0.015346
0.1879,0.034593,-0.035315,-0.014459,-0.040402,0.011248,-0.017984,0.0085471,-0.0076308,0.0060596
0.055137,0.040403,0.092249,-0.011173,0.021334,-0.0072862,0.023614,0.0084023,0.0054514,0.0028899
-0.18241,-0.07309,-0.0060623,-0.036066,-0.052486,-0.0040667,0.014697,-0.0031672,0.0051077,0.029478
-0.14446,-0.068524,0.045927,0.030885,-0.085137,0.0041574,-0.02356,-0.021321,0.025102,-0.023355
0.10357,-0.074603,-0.073904,0.068651,0.038273,0.0069056,0.017678,-0.0012619,0.00027042,-0.0085948
-0.18875,-0.024379,-0.053081,-0.08077,0.026963,0.0089646,0.0048012,0.021919,0.0038979,-0.029123
0.12898,-0.016939,0.07317,-0.019725,0.041395,-0.013465,-0.025584,0.0098039,-0.0061679,0.011869
-0.17179,-0.070485,-0.014377,-0.037503,-0.038144,-0.0094414,0.021985,0.0026203,-0.001961,0.03111
-0.21049,0.029817,-0.022266,-0.022191,0.028013,0.02391,-0.020585,-0.014545,-0.0051452,-0.0034575
-0.021285,-0.083992,-0.051911,0.041727,0.02367,-0.016293,0.058388,0.025915,0.0051785,-0.014222
0.15432,-0.0034208,0.066988,-0.027295,0.033894,0.0050853,0.0028871,0.0024347,0.0067046,0.0078799
0.070306,-0.035098,0.089778,-0.009753,0.036167,-0.030672,-0.038283,0.011392,-0.0046829,0.00097702
0.003734,-0.047561,0.08546,0.0038856,-0.0012838,-0.033388,-0.038346,0.02036,0.014199,-0.0085228
0.1885,0.03404,0.037627,-0.047085,-0.01029,0.0072135,0.029127,-0.032039,-0.0029032,-0.011717
0.13276,0.0027816,0.092523,-0.034396,0.033635,-0.00028222,0.0034791,0.022463,0.01366,0.0058807
0.10925,-0.0028581,0.10425,-0.030026,0.037722,-0.0054069,-0.010538,0.043596,0.01632,0.0098028
-0.13207,0.093628,0.00080365,0.06772,0.033427,-0.051414,0.0063278,-0.010404,0.016909,0.013599
-0.20546,-0.0053537,-0.054401,-0.079145,0.037322,0.008785,-0.010969,0.0070376,0.0012955,-0.025586
-0.13575,-0.01707,0.04676,0.051815,-0.048844,0.044373,-0.0089537,0.0046734,-0.0083932,-0.02047
0.086592,-0.072366,-0.00079256,0.039621,0.044865,-0.030624,-0.016059,-0.01417,-0.042343,-0.0051185
0.11866,-0.047057,0.014847,0.014448,0.036819,-0.019615,-0.032969,-0.013235,-0.030165,0.0040825
0.17839,-0.019587,-0.036663,0.014841,0.011738,0.017726,-0.014644,-0.014274,-0.0033045,0.0097068
0.12081,0.017646,0.092118,-0.035555,0.020665,-0.00078702,0.019318,0.013779,0.0075165,-0.0031563
-0.20633,-0.049718,-0.0084805,-0.031992,-0.039177,0.0082526,0.0106,-0.0077712,0.00017846,0.033889
-0.21087,-0.043078,-0.020944,-0.047552,-0.024715,0.010489,0.016839,0.00070946,-0.0031898,0.038627
0.027127,0.079268,0.029816,0.02851,-0.003292,-0.052378,0.028252,-0.0072514,0.012753,-0.0023024
0.091313,0.076833,-0.011015,0.0097366,-0.038924,-0.042101,0.0046015,0.015244,0.0058138,-0.00074663
-0.18433,-0.044218,0.032467,0.017952,-0.065622,0.03041,-0.01382,-0.015872,0.0099259,-0.0020745
-0.18763,-0.059127,0.013582,-0.0057427,-0.059784,0.0080276,-0.0010226,-0.015759,0.0060508,0.013686
0.076356,0.056038,0.057587,-0.00056284,0.0067924,-0.022382,0.032722,-0.012808,0.0040991,-0.0033122
-0.056164,0.076601,0.040402,0.051652,0.024885,-0.040277,0.029568,-0.0074222,0.012083,0.010113
0.14483,0.053186,-0.0086631,-0.020101,-0.044997,-0.020804,0.0063929,0.0067735,-0.0066739,-0.0094475
-0.22071,-0.0065017,-0.055104,-0.084355,0.035234,0.014932,-0.0038625,0.011874,-0.0038963,-0.019673
-0.22064,-0.0064197,-0.055019,-0.084171,0.035217,0.014915,-0.0038738,0.011836,-0.0038975,-0.019663
0.15415,0.017579,-0.060347,0.014029,-0.030251,0.011196,-0.024655,0.012714,0.0048254,0.010377
0.17723,0.039196,-0.049195,-0.0060172,-0.047405,0.0083947,-0.020282,0.017287,-0.0039528,0.0071224
-0.21692,-0.00674,-0.062531,-0.094143,0.042788,0.0083894,-0.010382,0.01269,0.00049715,-0.033631
-0.21686,-0.0067169,-0.06252,-0.09415,0.042814,0.0084167,-0.010435,0.012685,0.00047932,-0.03372
-0.15715,-0.045312,0.046687,0.039623,-0.073703,0.030484,-0.015544,-0.010097,0.010806,-0.016556
-0.17638,-0.02944,0.042023,0.039239,-0.062642,0.0371,-0.0080861,-0.012166,0.0020794,-0.005378
0.0026575,-0.088823,0.023711,0.036865,-0.0017464,-0.056347,-0.030309,-0.026114,-0.021849,-0.012937
-0.034371,-0.084015,0.044556,0.03015,-0.028832,-0.061628,-0.039253,-0.024571,-0.0049017,-0.020263
0.061679,-0.018764,0.10504,-0.018995,0.030358,-0.013056,-0.021098,0.041051,0.012884,0.0057109
0.11001,-0.0026675,0.10424,-0.030261,0.037674,-0.005349,-0.010408,0.043299,0.016219,0.0098258
