Inf,Inf,Inf,Inf
-0.085619,-0.042069,-0.042597,-0.15392
0.1409,0.048882,-0.08191,0.025794
0.14244,-0.070594,0.043142,0.034441
Inf,Inf,Inf,Inf
-0.11772,0.024885,-0.0039245,0.099171
-0.092175,0.075279,0.04797,-0.034953
-0.13143,0.051447,0.019078,0.022713
-0.11819,-0.041055,-0.015727,0.017349
-0.12096,0.013748,0.0058431,-0.068801
-0.075631,0.0086743,-0.06727,0.072896
-0.14516,0.042642,0.023077,0.021704
0.11869,0.041784,0.052739,-0.020384
-0.14017,0.076492,0.033024,0.065885
0.15863,0.072051,-0.024668,-0.0044337
-0.10164,-0.0029646,-0.0075647,-0.10842
-0.10339,0.081427,0.041082,-0.0020722
0.064735,-0.12203,-0.0031258,0.052784
0.1461,-0.066473,0.069066,0.020725
0.13957,0.048446,0.063302,-0.022453
0.15031,0.016368,0.081959,-0.011384
-0.1149,0.046815,0.013445,0.082878
0.029739,-0.12696,0.031233,0.037609
0.045261,-0.0078813,-0.096445,0.069006
0.060226,-0.06871,-0.030819,0.027211
-0.090495,-0.034416,-0.034231,0.072455
0.14599,0.067202,-0.057878,0.013343
0.15789,0.022927,-0.040286,0.015949
0.12954,-0.04678,0.09231,0.017744
-0.082714,-0.02129,-0.039444,0.045251
-0.084661,-0.017181,-0.0075426,-0.086776
-0.06707,-0.098163,-0.032408,0.0052271
0.16944,0.082327,-0.010307,-0.007618
-0.11723,0.036224,0.019054,-0.13007
-0.070474,-0.033734,-0.047465,-0.13825
0.051559,-0.046298,0.0078085,-0.033496
Inf,Inf,Inf,Inf
-0.10035,-0.055462,0.012125,-0.1398
0.1573,0.036256,-0.11488,0.0053839
0.16831,-0.015968,-0.021653,0.027598
Inf,Inf,Inf,Inf
-0.12361,0.032963,-0.0039988,0.096867
-0.071258,0.087345,0.00056661,-0.0032306
-0.13305,0.070517,0.0094412,0.010177
-0.10623,-0.062231,0.0058276,0.01718
-0.12595,0.0084101,0.011361,-0.064677
-0.075331,-0.0035083,-0.052306,0.044957
-0.1459,0.020764,0.0013423,0.02242
0.10275,0.042701,0.076782,-0.024051
-0.14162,0.073052,0.0032284,0.069175
0.17325,0.062107,-0.046046,-0.0095857
-0.10666,-0.0064102,0.013356,-0.098746
-0.094956,0.085486,-0.0035917,0.012193
0.033555,-0.10411,-0.029546,0.080376
0.15096,-0.034032,0.044533,0.026563
0.14305,0.061265,0.11408,-0.0087233
0.14772,0.046906,0.10059,-0.00578
-0.10787,0.045116,0.0028848,0.08625
0.021227,-0.11606,0.027448,0.049907
0.035039,-0.0264,-0.088934,0.044595
0.082134,-0.044633,-0.06482,0.022836
-0.099661,-0.054261,-0.011561,0.072868
0.15467,0.048932,-0.093093,0.00079492
0.16331,0.023438,-0.069067,-0.00080402
0.11166,-0.037561,0.088245,0.042415
-0.077091,-0.044007,-0.026905,0.019322
-0.093229,-0.03365,0.01762,-0.096194
-0.072346,-0.10174,-0.00039656,0.0053517
0.16721,0.072442,0.042058,-0.0090256
-0.10027,0.019781,0.026809,-0.13245
-0.060891,-0.025491,0.0085313,-0.12276
0.01017,-0.055853,0.022488,-0.043584
