-0.22026,-0.045946,0.040564,-0.0066461,0.023317,-0.01843,0.012857
0.2273,-0.027321,0.012838,-0.011308,-0.026055,-0.0081696,-0.0019915
-0.074792,0.095916,-0.022432,0.097134,-0.028364,-0.0074441,-0.0015113
-0.14711,0.059119,-0.052225,-0.029766,-0.022865,-0.022373,-0.0038196
-0.19752,-0.026513,0.051403,0.04952,0.02388,-0.0088996,0.03433
-0.19152,0.016174,0.018297,0.037011,-0.010502,-0.007405,0.042932
-0.09682,0.040734,0.044504,0.13583,-0.030193,0.10418,0.010718
-0.094415,0.041734,0.044108,0.1369,-0.030462,0.10482,0.0096584
0.075309,0.045263,0.053083,0.017533,-0.045486,0.021449,-0.067843
0.19418,-0.027964,0.012018,0.00088281,-0.049706,-0.011069,-0.014232
0.23725,0.0083166,0.056179,-0.034868,-0.020012,-0.00596,-0.0012363
-0.23981,0.019773,-0.030637,-0.0718,-0.046253,0.0049929,0.034318
-0.23825,-0.066726,0.048855,-0.023072,0.036051,-0.025566,-0.028235
-0.24018,0.018648,-0.02927,-0.070808,-0.04552,0.0050769,0.03432
-0.23946,0.019975,-0.030414,-0.070991,-0.046202,0.0050881,0.034619
-0.09737,0.04089,0.044664,0.13618,-0.030327,0.10426,0.010796
-0.18814,-0.0030299,-0.020194,-0.034728,-5.6606e-05,-0.021485,-0.037019
-0.20815,-0.03642,0.011143,-0.028606,0.014994,-0.0063409,-0.031733
0.24025,0.0205,0.065201,-0.039337,-0.0065456,0.00099085,-0.00017068
0.224,0.042967,0.10104,-0.045262,-0.030605,-0.0076904,-0.020215
0.19295,-0.09016,-0.065666,0.042158,-0.040135,-0.022514,0.01631
0.21852,-0.042007,-0.0093125,0.0056162,-0.027816,-0.0174,0.018828
0.14117,-0.078238,-0.063328,0.051924,-0.01645,-0.017446,0.011549
-0.23814,-0.066773,0.04909,-0.022682,0.036157,-0.025509,-0.027891
0.20486,0.015147,0.025421,-0.020941,0.032214,-0.0016436,0.026747
0.12703,0.037173,-0.025742,-0.0014322,0.081917,0.020073,0.022772
0.14366,0.054538,0.057237,-0.014953,0.020731,0.0062525,-0.0086694
