40190,93344,63596,30690,41182,18694,4305.2,2692.4,375.91,636.17,810.64,672.35,258.41,16.429,0,1290.1,435.12,6065.7,2384.2,1252.4,1816.1,4504.4,15876,6263.4,2161.7,9526.1,649.23,2984.6,40.196,7668.9,894.03,4068,994.33,171.88,834.6,1347.5,26938,2161.7,35625,9670.8,17.841,2627.4,23929,31193,7097.7,7358.9,7.7455,424.17,1906.7,10409,0,90.283,27.901,214.23,386.35,191.11,7.7667,136.28,1640.5,188.78,303.19,645.33,5.8517,195.87,4.0431,240.27,80.832,641.32,46.58,7.119,18.137,204.61,571.21,326.08,1416.6,1841.6,5.006,112.87,846.25,2364,212.86,658.26,1.4946,5.3082,42.089,146.84
0,20372,1.1234e+05,62632,1821.1,3210.8,3889.9,940.07,1494.9,459.33,196.22,89.574,32.335,745.74,0,474.24,2623.7,26900,3270.5,36.102,337.83,647.26,1362.1,1340.1,314.77,406.34,47455,157.82,9925.5,1739,140.25,7683.9,24896,10117,26470,56.89,27543,2971.3,63980,1587.1,2587.8,53876,87304,2549.5,1083.7,5573.4,1051.1,87.111,117,27600,0,16.774,360.55,1374.4,1947.8,3.6568,1.7314,3.948,144.71,31.367,31.34,7.2327,1861.1,0.82196,2256.7,47.864,10.963,890.12,454.26,613.66,506.58,2.0597,565.28,320.16,2225.1,146.4,684.69,4350.1,6032.9,233.75,21.725,213.1,399.54,2.0615,4.7336,151.26
0,0,39693,28844,5315,10331,15162,755.66,415.43,291.65,238.28,231.06,94.9,19.59,0,1045.2,1020.7,7809.9,2145.9,645.71,2316.4,4885.4,8671.7,6537.5,980.52,4785.6,11406,1521,2927.8,7473.7,420.45,4508.2,5612,2757.4,8854.2,535.63,26113,2053.8,37907,4769.7,568.8,13083,37678,15585,5495.6,6469.4,235.94,764.22,634.18,39737,0,55.995,87.277,415.03,632.12,27.491,4.6945,43.211,1021.3,109.4,111.72,109.86,151.66,21.96,175.74,157.95,22.319,847.96,109.26,149.89,192.66,20.465,589.38,346.45,2006.9,1029,89.593,1311.9,2280.1,1134.3,121.81,443.03,65.089,2.4098,26.243,108.3
0,0,0,1745.7,1860.3,5994.2,6309.8,651.55,131.05,225.81,311.19,272.17,101.2,3.346,0,104.57,330.96,4084.7,970.24,52.56,450.68,362.4,906.92,488.52,109.65,372.04,419.78,115.96,21.387,426.12,206.59,2423.8,629.88,115.49,615.89,48.504,8352.2,886.9,21157,640.5,11.132,1731.5,16495,1929.3,229.95,846.79,3.9417,30.37,32.527,1464.3,0,4.9385,22.084,152.11,134.56,0.52219,5.1232,5.2864,76.466,14.446,13.665,9.5993,3.9472,1.1111,4.5821,17.12,45.863,400.94,33.004,4.2463,9.7767,0.83519,231.02,174.22,973.14,93.059,1.2824,68.958,585.76,127.07,13.092,87.469,0,0,2.5251,20.7
0,0,0,0,36597,9810.1,364.7,476.82,52.479,247.2,329.66,648.09,163.18,3.2598,0,265.24,82.617,113.24,733.32,1810.9,20392,30845,8512.1,23023,8424.1,11276,221.66,20679,19.011,7959.9,42686,122.03,65.929,20.355,81.969,3466.7,1211.3,543.71,666.04,8506,12.492,165.75,349.7,8585.9,4809.7,775.67,1.4134,1314,58.711,2420.1,0,26.456,0.9659,12.317,259.86,313.62,8.6034,195.01,834.53,106.89,447.96,1148.9,1.0405,386.84,1.4456,111.02,87.556,31.56,2.3866,1.5982,3.7074,335.52,42.45,18.416,45.921,1224.3,0.15575,15.734,29.174,1706.8,73.453,97.047,0,1.4967,10.183,39.839
0,0,0,0,0,4025.8,2069.7,229.8,29.829,111.89,136.51,167.47,55.792,0.84594,0,538.9,8.7954,188.14,143.63,334.83,15708,17668,3990.2,15522,315.24,2893.8,179.03,1250.3,5.1483,9704.4,1175.6,75.258,88.422,16.685,66.179,389.68,912.39,65.305,756.48,1225.3,1.5543,156.77,375.84,2977.2,12107,585.51,1.2616,7032.8,107.96,4797.2,0,10.516,0.7969,7.4266,42.75,9.7968,1.5388,15.95,295.2,34.605,39.822,60.671,1.233,10.736,0.47948,37.319,18.317,21.197,1.6917,0,1.038,13.762,29.524,10.148,37.67,291.93,0,8.7603,23.682,310.78,30.962,51.63,0,0.35606,4.8885,18.031
0,0,0,0,0,0,2447,62.16,265.24,90.968,8.2614,5.8875,4.4134,2477.1,0,24.48,776.29,33.472,4139.2,7.151,133.86,369.74,128.73,453.13,23.895,110.73,14798,48.086,16352,298.3,17.328,5.5585,55.581,700.83,310.6,19.621,56.568,40.152,69.25,50.704,2369.3,2201.3,1413.7,98.514,145.84,31.456,258.06,53.257,2.1665,493.09,0,1.1526,18.631,2.2927,223.62,0,0,0.35934,6.4467,1.8444,0.77634,2.0462,1108.4,0,1539.6,3.3356,0.8318,0,3.0196,75.971,24.542,0,0.9508,1.752,3.8843,9.6097,363.5,355.26,281.79,13.283,0.37523,2.0566,104.82,0,0,13.398
0,0,0,0,0,0,0,54482,95658,60800,38420,39306,17275,2456.8,0,59.616,98.142,254.06,585.16,170.26,157.41,95.72,648.12,141.94,241.75,438.38,22.087,276.81,5.0648,132.62,77.934,280.16,60.794,5.2176,22.659,115.38,537.82,247.72,858.98,1403.1,6.2698,233.04,929.74,1669.4,139.82,627.76,0.56213,1.4151,42.073,124.4,0,543.08,892.54,3624.2,1756.5,1754.6,350.66,5170.5,11160,6770.4,2076.6,12563,411.85,5973.9,46.204,9895.5,1209,7591.2,1018.9,203.2,752.11,2505.2,26707,1845.3,40402,8632.1,17.717,1962.2,20894,32770,6936.8,4269.6,16.548,1042.9,676.51,9734.8
0,0,0,0,0,0,0,0,25250,1.1257e+05,67509,1156.7,2296.9,1901.5,0,19.531,987.31,1403.3,1275,2.507,39.8,8.4029,67.505,27.85,24.153,8.0514,3066.7,1.9996,3603.2,39.067,8.1791,483.34,423.55,607.2,743.26,0.93267,496.25,258.66,1539.4,160.24,1309.8,9479.6,9293.5,167.77,25.439,212.87,412.37,0.38873,4.7418,306.28,0,469.39,10991,31002,3025.7,12.877,49.335,302.87,2434.2,1276.6,264.48,261.8,41785,90.175,11316,1935.4,65.323,8091.8,34117,19519,32910,38.816,25337,2342.4,84389,1249.6,2278.2,65344,90811,4444,1052.3,4768.2,3157.5,167.15,135.96,27505
0,0,0,0,0,0,0,0,0,36520,35597,6991.6,8557.2,16350,0,50.348,294.75,516.99,575.66,80.507,128.13,42.835,475.07,96.171,102.86,153.75,396.52,53.037,392.6,111.84,40.155,346.08,145.05,130.58,184.48,33.849,485.43,200.86,1128.6,893.27,258.11,2068.2,2678.9,912.74,86.928,463.87,62.107,2.0764,30.498,145.41,0,1087,2133.5,6459,1695.8,532.87,803.02,2976.2,7425.4,6521.1,987.51,4654,23188,991.43,5247.4,7848.6,264.88,6662,6471.2,6050.1,8713.5,567.65,29175,1640.2,45861,4551.2,710.45,14478,44799,17679,6326.1,7593.1,854.9,1793.3,757.61,37555
0,0,0,0,0,0,0,0,0,0,2545.5,2141.9,3908.2,3263.9,0,2.9321,86.246,180.83,156.12,3.4667,214.09,3.5055,51.885,14.05,12.892,10.403,8.7202,3.2964,6.8322,13.707,57.154,178.84,38.098,6.8062,20.733,1.862,203.32,83.634,617.03,110.25,7.9571,204.82,650.74,130.22,13.797,93.697,1.7238,0.33748,3.0743,42.9,0,90.264,602.71,2681,581,26.821,38.717,156.06,962.52,398.23,130.94,331.2,333.63,59.082,31.453,406.53,189.67,4659.9,751.45,195.02,828.12,42.413,14051,867.88,30432,799.4,14.332,1742.8,16265,3697.9,221.23,1435.3,16.641,34.272,31.841,953.92
0,0,0,0,0,0,0,0,0,0,0,36162,10243,186.26,0,31.487,2.1481,6.0733,475.42,317.04,243.86,120.94,471.73,78.983,787.71,718.75,2.7087,559.11,2.4118,69.387,89.939,8.7553,1.9527,0.19901,1.9147,222.85,62.645,38.235,40.674,1035.9,0,12.303,27.797,1308.8,55.4,168.99,0.27377,1.2507,20.396,38.702,0,132.81,63.639,61.852,1064.7,1938.7,13906,25394,7051,19070,7648.4,10521,201.51,12737,11.71,10434,32334,232.81,45.895,33.935,59.111,3538.9,819.91,623.18,485.76,11077,6.3087,83.633,277.49,10541,5378.2,282.64,2.3051,5201.1,26.803,2445.5
0,0,0,0,0,0,0,0,0,0,0,0,3393.2,2747.3,0,13.307,0.16752,2.2608,63.69,31.045,100.2,20.953,157.23,37.214,36.26,94.966,1.4285,28.979,0,28.035,19.691,8.4146,1.1575,0,1.559,15.52,35.444,16.831,24.945,288.06,0,3.5787,17.61,320.09,18.309,71.576,0,0.41958,9.9879,11.58,0,229.98,6.7967,65.219,168.26,308.43,9130,13306,2808.7,24275,347.3,3315.6,157.81,1253.4,10.459,15547,780.55,165.64,39.08,18.958,33.399,460.12,670.71,56.316,577.67,1330.9,2.8992,58.003,167.43,3264.9,10227,249.62,2.2552,18786,44.793,2972.6
