Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.067677,-0.0063602,0.013648,-0.020695,-0.0097585,-0.037758,-0.021108,0.0041756,-0.046154,0.019831
0.063477,-0.010124,0.014509,-0.017215,-0.0027815,-0.049037,-0.019483,0.019482,-0.039795,0.023053
0.093181,-0.0059077,-0.0042923,-0.034641,-0.011956,-0.010426,-0.013214,-0.013878,-0.041727,0.010322
0.097433,-0.014008,-0.018989,-0.052593,0.0046385,-0.0029182,0.0011411,-0.012371,-0.017213,0.0068186
0.083569,-0.014398,-0.01813,-0.053227,0.007486,-0.00051652,0.0045562,-0.019272,-0.013353,0.0040325
0.091515,-0.013535,-0.022165,-0.05518,0.0052914,0.0072922,0.0067582,-0.02207,-0.0086184,0.000267
0.061898,-0.0099652,-0.018394,-0.021933,0.0089912,-0.0075916,0.00080841,0.0092824,-0.0077501,0.0086839
0.093608,-0.0060017,-0.01255,-0.036177,-0.010063,0.0035712,-0.005521,-0.017838,-0.027689,0.0029501
0.083049,-0.014641,-0.02988,-0.049963,0.014512,0.012342,0.012503,-0.0051764,0.020444,-0.0020665
0.085813,-0.015319,-0.031252,-0.056281,0.015527,0.015285,0.014916,-0.011486,0.023517,-0.0042518
0.087202,-0.011222,-0.021777,-0.047422,0.0020218,0.010822,0.0060263,-0.020198,-0.0070395,-0.0021145
0.08374,-0.014623,-0.031343,-0.042299,0.013956,0.010056,0.011335,0.0012241,0.013737,0.00091766
0.074676,0.014196,0.013411,0.0034442,-0.032339,0.0021224,-0.021189,-0.020656,-0.03189,0.003862
0.080562,-0.011098,-0.024561,-0.043805,0.0050207,0.014899,0.0094623,-0.014777,0.0074365,-0.0052058
0.093954,-0.007306,-0.02593,-0.037583,-0.0029093,0.019303,0.0056403,-0.014127,-0.0010712,-0.0062141
0.073978,-0.0094308,-0.029951,-0.032281,0.0071997,0.020448,0.011343,0.00053837,0.023891,-0.0081482
0.091209,-0.0048752,-0.037806,-0.018733,-6.0982e-05,0.030225,0.010565,0.011601,0.024231,-0.011886
0.095888,0.014326,-0.013557,0.0077913,-0.02843,0.026632,-0.012345,-0.006606,-0.010519,-0.0089718
0.096115,-0.0073973,-0.033605,-0.03551,0.00066751,0.026183,0.010209,-0.0064524,0.012651,-0.0098246
0.09647,-0.010936,-0.038291,-0.045287,0.0083222,0.028441,0.015707,-0.00528,0.028905,-0.010818
0.084449,-0.0046284,-0.039408,-0.016806,0.0029457,0.031977,0.011809,0.014103,0.031916,-0.012961
0.092293,0.011952,-0.032313,0.018353,-0.021726,0.039305,-0.0041606,0.01409,0.0071305,-0.017051
0.088487,0.0025232,-0.035742,-0.0056436,-0.0055853,0.030788,0.0046097,0.0037462,0.012591,-0.013617
0.069619,0.020199,-0.043221,0.047822,-0.015192,0.040525,-0.004875,0.024579,0.009153,-0.023888
0.014099,0.015853,0.052376,0.024758,0.016057,-0.029227,0.048458,-0.025852,0.05935,-0.00020526
0.010193,0.017052,0.047616,0.021209,0.014203,-0.022909,0.039883,-0.021968,0.047675,0.00043771
-0.055746,0.054383,0.041679,-0.040973,0.040782,0.026359,0.038928,0.022527,-0.024806,0.012288
-0.038784,0.067913,0.051958,-0.009946,0.053569,0.023397,0.035187,-0.0074573,-0.0023054,0.0060922
-0.050692,0.052496,0.031351,-0.047636,0.041984,0.028671,0.039887,0.031028,-0.032786,0.019507
-0.0030918,0.035015,0.055587,0.016227,0.027921,0.00023296,0.047696,-0.032191,0.02852,0.0041947
-0.034551,0.05796,0.047074,-0.020117,0.056077,0.031527,0.036943,-0.00096156,-0.020728,0.014302
-0.057033,0.048753,0.02082,-0.051609,0.019012,0.021219,0.027211,0.034394,-0.019974,0.019874
-0.049057,0.058656,0.034122,-0.045726,0.052905,0.031827,0.037423,0.027283,-0.032126,0.020514
-0.059608,0.052241,0.016576,-0.050865,0.013789,0.01801,0.01345,0.030597,-0.010558,0.018799
-0.057911,0.068443,0.023315,-0.049891,0.041384,0.025267,-0.0025875,0.03167,-0.0035179,0.017582
-0.06092,0.04404,0.006075,-0.048617,-0.024455,0.0059127,-0.0011269,0.026602,0.0061104,0.019449
-0.040176,0.041818,-0.0059286,-0.045477,0.017251,-0.0057047,-0.047423,0.036616,0.040732,0.0088166
-0.034272,0.014278,-0.074058,0.023983,0.0046138,-0.042145,0.014724,-0.022119,-0.015605,-0.013468
-0.05432,0.04099,-0.022948,-0.043691,-0.02276,-0.020083,-0.021579,0.010992,0.024513,0.010358
-0.03462,0.035236,-0.0058757,-0.030038,0.011745,-0.0032107,-0.028519,0.014931,0.019254,0.0042747
-0.034131,0.033701,-0.011897,-0.037879,0.01205,-0.0118,-0.050337,0.028289,0.043629,0.0044163
-0.036994,0.021154,-0.070721,-0.0010847,0.011089,-0.061132,0.0017004,-0.043696,-0.0091853,-0.030402
-0.047404,0.030552,-0.039008,-0.028944,-0.014409,-0.031872,-0.0206,-0.0066651,0.021182,-5.2113e-05
-0.046754,0.018233,-0.068106,-0.0077764,-0.005993,-0.05303,0.0065243,-0.035177,-0.0041535,-0.012797
-0.038853,0.059201,-0.0091789,-0.0057694,0.030241,0.0061235,-0.03943,-0.0061039,0.0053738,-0.0093316
-0.038571,0.038666,-0.020956,-0.034846,0.014462,-0.018995,-0.054093,0.021048,0.043146,-0.0023691
-0.046785,0.050779,-0.03888,-0.015424,0.019333,-0.027386,-0.043202,-0.0057159,0.021141,-0.019234
-0.046005,0.024216,-0.051289,-0.022375,-0.017297,-0.041906,-0.010495,-0.018048,0.01486,-0.0044032
-0.029776,0.023556,-0.062959,0.0082534,0.020397,-0.051301,-0.0027091,-0.036477,-0.010682,-0.033817
-0.034079,0.021863,-0.062242,0.0011888,0.010872,-0.051162,-0.0015107,-0.034455,-0.0067416,-0.025828
-0.029169,0.027443,-0.061478,0.015886,0.024723,-0.04526,-0.00479,-0.031511,-0.01157,-0.034748
-0.034307,0.0301,-0.059108,-5.1169e-05,0.021212,-0.050564,-0.015049,-0.033859,-0.0024446,-0.034736
-0.04863,0.039711,-0.067614,-0.010202,0.0071588,-0.055604,-0.017175,-0.03394,0.0039503,-0.028908
0.07532,0.0071423,0.029572,-0.0066649,-0.027735,-0.032404,-0.026063,-0.0077101,-0.045171,0.017978
0.077803,0.00097288,0.0023194,-0.018648,-0.017931,-0.0053245,-0.014845,-0.01603,-0.034458,0.0066487
0.037477,0.034297,0.050427,0.02862,-0.040339,-0.0056823,-0.023341,-0.032091,-0.019485,0.0087121
0.029754,0.038089,0.04067,0.033972,-0.037293,0.010424,-0.027063,-0.035138,-0.01239,0.0017503
0.04788,0.035683,-0.021435,0.059024,-0.022435,0.038409,-0.025155,0.0073047,0.00061134,-0.02102
-0.032997,0.055576,0.024595,-0.021515,0.048659,0.032445,-0.016228,0.0096892,-0.0078519,0.0097855
0.010209,0.056474,0.004468,0.048138,-0.0095448,0.037776,-0.046956,-0.014719,-0.0015189,-0.015148
-0.039994,0.062157,0.012276,-0.023522,0.037246,0.022578,-0.041571,0.013728,0.012052,0.0041895
-0.020378,0.06065,0.016297,0.0097014,0.019385,0.031818,-0.043615,-0.008329,-0.00097873,-0.0038817
0.028024,0.029342,-0.051374,0.066079,0.00019848,0.020143,-0.0050611,0.018486,-0.0022575,-0.02695
-0.012372,0.060469,-0.0057914,0.032503,0.012472,0.024966,-0.040957,-0.0089092,-0.0009829,-0.014973
-0.021825,0.034956,-0.061278,0.039971,0.019451,-0.024906,-0.0052694,-0.015559,-0.011622,-0.03048
-0.060768,5.6467e-05,-0.022784,-0.032613,-0.066469,-0.0051331,0.0078689,0.0012919,0.017768,0.031862
-0.051436,0.023089,-0.042622,-0.031272,-0.035343,-0.033675,-0.011177,-0.010702,0.021775,0.0082549
-0.061264,-0.0037676,-0.037241,-0.02298,-0.054067,-0.014006,0.011995,-0.010949,0.011221,0.029706
-0.05797,0.010487,0.0057421,-0.041496,-0.045927,0.012,0.022485,0.023417,-0.0010988,0.018158
-0.026555,0.055242,0.05127,-0.0073702,0.049054,0.025609,0.037457,-0.013805,-0.0068902,0.011463
-0.040577,0.059662,0.037989,-0.029234,0.056229,0.032128,0.025764,0.010168,-0.021741,0.014928
-0.044044,0.069309,0.038084,-0.026728,0.055805,0.037011,0.0074487,0.009464,-0.016061,0.013429
0.014908,0.035643,0.05745,0.028669,-0.025605,-0.0011761,-0.003154,-0.038466,-0.0023995,0.0068515
-0.0081173,-0.018201,0.058049,0.0088743,-0.0048192,-0.036099,0.016731,0.0034577,0.025187,-0.012212
-0.025076,-0.071085,0.035892,-0.0085757,0.0060303,0.0011068,-0.0026616,0.015073,-0.0066356,-0.071672
-0.038565,-0.070468,0.0318,-0.013504,-0.011834,0.010505,0.012277,0.015309,-0.010967,-0.056568
-0.050166,0.0032218,0.020217,-0.031718,-0.00021465,0.013809,0.035401,0.018995,-0.020195,-0.00033594
-0.060288,-0.025005,0.019387,-0.030431,-0.027662,0.017866,0.036595,0.019884,-0.016381,-0.004819
-0.058875,0.035679,0.021827,-0.045704,0.0080921,0.021538,0.036646,0.028219,-0.022678,0.015934
-0.067857,0.0041131,0.015172,-0.042372,-0.037407,0.018665,0.03103,0.024918,-0.0091383,0.012611
-0.048378,-0.0875,0.011829,-0.0050083,-0.027465,0.021952,0.0043145,-0.0052151,0.0047144,0.0062322
-0.043715,-0.03792,-0.041797,0.018065,-0.010564,-0.0040142,0.015741,-0.012044,-0.0043467,0.033223
-0.013857,0.011833,-0.068423,0.049813,0.018744,-0.026658,0.013748,-0.0032523,-0.018668,-0.018769
-0.010011,0.018565,-0.068026,0.05737,0.018138,-0.020866,0.01108,0.0013079,-0.018011,-0.023803
-0.051833,0.018763,-0.06765,-0.010343,-0.012138,-0.050377,0.005873,-0.03329,-0.0017716,-0.0083775
-0.019519,-0.084385,0.033947,0.00045492,0.028289,-0.0011895,-0.020969,0.0069172,-0.0014449,-0.051717
-0.013244,-0.074408,0.0091119,0.013324,0.042734,0.0047451,-0.027621,-0.010247,0.0055525,0.007979
-0.018345,-0.085977,0.016489,0.009301,0.040675,0.0075841,-0.030038,-0.0091621,0.0053796,-0.0075461
0.036222,-0.01031,0.029659,-0.0020486,-9.1537e-05,-0.062028,-0.016731,0.027502,-0.021477,0.01956
0.042166,-0.004424,0.049758,0.0087323,-0.0086133,-0.072006,-0.012121,0.021842,-0.0093769,0.019202
0.047062,-0.0070414,0.036017,-0.0015917,-0.0070073,-0.066833,-0.021872,0.026348,-0.029546,0.023368
0.032237,-0.012328,0.038752,0.0026403,0.003634,-0.073462,-0.012802,0.035431,-0.0095269,0.018222
0.033651,-0.0057213,0.049092,0.011253,-0.0046075,-0.06952,-0.0055504,0.020287,0.00042819,0.015429
0.032465,-0.0073754,0.010178,-0.0060743,0.0063124,-0.043263,-0.015847,0.026173,-0.018937,0.01598
0.024662,-0.0043128,0.051344,0.01638,0.0054359,-0.065435,0.016008,0.013616,0.034953,0.0071171
-0.017678,0.073032,0.056344,0.021305,0.002633,0.035726,-0.01932,-0.030932,-0.010321,0.0045703
0.008852,0.052531,0.015493,0.040226,-0.018057,0.032272,-0.045161,-0.024473,-0.0033764,-0.0091827
-0.0040685,0.045634,0.026228,0.02464,-0.0089804,0.030626,-0.042382,-0.028042,-0.0044237,-0.0030823
-0.035769,0.06293,0.024984,-0.013237,0.036004,0.035047,-0.024755,0.0033286,-0.0064042,0.0053771
0.036742,0.027022,0.05819,0.023684,-0.035359,-0.02512,-0.019481,-0.020567,-0.019972,0.014029
-0.032356,-0.09764,0.03975,-0.0061315,0.014237,0.0085701,-0.013755,0.011182,-0.0055155,-0.073371
-0.039622,-0.095053,0.034733,-0.0081537,-0.0034661,0.01503,-0.0036376,0.0094047,-0.0054257,-0.057103
-0.035698,-0.098911,0.023495,0.00035912,0.010595,0.017236,-0.015793,-0.0037352,0.0019375,-0.023851
-0.045738,-0.079338,0.027501,-0.012603,-0.020105,0.017115,0.0059587,0.0091292,-0.0037892,-0.035021
-0.058891,-0.054578,0.024648,-0.024685,-0.046285,0.021116,0.022391,0.01564,-0.0061288,-0.020148
-0.053529,-0.065189,0.014791,-0.017445,-0.050272,0.020758,0.015794,0.006074,0.0024227,-0.0034085
-0.05581,-0.019108,0.0098638,-0.032121,-0.063093,0.01554,0.023764,0.017418,0.0019549,0.012525
0.040382,0.025112,-0.050798,0.071358,-0.0048992,0.027011,-0.0026693,0.026054,-0.0021197,-0.023556
0.011306,0.02389,-0.052854,0.069121,0.008887,0.0070664,0.0014188,0.017974,-0.010101,-0.024321
0.0084994,-0.0013594,-0.05831,0.085814,0.020594,0.011567,0.01351,0.032907,-0.013545,0.0088214
-0.027358,-0.06308,-0.03802,0.042576,0.01889,0.0089347,0.0048364,-0.0014894,-0.0028557,0.046423
-0.048662,-0.072612,-0.018358,0.0085967,-0.019815,0.014273,0.010844,-0.017258,0.004741,0.052908
0.037074,0.00084539,0.058763,0.016947,-0.0094222,-0.068212,-0.0026127,0.013855,0.0054207,0.014922
0.047452,0.011882,0.057063,0.015622,-0.027867,-0.051683,-0.018784,-0.0013566,-0.022951,0.019377
0.02161,0.0044161,0.056374,0.022387,0.0088931,-0.054528,0.033789,-0.004747,0.052569,0.0035071
0.017577,0.011247,0.054568,0.023514,0.01106,-0.039609,0.039735,-0.016231,0.052893,0.0015414
0.030977,0.014261,0.0626,0.027026,-0.013991,-0.045872,0.010856,-0.011837,0.022269,0.0082407
0.027656,0.026069,0.06635,0.029455,-0.028946,-0.029051,-0.0036112,-0.02337,-0.00013058,0.011013
0.015057,0.021486,0.062058,0.029221,0.011757,-0.030299,0.048869,-0.029459,0.059776,0.00074333
0.005766,0.038366,0.069187,0.028717,0.0063425,-0.0080769,0.040843,-0.040367,0.032084,0.0043667
0.014918,0.041947,0.041119,0.033784,-0.032273,0.017126,-0.034772,-0.040031,-0.010067,0.00080735
0.042136,0.042823,0.0241,0.04184,-0.037947,0.018517,-0.034543,-0.028396,-0.015064,-0.003903
-0.0089266,0.056321,0.067087,0.017261,0.011534,0.015223,0.021353,-0.032785,-0.0024053,0.0092319
