Inf,Inf,Inf,Inf
0.18625,-0.045343,-0.15174,-0.024698
-0.18899,0.05663,-0.027083,0.13345
-0.14197,-0.16314,0.078939,-0.038356
Inf,Inf,Inf,Inf
0.2372,0.069098,0.028272,-0.0070364
-0.041509,0.10912,-0.0022139,-0.020787
0.27042,0.098877,0.078963,-0.010836
0.18805,-0.044261,-0.15112,-0.024709
0.24586,0.041057,-0.033201,-0.019205
0.1931,0.063155,0.018202,0.071833
0.2367,0.034599,-0.037274,-0.01539
-0.26471,0.10417,-0.040306,-0.047902
0.27234,0.098777,0.077316,-0.011178
-0.26401,0.10454,-0.04119,-0.044506
0.24245,0.036366,-0.039305,-0.019577
0.27074,0.099064,0.078881,-0.010856
-0.0081574,-0.032853,-0.003238,0.18886
-0.14137,-0.16388,0.080081,-0.038939
-0.26473,0.10351,-0.039872,-0.047942
-0.20865,-0.034775,0.063596,-0.09339
0.27217,0.098525,0.076966,-0.011178
0.029668,-0.17818,-0.07268,0.0047077
-0.0095175,-0.031383,-0.0033621,0.1927
-0.10329,-0.13818,-0.00036396,-0.0019198
0.23563,0.067703,0.026926,-0.0069334
-0.19614,0.058561,-0.027513,0.12124
-0.2085,-0.035091,0.063795,-0.093389
-0.18822,0.055528,-0.026447,0.134
0.15795,-0.025782,-0.094021,-0.0088734
-0.038823,-0.2255,0.096115,-0.020565
0.031941,-0.17625,-0.06233,0.0029835
-0.26456,0.10458,-0.041041,-0.045423
-0.26064,0.10448,-0.040543,-0.047844
-0.039705,-0.22685,0.09672,-0.021272
-0.20853,-0.035527,0.063895,-0.092902
Inf,Inf,Inf,Inf
0.25546,0.04747,-0.059316,-0.044751
-0.17976,0.037922,-0.048665,0.083784
-0.14585,-0.18206,0.072156,-0.052168
Inf,Inf,Inf,Inf
0.25767,0.062878,0.060551,0.023221
0.089191,0.050153,-0.12512,-0.01609
0.26008,0.051227,-0.05668,-0.045594
0.19518,0.011665,0.011071,0.029489
0.18201,0.012103,-0.10906,-0.053204
0.19981,0.060246,-0.0055665,0.040013
0.25512,0.061177,0.063394,0.026381
-0.25341,0.10815,0.00098613,-0.0072358
0.24522,0.075149,0.032451,-0.017734
-0.25292,0.10672,-0.0012439,-0.0045453
0.17123,-0.0084759,-0.1324,-0.057961
0.23305,0.060914,0.0031617,-0.018612
0.033644,-0.047561,-0.029532,0.12908
-0.14788,-0.17934,0.071698,-0.052137
-0.25305,0.10775,0.0017176,-0.0080214
-0.19187,-0.044135,0.04989,-0.075476
0.24544,0.075252,0.032887,-0.017508
0.047446,-0.1252,0.075759,0.073822
-0.05964,0.0205,-0.086177,0.14849
-0.1076,-0.099141,0.05258,-0.0005601
0.22645,0.062252,0.023621,-0.0070709
-0.20468,-0.030762,-0.008109,-0.0081086
-0.20195,-0.041975,-0.0032891,-0.014443
-0.17725,0.036442,-0.048535,0.084769
0.1664,0.014058,0.078825,0.089128
0.037858,-0.11461,-0.099581,-0.063041
-0.028612,-0.19728,0.053016,-0.0026045
-0.25356,0.10706,-0.00040496,-0.0054779
-0.24947,0.1067,0.0026566,-0.0092378
-0.14075,-0.18545,0.071663,-0.051822
-0.19205,-0.044294,0.049921,-0.075449
