Inf,Inf,Inf,Inf,Inf
-0.014383,0.029782,-0.0031794,0.004165,0.0021422
-0.020682,0.021889,-0.00060381,-0.0020866,0.0050978
-0.034247,0.0072761,0.00036345,-0.0038599,0.0063207
-0.027876,0.018015,-0.0087294,-0.0009454,0.0029731
-0.041232,-0.0087772,0.0027096,-0.0086504,0.0061451
-0.055689,-0.011456,-0.0064299,0.0040604,0.00075522
-0.03829,0.0029737,-0.0085372,-0.0033607,0.0025162
-0.048667,-0.029648,0.0022433,-0.0061234,0.00089403
-0.033617,-0.017756,-0.000531,-0.015749,0.0043577
-0.065694,-0.061511,-0.0011017,0.011323,-0.017302
-0.061504,-0.058331,0.0043992,0.016118,-0.017089
-0.019929,-0.020501,-0.0044621,-0.016301,0.0016126
-0.025593,-0.046492,0.0040367,-0.0021477,-0.0057994
0.052183,-0.062174,-0.032286,0.015688,0.02296
0.061545,-0.052449,-0.019559,0.0098578,0.011837
0.044305,-0.013211,0.012689,-0.0067686,0.0018512
-0.025346,0.0095228,-0.008981,-0.0088192,0.0031213
0.0031109,0.010646,-0.00050804,-0.017513,0.0013095
-0.03863,0.0036456,0.010162,0.003715,0.010845
-0.042244,-0.0038916,0.0094513,0.000512,0.010503
0.0076608,0.017645,0.017258,0.0041822,0.0025809
0.0095807,0.013913,0.018438,0.0050305,0.0017102
-0.0076579,0.030112,0.012348,0.013383,0.003883
0.041575,-0.015277,0.027217,0.018955,-0.0025722
0.02311,0.0040666,0.019611,0.0014562,-0.0017355
0.039801,-0.0067341,0.0092278,-0.0045397,-0.0010764
0.056026,-0.022304,0.0043788,0.0083029,-0.00351
0.048287,-0.018182,0.012747,0.0051268,-0.0045073
-0.011631,0.040099,-0.0027948,0.014037,0.0028405
-0.016552,0.046729,-0.011057,0.019024,0.0024537
-0.010741,0.03797,-0.0081949,0.010184,0.0017617
0.0025374,0.032614,-0.0021064,0.0016569,0.00060184
0.014474,0.019364,0.0098626,-0.0034088,0.0013355
0.0016332,0.030383,-0.0079556,0.0023118,-0.00073184
0.02001,0.016778,0.001974,-0.0048538,-0.0017538
0.030718,0.0031617,0.0041244,-0.0073623,-0.00053101
0.02564,0.0069952,-0.0065319,-0.012139,-0.0070941
0.03547,0.0053901,-0.016961,-0.0040593,-0.016989
0.028823,0.021558,-0.012469,-0.0016626,-0.015114
0.01412,0.037216,-0.024674,0.0050013,-0.016984
0.017144,0.003739,0.0030934,-0.016297,0.0012892
0.0404,-0.01754,0.0015922,-0.00738,0.00081614
0.022356,-0.018518,-0.0027698,-0.016206,-0.0022377
Inf,Inf,Inf,Inf,Inf
-0.013271,0.029851,-0.001785,0.0076471,0.0026383
-0.02192,0.020434,0.00077972,-0.00019937,0.0060516
-0.037341,0.0052026,-0.00029649,-0.0020093,0.0076386
-0.0329,0.012638,-0.0071226,0.0011807,0.0046009
-0.044598,-0.012391,0.0021001,-0.0092874,0.0060272
-0.059454,-0.019411,-0.0046649,0.0011156,0.00071571
-0.042487,-0.0037208,-0.0072698,-0.002421,0.0027977
-0.052939,-0.034165,0.00047375,-0.0081135,-0.00076816
-0.034554,-0.020401,-0.00088618,-0.01742,0.0042674
-0.072175,-0.065134,-0.0030751,0.0070819,-0.015729
-0.074577,-0.067322,0.00061538,0.012463,-0.01889
-0.018546,-0.022721,-0.0052301,-0.018974,0.0012924
-0.062809,-0.064879,-0.00010855,0.011865,-0.014984
0.055673,-0.0566,-0.024732,0.013093,0.019643
0.059503,-0.062542,-0.021192,0.01522,0.0171
0.0478,-0.01187,0.012182,-0.00473,0.0046506
-0.023162,0.0011608,-0.0045422,-0.013683,0.0035053
0.0024522,0.0099958,-0.00010567,-0.017076,0.0019519
-0.04001,0.0024923,0.0078236,-0.00021927,0.013382
-0.042567,-0.00025616,0.0069892,-0.00057034,0.013268
0.012402,0.022239,0.016545,0.0052451,0.0027681
0.019409,0.021007,0.021455,0.015987,-0.00013755
0.0044125,0.037561,0.0082614,0.017043,0.0011263
0.041879,0.0021392,0.024779,0.015255,0.00049881
0.028638,0.0091574,0.01992,0.0027351,-0.00048076
0.039099,-0.0026237,0.0076565,-0.0064254,0.00069497
0.053219,-0.013043,0.0014964,0.0038306,-0.0017004
0.048296,-0.012101,0.010301,0.00087149,-0.0017703
-0.0049512,0.039886,-0.00085861,0.013175,0.0028124
-0.0081604,0.045227,-0.0047717,0.017806,0.0012474
-0.0081361,0.037513,-0.0055988,0.010315,0.0015538
0.0091185,0.030253,0.0019922,-0.00012876,0.0015065
0.018505,0.023047,0.0094448,-0.0011777,0.0017169
0.0028482,0.028848,-0.0046958,-0.0002925,-0.00036934
0.018661,0.019596,0.00096275,-0.0042568,-0.00046616
0.034832,0.0031133,0.0026687,-0.0064353,-0.00031208
0.027251,0.008027,-0.0087568,-0.011271,-0.0089445
0.039998,0.011185,-0.02191,-0.0017524,-0.023021
0.032738,0.026171,-0.014372,0.0003455,-0.019391
0.018488,0.038966,-0.022099,0.0047778,-0.019639
0.017121,0.0054178,0.0039434,-0.017415,0.0014894
0.039347,-0.01821,0.0026764,-0.010609,0.0020101
0.019855,-0.019479,-0.0018878,-0.018969,-0.001674
