Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.10523,-0.018404,0.0071314,-0.012409,-0.00055883,-0.00013003,0.0014346,-0.00077764,-0.00095648
-0.10095,-0.014202,0.0038847,-0.011405,-0.0021616,0.00037498,0.0026047,-0.00057891,-0.0015385
-0.07007,0.0069652,-0.002231,0.00011434,-0.0059616,0.0041,0.0064319,-0.0018819,-0.00043596
-0.12733,-0.031152,0.011674,-0.023675,0.0059918,-0.0021676,-0.0075875,-0.00067985,-0.0013936
-0.11464,-0.019031,0.0062172,-0.018014,0.0019309,2.3717e-06,-0.0028438,-0.0015649,-0.0015028
-0.10443,-0.028912,0.027956,-0.0074105,0.0064178,-0.00029412,-0.0081272,0.0057188,0.0074918
-0.11023,-0.018314,0.0061482,-0.014542,0.00050055,-0.00031935,-0.0012374,-0.00080473,-0.0018211
-0.049549,0.016135,-0.0069119,0.0049733,-0.0054261,0.0045179,0.0046224,-0.0019517,0.0004962
-0.1131,-0.012363,0.0072426,-0.016177,0.00097694,0.0017034,-0.0023276,-0.0023646,-0.0024043
-0.11006,-0.016857,0.013803,-0.011399,0.00086181,0.00081208,-0.001434,0.00021185,-0.00015382
-0.075354,0.0064181,0.0022528,0.00078053,-0.0049812,0.0041017,0.0051529,-0.00064261,-0.00019871
-0.11115,-0.00068182,0.022291,-0.0099005,0.0020734,0.0055086,-0.0046825,0.00023079,-0.0022895
-0.078813,0.0047089,0.00903,0.0025535,-0.0041452,0.0038628,0.0041175,0.00066783,0.00039888
-0.076672,0.0068513,0.0059174,0.002045,-0.0045596,0.0044486,0.0045153,-0.00010678,-7.1596e-05
-0.04376,0.01601,-0.015475,0.0070297,0.0022776,-0.00303,-0.0033467,-0.0045236,-0.00098517
-0.017097,0.023388,-0.013626,0.0085192,0.001781,-0.00055793,-0.0045792,-0.003126,4.0175e-05
0.023676,0.032823,-0.0087897,4.2012e-05,0.0053676,-0.002038,-0.0047965,-0.00015111,-0.00057064
0.049495,0.027499,-0.0048616,-0.0091225,0.0006491,-0.0022219,-0.0019328,0.00074126,0.0037594
