-0.087367,-0.033949,0.00082279,-0.00139,0.0010753,0.0034365,0.00079176
0.088301,-0.028276,-0.0025203,0.0074082,-0.0016897,-0.00067671,0.0030092
-0.026943,0.043441,0.015049,0.0067061,-0.0072577,-0.0057412,0.0010684
-0.02751,0.044978,-0.0048234,0.0048681,-0.009218,-0.0038075,0.0014152
-0.097252,-0.043315,0.0084514,-0.0057992,-0.0035585,0.0017385,0.0017123
-0.081971,-0.029112,0.013457,-0.002423,0.0036508,0.0036593,-0.0035043
-0.062163,0.0017391,0.016965,0.0042855,0.0067616,0.0014293,-0.0044326
-0.029878,0.020657,0.023752,0.003321,0.0062668,-0.0015061,-0.0053256
0.02116,0.014942,0.018994,-0.0062664,0.0068736,0.0017244,-0.0021627
0.065712,-0.013828,0.025295,-5.9205e-06,0.00033794,0.0059493,0.00013917
0.098721,-0.024046,0.0060574,0.0080538,-0.0050001,0.004743,6.8134e-05
-0.05077,0.021637,-0.0054153,0.0072213,0.00171,-0.0021894,-0.00042405
-0.087856,-0.022596,-0.0093685,0.0038543,-0.00083404,0.0056281,0.0013273
-0.071161,-0.0027474,-0.0072694,0.0065472,0.0039166,0.0024322,-0.00031881
-0.052897,0.0047712,-0.0016661,0.0061285,0.0091394,-0.00042979,-0.0029449
-0.054657,0.0039468,0.0059767,0.0054909,0.011799,0.00079885,-0.0047821
-0.018081,0.021617,-0.0077514,-0.0010523,0.0052991,-0.0038682,-0.0014068
-0.052009,-0.002995,-0.0086771,0.0035617,0.0076319,0.00013901,-0.0025663
0.066355,-0.0057579,-0.00097107,-0.00038969,0.0051467,0.00019055,0.0054913
0.083501,-0.010709,0.0057284,0.0027087,0.00022466,0.0037087,0.0051896
0.076459,-0.021738,-0.0042041,0.0042644,0.0028505,-0.0021892,0.0045501
0.088377,-0.041098,-0.0011806,0.0077412,-0.0040451,-0.0020732,-0.0024529
0.059468,-0.017636,0.00025522,-0.0020939,0.0049438,-0.0032742,0.00047848
