-0.13957,-0.063845,-0.0047478,0.0054064,0.013632,0.028019,0.014212
0.13375,-0.07015,-0.0010962,0.054236,0.0019912,0.0096751,0.025586
-0.061149,0.077191,0.064683,0.035764,0.012497,-0.037248,-0.023498
-0.029329,0.10739,-0.010951,0.035253,-0.061277,-0.052375,0.013773
-0.14201,-0.053066,0.017509,0.0086364,0.02757,0.01627,-0.0070228
-0.10652,-0.0049421,0.051375,0.029447,0.051539,-0.0022748,-0.045164
-0.10424,0.0081001,0.055966,0.038553,0.055864,-0.00071056,-0.047148
-0.051481,0.041462,0.096716,0.010246,0.030209,-0.017316,-0.03262
0.033483,0.037587,0.11318,-0.058309,0.010662,-0.0046311,-0.0033109
0.09616,-0.027552,0.087023,-0.0041596,-0.0061598,0.0090947,-0.0062443
0.099258,-0.05433,0.039355,0.037687,-0.037499,0.022705,-0.0075503
-0.11817,0.024641,-0.0008798,0.061613,0.013165,-0.0018877,-0.016447
-0.12922,-0.088181,-0.023827,-0.030587,-0.051342,-0.00028182,0.031785
-0.14252,-0.035516,-0.016776,0.03589,-3.1681e-05,0.018057,0.0059133
-0.10952,0.0050922,0.014496,0.0453,0.027003,0.00027722,-0.022475
-0.098521,0.0054006,0.002534,0.047378,0.026101,0.023893,0.001062
-0.048877,0.072518,-0.013489,0.033972,-0.026235,-0.060573,-0.024838
-0.14999,-0.043997,-0.010344,0.014312,-0.0088471,-0.0042807,-0.0028408
0.12206,-0.035306,0.0082897,0.01853,0.0021252,0.010814,0.025029
0.114,-0.054421,0.029907,0.040285,-0.026198,0.022114,0.0066718
0.13441,-0.061112,-0.0074725,0.040105,0.015057,-0.0041831,0.025443
0.10236,-0.061368,0.019322,0.037701,-0.027644,0.00025178,-0.018386
0.057707,-0.026681,-0.030557,-0.022685,0.0088816,-0.061761,-0.061591
-0.08481,-0.045833,-0.0025368,-0.0070301,0.00077251,0.007345,0.0025982
0.067266,0.055591,-0.031625,-0.051056,0.027547,0.0026931,0.04601
0.015178,0.097908,-0.0049916,-0.0065955,-0.033039,-0.029975,0.038183
0.058507,0.070563,0.032326,-0.029437,-0.0038386,-0.0062203,0.056396
-0.0063722,0.096614,0.0011094,0.022143,-0.043241,-0.045747,0.023342
-0.050273,0.075667,0.0053188,0.040862,-0.0095498,-0.02536,0.0071666
0.051528,0.03462,0.053667,-0.019589,0.0014822,-0.00034875,0.023337
-0.097558,-0.087092,-0.0033291,-0.051063,-0.037727,-0.0044796,0.02421
Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.056663,0.064883,-0.067996,-0.089657,-0.019919,0.080351,-0.068632
0.053259,0.040121,-0.049111,-0.059967,0.021388,0.0095851,0.0053744
