Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.047953,-0.053603,0.10219,-0.023825,-0.0052467,0.0049623,0.0036948
0.059094,0.028917,0.010782,0.01235,-0.0045344,0.00018913,-0.084888
0.050561,-0.075126,0.073842,-0.0019127,0.01322,-0.0016595,-0.061598
Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.17813,0.020358,-0.0060727,-0.034885,0.0067704,0.06718,-0.020791
0.023229,-0.0050173,0.042682,0.089331,0.037436,0.024024,0.0061383
-0.12857,0.017634,0.0036983,0.020778,-0.017153,-0.097015,0.016489
-0.048522,-0.038095,-0.034346,0.047839,-0.065825,-0.036564,0.0029935
-0.0081574,-0.049326,0.05242,0.061492,0.0077418,0.010443,0.0027644
0.020825,-0.092799,-0.12583,0.0017066,0.032122,-0.0089599,0.017691
-0.1564,0.021507,0.0059078,0.011564,-0.012476,-0.076059,0.010884
0.044017,-0.05682,0.068192,-0.065776,-0.016744,-0.019685,-0.048846
-0.17183,0.021759,-0.0035539,-0.037023,0.012323,0.067301,-0.019651
0.025634,-0.088564,-0.10958,-0.012116,0.080946,-0.013869,0.020579
0.032399,-0.048904,0.029149,0.021081,0.059321,-0.0064075,-0.030484
-0.051194,-0.057762,-0.070659,0.042847,-0.066582,0.013791,-0.0063823
0.064642,0.10918,-0.023475,0.013123,-0.0072914,0.0059776,-0.019438
0.052241,-0.016951,0.070912,-0.064478,-0.027606,-0.0045021,0.012673
0.039857,-0.052846,0.074083,-0.069008,-0.029406,-0.016383,-0.027887
0.046708,-0.055935,0.075478,-0.072183,-0.023548,-0.016201,-0.035986
-0.17528,0.019375,-0.0070931,-0.035963,0.0067627,0.074692,-0.021892
0.047674,0.10993,-0.01874,0.0083939,-0.014863,-0.016279,0.0096968
0.049609,0.058752,-0.036626,0.031164,-0.019617,0.0096682,-0.043157
0.063729,0.12819,-0.044251,-0.018358,-0.016989,0.007258,0.022874
0.027444,-0.077084,-0.061462,0.027071,-0.021717,0.0055492,-0.030186
0.030886,-0.093851,-0.10923,-0.016773,0.083598,-0.017282,0.0097138
0.056289,-0.035246,0.069911,-0.048371,-0.013137,-0.010732,-0.020732
0.048261,-0.056072,0.080048,-0.008297,0.021234,-0.0047253,-0.05122
-0.12123,0.038334,0.0067457,0.0061326,-0.01031,-0.084721,0.016649
