1,0.56243,0.49781,0.31078,0.42033,0.35854,0.16691,0.77998,0.57889,0.45705,0.27591,0.36136,0.24603,0.26484,0.65432,0.47558,0.66433,0.60496,0.60203,0.60485,0.54698,0.64599,0.62938,0.56451,0.6375,0.51619,0.59472,0.60607,0.70882,0.71841,0.58894,0.54922,0.61988,0.50143,0.60598,0.64019,0.50683,0.6338,0.55212,0.5259,0.37646,0.60716,0.54631,0.64815,0.56847,0.56667,0.44803,0.57261,0.62719,0.54363,0.5218,0.55327,0.41434,0.48672,0.58273,0.55019,0.48543,0.47796,0.4238,0.5931,0.46001,0.54433,0.56536,0.33805,0.45361,0.58901,0.5475,0.66559,0.66657,0.57985,0.57793,0.52579,0.61728,0.58433,0.63804,0.53069,0.5933,0.59388,0.64306,0.63578,0.61137,0.66837,0.63465,0.58783,0.61608,0.59062,0.55607,0.64107,0.63063,0.55709,0.58105,0.51876,0.58822,0.59747,0.5302,0.45425,0.61067,0.46707,0.5542,0.5604,0.62233,0.57279,0.45298,0.53329,0.4595,0.43001,0.59424,0.5243,0.58315,0.51464,0.50526,0.41402,0.50698,0.51918,0.29909,0.37132
0,1,0.47841,0.3634,0.2882,0.28883,0.23728,0.5494,0.7284,0.47314,0.24316,0.23111,0.18731,0.24954,0.57162,0.34232,0.53216,0.49962,0.51189,0.53323,0.49089,0.4405,0.5499,0.5415,0.38609,0.26728,0.38726,0.48314,0.55069,0.53016,0.41218,0.36196,0.47863,0.34211,0.52521,0.4995,0.47921,0.61251,0.45039,0.35225,0.33529,0.61117,0.57953,0.51289,0.54988,0.53118,0.43324,0.49606,0.51492,0.51523,0.48221,0.53842,0.45951,0.47455,0.44713,0.50045,0.51661,0.5091,0.43461,0.5947,0.55758,0.56461,0.56388,0.33447,0.49296,0.49562,0.41778,0.52873,0.53196,0.50317,0.50007,0.45282,0.49823,0.51572,0.3873,0.30999,0.39774,0.49476,0.53035,0.48972,0.49423,0.49411,0.46897,0.40863,0.47427,0.46844,0.46813,0.58411,0.58555,0.43672,0.41905,0.32823,0.41969,0.57131,0.47679,0.42913,0.5023,0.39598,0.47447,0.48468,0.58862,0.56974,0.42293,0.57242,0.40507,0.38498,0.52358,0.45873,0.51629,0.37628,0.45499,0.40482,0.55599,0.51402,0.26824,0.36786
0,0,1,0.39989,0.30302,0.31702,0.17093,0.51619,0.48245,0.6578,0.34958,0.19615,0.25094,0.17644,0.46345,0.39074,0.46826,0.47883,0.42555,0.42847,0.46513,0.4611,0.46581,0.45959,0.48543,0.44675,0.59748,0.57905,0.51172,0.50436,0.42711,0.39682,0.38968,0.30447,0.39877,0.47131,0.48106,0.54561,0.49955,0.48001,0.49455,0.53661,0.55607,0.50158,0.59484,0.4642,0.46299,0.42658,0.39831,0.42801,0.39165,0.43192,0.40649,0.41207,0.4754,0.41532,0.48901,0.45369,0.41246,0.47283,0.47612,0.4849,0.4407,0.28988,0.38301,0.41455,0.46692,0.48848,0.50153,0.36066,0.41751,0.45008,0.46267,0.42446,0.4979,0.50198,0.57564,0.54372,0.55455,0.45858,0.48396,0.47578,0.47845,0.43448,0.42799,0.4206,0.44919,0.5584,0.51409,0.45417,0.56255,0.51322,0.48055,0.59303,0.47506,0.47175,0.46391,0.35922,0.39052,0.40941,0.50096,0.46207,0.34363,0.5115,0.35729,0.33308,0.46205,0.4722,0.50249,0.38882,0.45467,0.38439,0.4604,0.40631,0.26407,0.31218
0,0,0,1,0.075293,0.19262,0.1287,0.31417,0.35138,0.36448,0.24718,-0.024285,0.16413,0.16417,0.31367,0.24726,0.33745,0.3738,0.27093,0.35022,0.34745,0.25438,0.3449,0.33027,0.17913,0.11226,0.26525,0.32113,0.31131,0.25677,0.30129,0.23424,0.26612,0.22326,0.24854,0.27849,0.36638,0.36449,0.28016,0.21682,0.27844,0.35517,0.30377,0.29023,0.3629,0.34231,0.33235,0.32097,0.28898,0.34055,0.2702,0.26835,0.30404,0.29506,0.27911,0.31448,0.36671,0.35102,0.23752,0.34188,0.34623,0.34963,0.3128,0.24199,0.29881,0.24327,0.24785,0.34785,0.27487,0.22589,0.33141,0.30779,0.296,0.30385,0.20738,0.28512,0.29755,0.30284,0.30825,0.26665,0.30224,0.2568,0.24856,0.25946,0.24187,0.23504,0.23568,0.37071,0.30885,0.21895,0.25182,0.2389,0.19399,0.33759,0.31326,0.3129,0.2568,0.21473,0.22966,0.27292,0.28034,0.31421,0.21401,0.32414,0.21208,0.20516,0.26391,0.32329,0.25743,0.19303,0.31063,0.2382,0.31162,0.25424,0.20957,0.2345
0,0,0,0,1,0.31986,0.1129,0.47779,0.29766,0.27282,0.12041,0.5758,0.26909,0.12791,0.63425,0.549,0.43779,0.44582,0.47675,0.40269,0.49471,0.51182,0.45012,0.49817,0.55886,0.52899,0.48513,0.45685,0.46017,0.47273,0.35049,0.27649,0.36455,0.21911,0.37007,0.383,0.28742,0.32824,0.4037,0.53038,0.32411,0.34123,0.48999,0.43868,0.36474,0.39756,0.39828,0.2995,0.35664,0.26851,0.37964,0.40599,0.33196,0.33806,0.42669,0.39954,0.3823,0.27278,0.45238,0.29627,0.29875,0.31632,0.31538,0.39959,0.32525,0.63837,0.56769,0.45718,0.48041,0.44969,0.40546,0.535,0.49314,0.45513,0.55737,0.42565,0.47541,0.42283,0.4405,0.40715,0.37424,0.46435,0.53691,0.32544,0.37715,0.40148,0.38442,0.38627,0.36002,0.48247,0.42241,0.44519,0.47512,0.4251,0.39985,0.37674,0.34942,0.35054,0.26502,0.2968,0.34331,0.32673,0.37209,0.40696,0.37622,0.33106,0.3932,0.43475,0.49043,0.44616,0.33185,0.37656,0.29529,0.29786,0.37439,0.28945
0,0,0,0,0,1,0.072596,0.34209,0.25909,0.31579,0.15037,0.2041,0.26727,0.11114,0.36794,0.2118,0.38162,0.32638,0.37505,0.31412,0.28177,0.38692,0.37752,0.32838,0.33185,0.33455,0.38764,0.38348,0.38814,0.37669,0.35925,0.31545,0.34096,0.29239,0.25936,0.33685,0.36976,0.3427,0.36031,0.33797,0.28838,0.31683,0.30243,0.32933,0.35091,0.26003,0.33984,0.35499,0.34725,0.33586,0.20998,0.24196,0.2731,0.30346,0.36296,0.31415,0.30875,0.32495,0.21877,0.2669,0.27743,0.33,0.29942,0.09239,0.20614,0.31743,0.33644,0.36956,0.38835,0.33816,0.28803,0.26968,0.38567,0.32856,0.34618,0.35108,0.3625,0.36279,0.37115,0.35167,0.3453,0.38437,0.31322,0.2963,0.28611,0.28981,0.26988,0.32964,0.30319,0.32346,0.36355,0.33727,0.30581,0.33694,0.22211,0.31259,0.25776,0.18412,0.18326,0.28853,0.24263,0.23789,0.17183,0.25646,0.1448,0.17017,0.29424,0.2982,0.33749,0.27884,0.32932,0.18027,0.21638,0.17103,0.076948,0.1073
0,0,0,0,0,0,1,0.15667,0.18931,0.17426,0.099487,0.1093,0.063197,0.11371,0.21855,0.11982,0.20484,0.18674,0.17282,0.14624,0.20222,0.16875,0.19693,0.21035,0.15721,0.13867,0.19359,0.1381,0.17118,0.17549,0.13882,0.094293,0.10093,0.042926,0.13969,0.12826,0.10941,0.12654,0.10112,0.13881,0.13929,0.15708,0.22024,0.2145,0.15855,0.17009,0.14147,0.082426,0.078709,0.082102,0.18678,0.21308,0.1188,0.078983,0.093779,0.097234,0.16348,0.085377,0.19632,0.11377,0.14094,0.086819,0.10631,0.18838,0.16684,0.20429,0.19624,0.19636,0.16769,0.12658,0.15393,0.2144,0.16618,0.18574,0.14238,0.13635,0.16978,0.13219,0.15465,0.14244,0.15437,0.14758,0.1558,0.11252,0.093447,0.11221,0.16345,0.14467,0.16736,0.133,0.14073,0.15892,0.17286,0.18761,0.17101,0.15412,0.082154,0.077974,0.067282,0.084305,0.15603,0.12798,0.19722,0.22878,0.16804,0.091272,0.11173,0.14982,0.15154,0.097987,0.094685,0.17536,0.13772,0.13991,0.18534,0.16321
0,0,0,0,0,0,0,1,0.58493,0.49399,0.25199,0.37553,0.28706,0.27331,0.64698,0.52175,0.65498,0.61538,0.62032,0.59794,0.58502,0.67424,0.62693,0.6047,0.6618,0.53649,0.63015,0.6483,0.72917,0.7437,0.58332,0.53866,0.61293,0.48331,0.63589,0.67183,0.5137,0.62261,0.56475,0.56602,0.40113,0.6341,0.59469,0.6882,0.58129,0.58058,0.46719,0.56337,0.62597,0.52208,0.57522,0.59857,0.45621,0.49836,0.59812,0.60041,0.48018,0.46224,0.48344,0.62333,0.48958,0.55132,0.58962,0.42223,0.53222,0.64341,0.56779,0.66672,0.68602,0.59957,0.59186,0.59196,0.61413,0.59588,0.69093,0.59566,0.65288,0.63246,0.70313,0.71276,0.68711,0.71924,0.69461,0.62936,0.64759,0.61656,0.62122,0.69385,0.6731,0.63441,0.63135,0.54809,0.65495,0.63196,0.59765,0.47188,0.67269,0.55203,0.61826,0.59286,0.66815,0.63534,0.54163,0.58557,0.55521,0.52704,0.66388,0.5885,0.65213,0.5471,0.52674,0.50279,0.58111,0.60457,0.40097,0.48082
0,0,0,0,0,0,0,0,1,0.4489,0.23723,0.21067,0.22559,0.24959,0.62271,0.29776,0.53011,0.47784,0.53396,0.51067,0.48311,0.47129,0.56472,0.55324,0.37444,0.2258,0.35861,0.48022,0.53633,0.53632,0.3922,0.31576,0.46528,0.30655,0.52551,0.51626,0.39387,0.55582,0.40451,0.31379,0.29032,0.56897,0.53461,0.50141,0.50185,0.52503,0.38016,0.43291,0.47722,0.44218,0.47474,0.56855,0.42728,0.43599,0.42528,0.47205,0.46097,0.43398,0.39596,0.57301,0.48569,0.50402,0.51476,0.3563,0.47101,0.56483,0.36487,0.53198,0.56866,0.57569,0.49005,0.4641,0.5515,0.55589,0.40681,0.3095,0.41462,0.49534,0.5491,0.49689,0.51274,0.51222,0.51595,0.39597,0.47755,0.48137,0.47642,0.54669,0.58012,0.41404,0.39592,0.30215,0.41629,0.55342,0.49,0.37395,0.49464,0.42598,0.51677,0.45802,0.59402,0.57325,0.45232,0.54611,0.43309,0.3878,0.52405,0.46299,0.51002,0.33634,0.39279,0.39289,0.52508,0.51384,0.29065,0.38459
0,0,0,0,0,0,0,0,0,1,0.33557,0.19487,0.25811,0.16604,0.39596,0.32803,0.41496,0.41821,0.40728,0.39492,0.41951,0.41797,0.44161,0.45052,0.42022,0.3892,0.55567,0.57164,0.47816,0.4521,0.38561,0.3658,0.3599,0.27423,0.38321,0.42015,0.4827,0.53197,0.5187,0.42631,0.50119,0.56045,0.57387,0.4737,0.61723,0.43368,0.46067,0.44355,0.4091,0.445,0.42479,0.43451,0.43118,0.45431,0.46799,0.41281,0.51536,0.48755,0.40213,0.46094,0.51527,0.5279,0.44941,0.26302,0.39513,0.35182,0.46093,0.4414,0.45842,0.32142,0.3747,0.42952,0.42141,0.40988,0.4478,0.42261,0.55845,0.53778,0.54766,0.43974,0.43973,0.43327,0.43994,0.39627,0.40552,0.37865,0.40964,0.5836,0.51889,0.4669,0.53657,0.49782,0.46343,0.63231,0.43151,0.45527,0.47193,0.32605,0.3662,0.40126,0.51296,0.47237,0.37423,0.5534,0.34698,0.32854,0.44056,0.4662,0.5304,0.39547,0.47515,0.36331,0.47779,0.39676,0.22959,0.31366
