Inf,Inf,Inf,Inf,Inf,Inf
0.13438,0.035876,0.081847,-0.032755,0.063415,-0.088272
-0.1702,-0.024868,-0.057168,-0.050162,-0.00030814,-0.026967
-0.12968,-0.030305,0.096319,0.01041,-0.056146,0.014016
0.22688,-0.023574,-0.055529,0.037183,-0.029582,0.010093
0.023174,0.10969,0.0026351,-0.04494,0.062245,0.051261
0.19217,0.073654,0.001248,-0.033857,-0.0013388,0.0062662
0.17153,-0.056509,-0.077258,0.021447,-0.026364,0.04214
-0.16166,0.00033995,-0.050861,-0.03508,-0.0062712,-0.024727
0.11058,0.09077,0.068844,-0.06376,0.046684,-0.03164
0.17549,0.10162,0.0010341,-0.072513,-0.046253,-0.00084495
-0.11542,-0.075707,-0.0089652,-0.084919,-0.0050344,0.015276
-0.21898,0.0386,-0.0061497,0.074298,-0.039335,-0.020645
-0.19159,0.034017,-0.032892,0.035947,0.021801,0.0042335
-0.21934,0.039361,-0.0077338,0.074665,-0.038373,-0.021093
0.23614,0.0032586,-0.055543,0.018321,-0.043435,0.014844
-0.074716,-0.079037,-0.038263,-0.1105,-0.0044527,-0.017622
-0.20728,0.011404,-0.056949,0.0022581,0.001723,-0.030513
0.093704,-0.037711,0.12617,0.0014915,0.027727,-0.063033
-0.17814,0.0025063,-0.050485,-0.021503,0.021528,-0.013452
-0.029041,0.091659,0.028861,-0.033409,0.090703,0.069853
-0.013764,0.035025,0.058731,0.0093611,-0.015272,-0.029925
-0.21933,0.039037,-0.0069447,0.074335,-0.038413,-0.020432
-0.16186,0.0028241,0.057954,0.040613,-0.047645,0.003391
-0.077381,-0.031324,0.13002,0.012583,-0.04397,0.038845
-0.056616,0.09794,0.026437,-0.0092406,0.069576,0.056142
0.076578,0.060862,0.1134,-0.025714,-0.0081627,-0.040618
0.24067,-0.043258,-0.035313,0.050378,0.00015654,-0.025504
0.15141,-0.094609,-0.016603,0.055919,0.05459,0.0067654
-0.12041,-0.077054,0.023074,-0.070727,-0.0097597,0.031001
-0.13681,-0.065313,-0.036537,-0.094331,-0.0080502,-0.011063
-0.17756,-0.030229,-0.05036,-0.05678,0.00039769,-0.02281
-0.20712,0.010718,-0.056681,0.0015396,0.001423,-0.030512
-0.21852,0.039278,-0.0089423,0.073487,-0.037131,-0.021301
-0.21887,0.038357,-0.0064748,0.07386,-0.039468,-0.021093
0.19044,-0.048696,-0.072564,0.047373,-0.025741,0.051331
0.13848,-0.076228,-0.039164,0.047575,0.02712,0.045135
0.24018,-0.041672,-0.033094,0.04901,0.00062283,-0.027759
0.23413,0.023856,-0.030872,0.0062999,-0.017382,0.00020563
0.19848,-0.056272,0.0073784,0.047516,0.046428,-0.062129
0.15387,-0.043597,0.038314,0.026705,0.06205,-0.08302
-0.1463,0.0729,-0.02656,0.048677,0.078445,0.044581
-0.14683,0.072918,-0.02626,0.049193,0.077964,0.044535
-0.051823,-0.10552,0.027324,-0.075489,0.0062883,0.035774
-0.10748,-0.061542,0.10192,-0.023241,-0.038323,0.035247
0.17471,0.10311,0.0028992,-0.073564,-0.044551,-0.0016486
0.21097,0.072836,-0.017928,-0.036143,-0.039684,0.0090355
0.19635,-0.016059,-0.070056,0.023841,-0.042751,0.052057
0.19844,-0.0046096,-0.071748,0.011765,-0.05084,0.048454
0.099686,-0.10111,0.010972,0.023442,0.070929,0.0071407
-0.026369,-0.090788,0.11635,-0.018506,-0.012146,0.0059759
Inf,Inf,Inf,Inf,Inf,Inf
0.1427,0.043045,0.044525,-0.029753,0.037662,-0.054046
-0.17273,-0.017431,-0.063373,-0.053961,0.0055459,-0.043476
-0.12991,-0.025224,0.12352,0.017557,-0.057374,-0.005065
0.22395,-0.011599,-0.037493,0.023734,-0.011104,-0.019666
-0.0098185,0.11318,0.014067,-0.049295,0.14565,0.068539
0.15434,0.10248,0.014351,-0.067849,0.00012034,0.027215
0.13739,-0.02435,-0.05824,-0.041418,-0.025266,-0.0055412
-0.14921,0.014436,-0.051481,-0.018723,-0.012132,-0.012101
0.1814,0.075559,0.0058025,-0.043744,0.024559,0.0020741
0.21429,0.063078,-0.035892,-0.028965,-0.0855,0.016999
-0.052596,-0.085974,0.0060566,-0.052425,0.0039357,0.063447
-0.15978,0.015153,0.027026,0.049742,-0.031068,-0.0050468
-0.19387,0.052996,-0.040603,0.057079,0.028117,0.025254
-0.20814,0.046034,-0.0040983,0.079551,-0.016846,-0.0051566
0.2138,-0.01267,-0.061048,0.020254,-0.033628,0.023208
-0.015528,-0.065979,-0.042949,-0.12453,0.0078271,-0.031191
-0.20119,0.025238,-0.059428,0.018556,0.0082838,-0.021751
0.042001,0.00585,0.16119,-0.003831,-0.022852,-0.057551
-0.20163,0.025864,-0.059148,0.019933,0.0081839,-0.021142
-0.0081125,0.11256,0.015122,-0.049997,0.14603,0.069408
-0.022883,0.031547,0.081478,0.0016728,-0.024421,-0.056178
-0.20797,0.045017,-0.0030596,0.079135,-0.017813,-0.0050899
-0.13028,-0.024558,0.12349,0.018102,-0.057514,-0.0055115
-0.068814,-0.020705,0.1483,0.011284,-0.045473,-0.006584
-0.058761,0.078132,0.019199,-0.019137,0.070638,0.040869
0.03796,0.016278,0.16265,-0.0094454,-0.031463,-0.057764
0.20435,-0.061815,-0.041598,0.053406,0.026116,-0.0021709
0.15431,-0.095152,-0.015601,0.05711,0.063922,0.0049682
-0.12789,-0.080849,-0.013309,-0.075114,-0.016289,0.025729
-0.14503,-0.071855,-0.044346,-0.10153,-0.0145,-0.027614
-0.14833,-0.070145,-0.044801,-0.099238,-0.014851,-0.028735
-0.17802,-0.014805,-0.062509,-0.048604,0.0050483,-0.041339
-0.20765,0.046314,-0.0046628,0.07891,-0.015935,-0.0052051
-0.20718,0.044148,-0.0011872,0.078087,-0.018474,-0.005661
0.19442,-0.036269,-0.055485,0.024598,-0.0057919,0.0042138
0.14119,-0.068282,-0.023915,0.039868,0.039881,0.0098368
0.23612,-0.033332,-0.026633,0.043498,0.016224,-0.034227
0.2356,-0.031977,-0.025505,0.042488,0.015833,-0.034912
0.16065,-0.077889,-0.0067479,0.054736,0.064187,-0.03073
0.18901,-0.047903,0.0097176,0.042129,0.051864,-0.057273
-0.19442,0.052875,-0.040772,0.056934,0.027926,0.024931
-0.19412,0.053011,-0.040566,0.057337,0.027822,0.025077
-0.11626,-0.069855,0.0040347,-0.045966,-0.015313,0.048256
-0.11235,-0.056098,0.061784,-0.012388,-0.02786,0.042833
0.16523,0.095105,-0.0032787,-0.06135,-0.050037,0.026904
0.21643,0.06229,-0.036195,-0.028028,-0.084561,0.01607
0.1847,0.031638,-0.056134,-0.026741,-0.075483,0.03866
0.21455,0.0090798,-0.06177,0.0076764,-0.057061,0.03557
0.090201,-0.10191,0.011124,0.03113,0.064691,0.033108
-0.024204,-0.06651,0.10515,0.0070499,-0.0070812,0.013835
