Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.033694,0.011609,-0.0054535,0.033454,-0.050895,-0.027584,-0.041467
0.062836,-0.015713,0.035608,-0.013325,0.025277,0.039647,0.020798
0.042631,-0.061694,0.065194,-0.088029,-0.0092507,-0.027699,-0.016882
Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.1536,-0.0053564,-0.022384,-0.042091,0.011312,0.094505,-0.076617
-0.006724,-0.0034521,0.025211,0.094069,0.065372,-0.011151,0.003384
-0.094742,-0.012832,0.012028,0.046022,-0.0090284,-0.089821,0.063891
0.025581,-0.018676,0.014062,0.028648,-0.049334,-0.019975,-0.01471
-0.095993,-0.015762,0.016462,0.042046,-0.0062095,-0.097248,0.069142
-0.034416,-0.062107,-0.065473,0.045847,-0.046282,0.034095,-0.030824
-0.10239,-0.0059834,0.0078478,0.036526,-0.022511,-0.098829,0.076653
0.03975,-0.068062,0.069578,-0.07968,0.00010414,-0.043397,-0.038315
-0.15795,-0.0057988,-0.023767,-0.042446,0.01016,0.09792,-0.079536
-0.00022521,-0.060861,-0.081363,-0.049482,0.066331,-0.021298,0.020633
0.022983,-0.0058772,0.01877,0.030565,-0.027868,-0.037043,-0.034481
-0.058297,-0.049211,-0.034388,0.044133,0.02715,-0.012385,0.013745
0.061587,0.10933,-0.0074131,0.0020182,-0.0077758,-0.03317,-0.037004
0.05085,-0.04576,0.067612,-0.085086,-0.025505,-0.033247,-0.028126
0.030753,-0.095893,0.069277,-0.080512,0.015771,-0.027593,-0.02071
0.039605,-0.066026,0.067521,-0.086678,-0.00049454,-0.027301,-0.018158
-0.15471,-0.0047694,-0.021717,-0.042885,0.01207,0.094949,-0.077084
0.062291,0.10856,-0.0071706,3.8275e-05,-0.010761,-0.035035,-0.037836
0.050528,-0.020441,0.012143,0.052623,0.029522,0.020812,-0.025476
0.063905,0.089279,-0.000264,-0.0097366,-0.013624,-0.016586,-0.021389
-0.020569,-0.068341,-0.07921,0.038345,-0.038776,0.039221,-0.023416
-0.0032545,-0.063109,-0.096456,-0.032629,0.067137,-0.018411,0.021544
0.048345,-0.040886,0.046696,-0.066635,-0.031728,-0.021799,-0.019135
0.058217,-0.039806,0.06689,-0.050017,-0.001331,-0.020609,-0.03307
-0.027917,0.048781,0.00046443,-0.013712,-0.060398,-0.070214,0.047
0.054127,0.087806,0.0066562,0.010615,0.018737,0.0084836,-0.0021123
0.033343,0.090059,0.0076798,-0.011498,-0.014,-0.019109,0.025685
0.014453,-0.089214,-0.077026,-0.047839,0.056319,-0.014345,0.011499
-0.012681,-0.003719,0.029161,0.086704,0.058811,-0.012211,0.0066481
0.060609,0.083948,0.01405,0.050093,0.061337,0.046877,0.013081
0.065585,0.11436,0.0003842,-0.0027111,-0.0055682,0.0011684,0.002781
Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.039387,-0.0064897,-0.0068519,0.083975,-0.027631,0.020681,-0.027873
0.03718,-0.025614,0.0047598,-0.0072908,0.013324,0.054369,0.039716
0.014385,0.018103,0.015389,-0.037858,-0.062636,-0.0089784,0.046888
Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.1556,-0.0047049,-0.021944,-0.043183,0.012026,0.095582,-0.077616
-0.023669,-0.024146,0.021301,0.073832,0.063311,-0.0049106,0.0078997
-0.093123,0.022388,0.0067781,0.029402,-0.018897,-0.10015,0.082143
-0.0049404,-0.026807,-0.025661,0.015342,-0.090003,0.021596,0.0022382
-0.049426,0.028744,0.0046788,0.029437,-0.02936,-0.088557,0.032015
-0.030258,-0.071699,-0.084737,0.041699,-0.03944,0.04122,-0.031757
-0.10051,-0.011147,0.015143,0.045984,-0.0012554,-0.093431,0.072246
0.025867,-0.064616,0.058574,-0.044918,0.010519,0.014274,0.024212
-0.15587,-0.0046171,-0.022377,-0.043643,0.012894,0.095314,-0.07744
-0.0037123,-0.058503,-0.10207,-0.038175,0.063093,-0.018186,0.022499
0.011808,-0.012445,0.0058798,0.072581,0.0017719,-0.0030933,-0.016154
-0.028389,-0.041808,0.0042163,0.092043,0.027285,-0.0076377,0.01295
0.058061,0.093922,-0.017694,0.01154,-4.1881e-05,-0.026375,-0.044217
0.036765,0.066181,0.0058043,-0.035489,-0.032759,0.040838,0.073497
0.025556,-0.077151,0.060238,-0.084351,-0.0083551,-0.00028455,0.018143
