1,0.77326,0.76527,0.59297,0.73834,0.44462,0.30944,0.88195,0.76433,0.75923,0.54773,0.64357,0.48548,0.30336,0.51372,0.67769,0.67266,0.67036,0.63563,0.74014,0.80869,0.80382,0.80229,0.7826,0.6477,0.73461,0.6687,0.66978,0.78525,0.80096,0.70561,0.73022,0.78031,0.68299,0.7321,0.72286,0.52148,0.66857,0.73072,0.7624,0.76567,0.68696,0.75675,0.79078,0.56633,0.54144,0.69569,0.69127,0.57803,0.71758,0.68097,0.76641,0.71431,0.68681,0.72047,0.81818,0.68704,0.48057,0.72203,0.67703,0.77338,0.72638,0.69736,0.71901,0.37237,0.67971,0.73749,0.70778,0.82466,0.71077,0.7699,0.68922,0.73631,0.72949,0.71179,0.72884,0.56607,0.44208,0.65826,0.72872,0.79567,0.72772,0.74427,0.8051,0.61201,0.74372,0.7516,0.75172,0.7051,0.51283,0.70352,0.68043,0.62556,0.62228,0.73066,0.77571,0.78815,0.81974,0.76485,0.67443,0.6887,0.60935,0.62246,0.71819,0.79059,0.63128,0.68108,0.74726,0.68984,0.70368,0.69677,0.47775,0.59628,0.74681,0.67968,0.68677,0.61394,0.70286,0.78217,0.44555,0.49743,0.70983,0.66818,0.51328,0.71586,0.66755,0.7339,0.66939,0.63844,0.67863,0.81726,0.67497,0.29968,0.73103,0.60991,0.76536,0.70031,0.67346,0.67653,0.34889,0.65041,0.6886,0.70128,0.78581,0.71855,0.71846,0.66665,0.69456,0.65897,0.69215,0.6841,0.54521,0.32687,0.57864,0.71065,0.82239,0.65245,0.71047,0.7427,0.5196,0.79186,0.73674,0.74529,0.71197
0,1,0.75837,0.59112,0.6892,0.46841,0.33959,0.71618,0.84831,0.7651,0.53129,0.56869,0.44784,0.39447,0.56341,0.55163,0.4302,0.57203,0.67185,0.74005,0.69909,0.63797,0.66804,0.62345,0.44498,0.70485,0.71862,0.69414,0.74092,0.74798,0.59626,0.65305,0.67804,0.52826,0.63782,0.53822,0.49232,0.6999,0.71738,0.62611,0.52621,0.54998,0.65721,0.55301,0.58609,0.516,0.5797,0.63887,0.55558,0.61698,0.60172,0.73862,0.72095,0.66001,0.60795,0.67708,0.52388,0.52776,0.51512,0.56683,0.53361,0.72716,0.58908,0.63719,0.37524,0.55655,0.72608,0.57561,0.72883,0.68717,0.64157,0.5989,0.63682,0.61731,0.60364,0.62267,0.64528,0.40893,0.66486,0.49989,0.64736,0.54602,0.69577,0.66166,0.631,0.64027,0.73036,0.73257,0.5884,0.58983,0.5794,0.43356,0.50938,0.63486,0.75331,0.62663,0.60644,0.67157,0.58643,0.4723,0.61563,0.6456,0.63256,0.67606,0.72261,0.51156,0.60029,0.60855,0.50549,0.6152,0.54598,0.46508,0.66988,0.67404,0.51019,0.45464,0.4627,0.5661,0.53033,0.57618,0.55404,0.60181,0.62098,0.49849,0.57447,0.59889,0.71556,0.64113,0.61589,0.54508,0.67711,0.5086,0.36317,0.53294,0.47447,0.53106,0.70128,0.5582,0.577,0.34641,0.55006,0.67041,0.60325,0.67795,0.56875,0.54009,0.53216,0.54163,0.58145,0.5901,0.61076,0.57307,0.43262,0.63333,0.48683,0.66919,0.4577,0.65799,0.55752,0.6162,0.65686,0.68184,0.71742,0.60376
0,0,1,0.68043,0.7379,0.51814,0.35498,0.74634,0.74571,0.86859,0.62022,0.64214,0.45123,0.32731,0.4347,0.63303,0.53605,0.73306,0.59479,0.76452,0.79741,0.76519,0.69451,0.72374,0.52612,0.79002,0.72883,0.74178,0.70784,0.76561,0.75677,0.78729,0.75819,0.60924,0.73921,0.65169,0.60642,0.69259,0.706,0.74933,0.64603,0.68535,0.78094,0.63157,0.63922,0.56731,0.75087,0.757,0.64266,0.74872,0.64023,0.75563,0.77868,0.77477,0.76358,0.74194,0.58605,0.59937,0.6297,0.69921,0.63771,0.78902,0.75165,0.79511,0.49067,0.62943,0.74091,0.57256,0.72882,0.69152,0.76089,0.67614,0.74926,0.70392,0.69873,0.72267,0.59403,0.48554,0.67359,0.60229,0.6943,0.68261,0.77723,0.76409,0.67136,0.66794,0.70393,0.77403,0.74783,0.49206,0.67724,0.57715,0.71732,0.56373,0.74025,0.77094,0.74076,0.71947,0.69248,0.55453,0.75795,0.66449,0.70378,0.66845,0.76,0.7177,0.76765,0.70468,0.60803,0.72898,0.66105,0.59679,0.63764,0.69651,0.69357,0.61027,0.66156,0.7328,0.63634,0.52725,0.51469,0.76881,0.75426,0.6595,0.73926,0.70262,0.76014,0.74343,0.71996,0.74715,0.74441,0.5685,0.48614,0.65395,0.65569,0.67628,0.78317,0.73914,0.76553,0.48476,0.63978,0.71814,0.60897,0.70659,0.67419,0.69414,0.623,0.66629,0.70988,0.70384,0.72953,0.57575,0.36769,0.63743,0.62057,0.71698,0.64795,0.75245,0.69227,0.59096,0.68358,0.75466,0.78182,0.76812
0,0,0,1,0.53541,0.40803,0.27,0.59239,0.60037,0.66993,0.53441,0.43808,0.27627,0.30673,0.29937,0.4135,0.37867,0.54726,0.43017,0.56274,0.59862,0.57304,0.53071,0.52622,0.38196,0.63718,0.56967,0.59712,0.55873,0.57931,0.59611,0.62458,0.57817,0.43733,0.56909,0.50884,0.48423,0.53061,0.59829,0.59795,0.49776,0.48881,0.58818,0.47834,0.47217,0.37559,0.56107,0.57075,0.51082,0.5749,0.51211,0.60954,0.61998,0.62444,0.58817,0.51318,0.37184,0.49841,0.48099,0.49376,0.49682,0.62207,0.57475,0.62022,0.41915,0.45019,0.61584,0.40115,0.55288,0.58689,0.62064,0.48326,0.58678,0.52125,0.55635,0.56684,0.49617,0.36641,0.52348,0.4555,0.48947,0.52244,0.66336,0.58084,0.49698,0.50619,0.56316,0.61546,0.56749,0.37715,0.47444,0.40485,0.52932,0.4316,0.57414,0.60028,0.56542,0.57563,0.52057,0.40647,0.61697,0.53886,0.58874,0.53428,0.58011,0.53076,0.597,0.52468,0.43243,0.55141,0.48017,0.47606,0.49232,0.58462,0.5406,0.45128,0.46197,0.53061,0.5051,0.35144,0.31926,0.57517,0.5702,0.47478,0.5527,0.55068,0.61247,0.61407,0.61649,0.55187,0.52431,0.37602,0.39834,0.50126,0.4497,0.54858,0.61997,0.55149,0.60058,0.4092,0.46521,0.59228,0.45315,0.54695,0.56336,0.53433,0.43933,0.4848,0.51205,0.52809,0.56714,0.4929,0.25864,0.50596,0.49317,0.53116,0.47798,0.61891,0.51217,0.41678,0.54257,0.59996,0.61851,0.57061
0,0,0,0,1,0.55816,0.28525,0.69375,0.65751,0.69359,0.52132,0.83153,0.5432,0.22923,0.54768,0.81878,0.71517,0.81932,0.6902,0.80244,0.83914,0.83499,0.82193,0.8519,0.69703,0.79179,0.79013,0.76939,0.78465,0.85172,0.81062,0.78936,0.83483,0.77211,0.85306,0.76582,0.66881,0.78195,0.66736,0.81561,0.7055,0.83644,0.85232,0.69172,0.75682,0.70544,0.81823,0.86681,0.76555,0.83414,0.73678,0.83,0.79368,0.7447,0.83211,0.88583,0.77797,0.73456,0.7322,0.83063,0.70995,0.78717,0.81097,0.80157,0.49104,0.79438,0.74157,0.70119,0.81353,0.69148,0.71855,0.82515,0.78055,0.82868,0.76507,0.79467,0.63164,0.53097,0.74586,0.64977,0.8253,0.76006,0.72901,0.84027,0.77723,0.78819,0.78851,0.84578,0.82025,0.5617,0.82384,0.71848,0.76995,0.62493,0.75227,0.7422,0.79312,0.76067,0.79206,0.68957,0.70896,0.71239,0.71376,0.69388,0.8239,0.72701,0.72603,0.77617,0.75698,0.81598,0.7673,0.64131,0.69802,0.67684,0.71706,0.65415,0.75125,0.79105,0.65086,0.60018,0.60747,0.80748,0.83786,0.73216,0.7812,0.7379,0.78096,0.71754,0.66154,0.76564,0.86636,0.77397,0.53371,0.73546,0.74577,0.65844,0.73977,0.77284,0.72721,0.42496,0.79887,0.72057,0.65916,0.74338,0.63951,0.70793,0.76102,0.75745,0.79899,0.78098,0.77658,0.60798,0.38132,0.68798,0.64612,0.80453,0.69873,0.73682,0.7518,0.6978,0.74555,0.80068,0.78744,0.80391
0,0,0,0,0,1,0.20541,0.43825,0.45989,0.48267,0.35237,0.47814,0.32058,0.19201,0.24519,0.48455,0.4489,0.54577,0.33285,0.45119,0.53199,0.53322,0.48024,0.52554,0.37863,0.47662,0.44168,0.47504,0.43959,0.47416,0.52624,0.49753,0.52493,0.44319,0.53052,0.45452,0.44859,0.44837,0.38922,0.52291,0.44269,0.55091,0.58449,0.41562,0.42661,0.41679,0.55205,0.53006,0.4571,0.54141,0.45627,0.46362,0.45222,0.44346,0.55132,0.55836,0.43754,0.43536,0.42336,0.56119,0.42576,0.46746,0.53283,0.51398,0.34943,0.47,0.47248,0.40036,0.475,0.37114,0.48712,0.50006,0.50675,0.53302,0.50424,0.50796,0.37622,0.27904,0.46988,0.37076,0.508,0.50449,0.48038,0.54677,0.48531,0.45396,0.45782,0.47841,0.54626,0.26192,0.49742,0.44177,0.50126,0.31091,0.42525,0.47704,0.49521,0.46953,0.47755,0.38078,0.43066,0.39534,0.42838,0.37006,0.45877,0.48722,0.48632,0.46718,0.44302,0.50648,0.46573,0.44241,0.37181,0.3729,0.46005,0.40118,0.47658,0.48744,0.39583,0.34686,0.37706,0.53752,0.54118,0.51997,0.51215,0.46944,0.45979,0.44914,0.40494,0.51296,0.53436,0.43325,0.36676,0.43007,0.4692,0.42563,0.46674,0.51257,0.47987,0.3364,0.47629,0.42673,0.35537,0.42074,0.37671,0.43857,0.45925,0.46956,0.50035,0.49253,0.50043,0.32508,0.20524,0.3652,0.37932,0.47859,0.43736,0.44226,0.43084,0.41506,0.46602,0.48052,0.48188,0.54202
0,0,0,0,0,0,1,0.31587,0.35324,0.36058,0.25295,0.25069,0.14266,0.20215,0.22327,0.27942,0.20368,0.28975,0.29022,0.35419,0.32793,0.31644,0.26744,0.25537,0.19098,0.3268,0.31928,0.3139,0.2899,0.32082,0.31433,0.3418,0.316,0.24525,0.31387,0.24276,0.21496,0.31311,0.27184,0.28975,0.24718,0.27971,0.32329,0.2295,0.28261,0.25204,0.31525,0.3212,0.27167,0.29983,0.22796,0.3094,0.31677,0.29938,0.31547,0.28025,0.23826,0.23915,0.21692,0.29019,0.25652,0.35063,0.32341,0.32298,0.18582,0.27535,0.30497,0.2421,0.28085,0.26876,0.28835,0.30268,0.29999,0.30734,0.28083,0.2855,0.25087,0.18874,0.31857,0.22455,0.27573,0.27911,0.30666,0.3063,0.30506,0.26334,0.27328,0.33131,0.30376,0.22142,0.27694,0.21591,0.2922,0.25877,0.31594,0.30098,0.29419,0.27358,0.25548,0.2001,0.31144,0.27459,0.2833,0.26173,0.29559,0.3041,0.3408,0.28161,0.23956,0.29904,0.25807,0.22041,0.26523,0.25502,0.28086,0.22751,0.2492,0.27557,0.22304,0.21494,0.21922,0.30966,0.3141,0.28383,0.29623,0.268,0.29951,0.31054,0.28078,0.29591,0.29268,0.22501,0.19204,0.23952,0.25105,0.27583,0.3522,0.30392,0.32529,0.17221,0.27569,0.28833,0.26061,0.26664,0.25665,0.26632,0.2679,0.2632,0.30833,0.27638,0.30994,0.24253,0.14089,0.2518,0.23137,0.29316,0.24414,0.30251,0.24846,0.24639,0.2461,0.29622,0.31456,0.30357
0,0,0,0,0,0,0,1,0.70894,0.74067,0.55819,0.65325,0.43978,0.30323,0.55159,0.67743,0.68276,0.70484,0.63345,0.72008,0.81812,0.8209,0.77102,0.77856,0.6549,0.73915,0.67313,0.6859,0.78626,0.784,0.7346,0.74159,0.79416,0.67904,0.72819,0.72309,0.56588,0.69543,0.73059,0.79137,0.79749,0.70417,0.76381,0.79175,0.56151,0.52274,0.74119,0.69208,0.58429,0.73838,0.72325,0.76571,0.70404,0.68302,0.75048,0.78891,0.68053,0.47495,0.73035,0.68718,0.78494,0.73468,0.74867,0.73604,0.43355,0.65644,0.75813,0.73112,0.80985,0.71215,0.80427,0.67739,0.7544,0.75013,0.73443,0.74975,0.58731,0.45045,0.69717,0.72942,0.7976,0.74652,0.76711,0.80657,0.58656,0.71035,0.76458,0.73292,0.73225,0.54496,0.71591,0.7013,0.66102,0.64802,0.71515,0.81787,0.83314,0.8219,0.77868,0.67691,0.73554,0.63111,0.67139,0.75833,0.80559,0.69609,0.72463,0.78383,0.69729,0.72303,0.72359,0.54192,0.63269,0.7869,0.72811,0.74129,0.6626,0.74665,0.82261,0.44064,0.4885,0.75846,0.68847,0.58433,0.75044,0.71743,0.77165,0.68234,0.66071,0.72762,0.81613,0.67663,0.35714,0.75388,0.64682,0.81615,0.73918,0.73387,0.70603,0.40432,0.6446,0.74606,0.74503,0.81514,0.76406,0.77115,0.68179,0.71618,0.6799,0.72073,0.71436,0.60779,0.33841,0.60408,0.74499,0.83389,0.70653,0.76562,0.79567,0.49871,0.79312,0.78092,0.76685,0.75521
0,0,0,0,0,0,0,0,1,0.74976,0.53328,0.56956,0.43294,0.37596,0.59116,0.56665,0.42739,0.57327,0.67241,0.72472,0.68498,0.62743,0.65363,0.59932,0.43398,0.71206,0.70807,0.68756,0.75137,0.73986,0.57375,0.63083,0.67494,0.52777,0.61664,0.51555,0.48069,0.69229,0.71469,0.61817,0.51764,0.55105,0.66386,0.54597,0.55562,0.47877,0.56407,0.62881,0.53031,0.61534,0.5839,0.72185,0.71518,0.66784,0.60029,0.67298,0.53563,0.49186,0.48798,0.57859,0.52063,0.71066,0.57571,0.62879,0.3658,0.56309,0.72763,0.59559,0.72214,0.69451,0.63102,0.60479,0.63226,0.60061,0.56796,0.60615,0.6524,0.3768,0.6595,0.49861,0.65555,0.52888,0.69579,0.66846,0.60524,0.61594,0.71271,0.7118,0.57765,0.61676,0.57733,0.43229,0.50341,0.6548,0.73317,0.61927,0.59082,0.66809,0.5722,0.46232,0.63513,0.65261,0.64614,0.70076,0.7247,0.50767,0.60573,0.61206,0.50769,0.60339,0.54012,0.466,0.6768,0.69607,0.50828,0.45274,0.45937,0.57499,0.52922,0.56873,0.53605,0.58985,0.61188,0.48398,0.57263,0.59037,0.71889,0.65724,0.65052,0.53509,0.67748,0.52281,0.348,0.51072,0.47998,0.5268,0.70735,0.54751,0.57649,0.34166,0.56627,0.67873,0.63991,0.68472,0.585,0.53817,0.53577,0.53605,0.57546,0.57234,0.60852,0.57856,0.44431,0.63328,0.48346,0.67881,0.44244,0.66782,0.57901,0.59376,0.63992,0.67781,0.72185,0.59412
0,0,0,0,0,0,0,0,0,1,0.63743,0.6165,0.45134,0.36174,0.43504,0.59551,0.49014,0.70993,0.59377,0.74435,0.77405,0.73657,0.66887,0.67736,0.50276,0.78355,0.70993,0.72074,0.69808,0.75059,0.735,0.76185,0.73868,0.5821,0.71177,0.629,0.55678,0.67483,0.69663,0.72646,0.63388,0.65077,0.75353,0.60952,0.60352,0.51828,0.71487,0.7385,0.61851,0.73672,0.60198,0.73732,0.75726,0.77082,0.74326,0.67607,0.53323,0.5568,0.59915,0.67173,0.61645,0.75923,0.71949,0.77944,0.44716,0.60367,0.72427,0.55361,0.72137,0.67641,0.74473,0.64165,0.73304,0.68896,0.66877,0.71076,0.59928,0.45967,0.64629,0.58916,0.64621,0.66069,0.75624,0.74022,0.63984,0.64079,0.68072,0.76017,0.72698,0.49248,0.65062,0.53717,0.70922,0.5588,0.73498,0.7597,0.73161,0.701,0.66623,0.52612,0.75227,0.64964,0.69151,0.66717,0.749,0.71511,0.76929,0.69051,0.5819,0.70978,0.63239,0.55888,0.62471,0.68815,0.68083,0.60551,0.65573,0.73984,0.62829,0.50605,0.49724,0.74879,0.73554,0.60591,0.73141,0.68319,0.74652,0.74065,0.72445,0.73574,0.69302,0.51705,0.44318,0.62935,0.66595,0.66354,0.76371,0.72415,0.77261,0.47506,0.61159,0.70611,0.60896,0.7055,0.66448,0.68013,0.60053,0.64526,0.69676,0.6875,0.72308,0.55229,0.37447,0.63079,0.6171,0.68286,0.6371,0.74196,0.69199,0.55956,0.66426,0.74299,0.77624,0.74854
