Inf,Inf,Inf,Inf
0.19519,-0.014366,-0.057993,-0.02846
-0.19484,0.058484,-0.0055538,0.095558
-0.16508,-0.1851,0.05213,-0.017174
Inf,Inf,Inf,Inf
0.22201,0.033741,-0.075503,-0.0042096
0.079549,0.080914,0.070465,-0.043051
0.27249,0.071651,0.08038,-0.036483
0.14792,-0.021784,-0.15102,0.0021774
0.27117,0.070342,0.082098,-0.037363
0.17075,0.063459,-0.002973,0.074205
0.27181,0.069257,0.074899,-0.035999
-0.25952,0.1039,-0.037372,-0.055068
0.20048,0.059004,-0.0044612,0.00074817
-0.25979,0.10306,-0.036419,-0.052977
0.26998,0.06847,0.081021,-0.037752
0.27211,0.07194,0.079783,-0.036033
-0.1336,-0.007959,0.0081015,0.1962
-0.16641,-0.18331,0.052156,-0.01703
-0.25964,0.10311,-0.037163,-0.054775
-0.21054,-0.053261,0.013992,-0.043502
0.20079,0.058705,-0.0055197,0.00076948
0.03063,-0.14047,-0.093444,-0.011894
-0.025195,-0.009248,-0.024501,0.19812
-0.16449,-0.18515,0.051929,-0.01713
0.15094,-0.018461,-0.14592,0.021699
-0.2008,0.061596,-0.0064959,0.085418
-0.2083,-0.026053,0.019576,-0.018754
-0.13728,-0.006929,0.0084922,0.19578
0.15021,-0.019821,-0.14874,0.0022098
0.022349,-0.083242,0.073208,-0.053349
0.056242,-0.1185,0.044558,-0.03847
-0.26008,0.10379,-0.036983,-0.054187
-0.13877,0.082679,-0.040418,-0.062737
0.0077926,-0.16167,0.08382,-0.056309
-0.21077,-0.052973,0.013892,-0.043397
Inf,Inf,Inf,Inf
0.16738,-0.01377,-0.10109,-0.0075437
-0.17855,0.027458,-0.0039348,0.074165
-0.14406,-0.21478,0.099746,-0.015892
Inf,Inf,Inf,Inf
0.23937,0.068619,-0.00075827,-0.0089851
-0.038816,0.12176,-0.027099,-0.054347
0.27068,0.10617,0.080495,-0.010177
0.14346,-0.017315,-0.072461,0.020259
0.25812,0.045681,-0.066639,-0.032389
0.19941,0.060442,-0.0022651,0.053694
0.26057,0.046863,-0.065194,-0.031563
-0.27359,0.1035,-0.032113,-0.041483
0.2722,0.10601,0.079186,-0.01013
-0.27431,0.10262,-0.031399,-0.040134
0.25554,0.042464,-0.070276,-0.032153
0.27076,0.10626,0.08022,-0.010335
0.010139,-0.039072,-0.050262,0.13257
-0.14465,-0.21387,0.099423,-0.015727
-0.27361,0.10335,-0.032026,-0.041415
-0.27316,0.10082,-0.030645,-0.039993
0.27218,0.10557,0.078349,-0.01001
0.014341,-0.15437,-0.025713,-0.0017676
-0.1025,-0.030162,0.0025985,0.19684
-0.14083,-0.21686,0.099485,-0.016771
0.23606,0.065801,-0.0027557,-0.0077774
-0.27334,0.10102,-0.030642,-0.038909
-0.19255,-0.05554,0.028838,-0.010416
-0.11089,-0.030995,0.0050937,0.19195
0.14457,-0.016375,-0.071935,0.020158
0.027735,-0.12497,-0.057123,-0.033446
-0.026963,-0.21384,0.037644,-0.030153
-0.27455,0.10298,-0.031575,-0.040518
0.039481,0.068003,-0.027679,-0.044874
-0.13833,-0.21874,0.099145,-0.018135
-0.1811,-0.061219,0.028497,-0.022536
