Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.11218,-0.11191,0.010374,-0.038225,-0.016342,-0.046634,-0.025702
-0.10824,-0.1138,0.0069377,-0.0351,-0.0042886,-0.050988,-0.024256
0.11184,-0.024799,0.058021,0.010339,0.0030603,-0.023343,0.080569
Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.033502,0.013348,-0.13662,0.010999,-0.026956,-0.037235,0.018292
-0.019963,-0.015531,-0.018209,0.12113,0.060319,0.091616,0.0214
-0.079414,0.0097641,0.0090025,-0.06079,-0.089199,0.054062,0.032366
-0.056217,0.13278,0.030571,-0.015216,0.0038756,-0.02598,-0.017256
-0.085913,-0.04562,0.012974,-0.036725,-0.06576,0.002952,-0.0069643
-0.059688,-0.066595,-0.01843,-0.0032408,0.0647,-0.031141,0.0068421
0.0058181,0.035817,-0.10548,0.013202,-0.015266,-0.044614,0.033471
-0.058378,0.14928,0.014167,-0.040527,0.047349,-0.020945,0.019278
0.10561,-0.0067441,-0.087228,-0.047821,0.012316,0.023538,-0.04787
-0.066756,0.11411,0.005457,-0.069987,-0.0078623,0.040508,0.056748
-0.11066,-0.1095,0.011338,-0.035562,-0.018079,-0.046586,-0.027819
-0.10082,-0.11616,-0.0049681,-0.033501,0.040413,-0.06439,-0.014046
0.16033,-0.027646,0.027632,-0.058261,0.023391,0.013722,-0.0029663
-0.07261,-0.082449,-0.016347,-0.021121,0.062341,-0.047859,0.0034607
-0.06131,0.15444,0.015144,-0.043411,0.044975,-0.018823,0.020758
-0.040244,-0.0032781,0.031792,0.047378,-0.066844,-0.055814,-0.084321
0.16241,-0.02428,-0.01104,-0.074909,0.031826,0.037091,-0.045875
0.16276,-0.025149,-0.0019499,-0.072029,0.02993,0.031713,-0.036534
-0.10534,-0.10605,0.0092955,-0.033636,-0.013406,-0.04688,-0.025783
0.11062,-0.024426,0.064028,0.011444,-0.0031144,-0.036316,0.093394
0.088418,-0.022591,0.058421,0.040049,-0.0012369,-0.028264,0.10377
-0.047707,0.058097,0.040803,0.025147,-0.074342,-0.03217,-0.067173
-0.056177,0.1558,0.013225,-0.036634,0.06235,-0.032321,0.016043
0.046708,-0.016244,0.035356,0.06849,0.0037351,-0.009068,0.092448
0.14244,-0.028514,0.060496,-0.022875,0.0093952,-0.017318,0.056481
-0.020316,-0.01671,-0.018213,0.12305,0.06204,0.092335,0.022331
-0.036493,0.043486,0.042159,0.047163,-0.078825,-0.047804,-0.087386
-0.004694,-0.012992,-0.0056911,0.12063,0.04288,0.0753,0.041194
-0.10211,-0.11458,-0.0050016,-0.03774,0.035038,-0.058876,-0.010292
0.1505,-0.01928,-0.038021,-0.073828,0.027502,0.036454,-0.055015
-0.029515,0.019382,0.0362,0.059402,-0.075518,-0.054364,-0.092331
Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.052108,0.04898,0.043565,0.024218,-0.076017,-0.037545,-0.072844
-0.059909,0.016658,0.044585,0.02949,-0.089253,-0.043077,-0.083986
0.069677,-0.020456,0.051089,0.059086,0.00038575,-0.0219,0.10762
Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.032515,0.013306,-0.13471,0.011289,-0.026716,-0.037036,0.018571
0.022745,-0.015546,-0.0070938,0.083635,0.045097,0.069088,0.025533
-0.059614,0.075817,-0.0031169,-0.066156,-0.041494,0.058647,0.061669
-0.033109,-0.016962,0.0058248,0.063261,-0.0080616,0.0019314,-0.028315
-0.06573,0.066465,0.00033217,-0.067101,-0.055161,0.060152,0.056528
-0.065807,0.082442,-0.0024968,-0.074265,-0.047059,0.065951,0.067769
0.021924,0.016065,-0.13462,0.019257,-0.030599,-0.044839,0.028558
-0.058482,0.14821,0.013948,-0.040932,0.045341,-0.019425,0.019949
0.066602,0.0048987,-0.12768,-0.014856,-0.010946,-0.0088923,-0.014869
-0.064193,0.11487,0.012438,-0.054948,-0.0081615,0.022812,0.035667
-0.10707,-0.10635,0.010528,-0.034517,-0.021587,-0.04199,-0.025623
-0.075676,0.014514,0.0066708,-0.061397,-0.087488,0.058142,0.037362
0.1566,-0.023075,-0.014052,-0.074335,0.03267,0.040142,-0.050402
-0.013184,-0.01457,-0.012841,0.13296,0.055242,0.093976,0.032015
-0.078055,-0.089053,-0.015765,-0.023888,0.062449,-0.049885,0.002544
-0.030052,0.019081,0.036413,0.059174,-0.075712,-0.054421,-0.092521
0.16107,-0.024106,-0.011127,-0.075511,0.033071,0.039582,-0.04886
0.16475,-0.025484,-0.0036428,-0.078751,0.035637,0.0424,-0.050971
-0.103,-0.11453,-0.0014262,-0.036163,0.021027,-0.055116,-0.014423
0.14403,-0.028586,0.05894,-0.025068,0.010179,-0.015684,0.05332
0.14511,-0.02882,0.059108,-0.024865,0.010139,-0.01588,0.054026
-0.057219,0.02234,0.04421,0.030589,-0.08492,-0.043178,-0.083016
-0.054105,0.14685,0.010289,-0.035298,0.053704,-0.028523,0.016961
-0.00971,-0.01273,-0.009045,0.12396,0.04424,0.080652,0.032806
0.16251,-0.025162,-0.0016379,-0.07253,0.030655,0.032993,-0.038021
-0.013894,-0.015446,-0.013346,0.1385,0.058538,0.10016,0.030893
-0.019503,0.059005,0.027946,0.051855,-0.04308,-0.051613,-0.071406
-0.012557,-0.015648,-0.012312,0.14131,0.05894,0.10135,0.035077
-0.01051,-0.015083,-0.010633,0.13333,0.055414,0.093758,0.035327
0.10812,-0.0075521,-0.084724,-0.049244,0.013582,0.025251,-0.049091
-0.064504,0.004781,0.035745,0.013382,-0.068706,-0.038372,-0.064561
