38918,65453,42402,23138,35780,13145,4870.9,3981.4,993.34,971.2,923.99,862.96,222.05,133.07,0,42190,45286,11384,5119.2,4089.8,655.21,2712.8,372.25,2979.3,38.833,16.241,708.93,2452.2,55.204,469.29,4077.5,1216.5,3263.6,580.54,956,1811.4,670.51,129.19,518.43,919.35,9942,2057,1760.4,6935.9,5647.1,20471,24004,26488,13123,16670,7109,2952.8,731.04,1693.6,135.12,20560,4209.9,5322.4,0,1560.7,2139.8,487.97,120.01,171.55,23.358,52.603,13.184,57.246,2.8167,1.4825,8.9947,1.0734,11.626,5.2906,105.9,33.675,148.27,195.46,289.72,936.79,99.242,84.638,48.564,416.61,1747.6,458.46,573.29,1140.6,315.02,566.71,2050.3,4138.6,1783.5,1178.2,426.2,127.69,31.884,53.602,28.448,1304.4,93.112,34.462
0,11733,61733,35783,1359.5,1202.1,755.24,519.89,1935.5,222.45,174.97,132.03,39.682,120.66,0,40542,47754,42711,12098,39367,7029.7,21461,16054,48679,5384.1,3714.5,3771.1,2615.8,29.877,99.66,602.11,3613.8,2652.4,1714.7,4446.1,204.3,127.62,49.344,57.481,122.19,459.93,134.01,82.854,2445.5,2033.5,7961.4,4807.9,2001.6,1763.9,1141.9,564.62,716.61,189.51,107.53,21.352,4787.9,472.89,2338.3,0,534.25,2805.3,2058.8,340.79,3205.3,414.39,185.82,1884.4,1519.8,927.62,595.83,30.593,358.23,2.6678,0,7.6002,39.903,30.922,727.01,850.13,15.737,2.8782,6.3585,0.45816,13.875,5.9357,3.0301,1.4804,46.652,15.351,38.832,45.817,78.219,32.931,31.116,8.9161,1.2195,0.46879,0.74037,0.17019,51.154,1.8534,2.9554
0,0,20551,16339,3908.6,3796.5,5252.6,704.46,569.45,449.59,324.66,288.49,77.397,228,0,40292,47290,16371,5420.4,14032,2260.8,6207.2,6658.7,30654,1645.8,932.47,3524.8,2704.3,145.79,718.6,2000.8,5086,11405,1025.5,1803.5,599.61,320.91,79.46,123.17,355.29,6150.8,1709.1,894.2,4064.8,4364,16890,12404,10730,12681,9383.8,4813.3,3598.6,928.9,1088.9,530.36,20866,2517.5,10734,0,801.17,2034,796.13,131.6,622.45,83.754,54.961,158.56,113,42.931,41.349,4.6574,38.083,1.8684,0,16.225,21.573,27.743,218.46,358.06,67.91,9.4252,14.504,3.5179,115.56,122.01,32.648,26.918,112.2,29.121,57.742,229.52,617.7,99.56,191.02,47.265,12.351,3.6704,5.437,1.4462,149.15,10.222,12.083
0,0,0,1775.9,2035.5,1695.9,667.78,573.1,166.11,283.09,628.95,727.19,144.75,14.85,0,18681,17407,3513.3,1673.6,1150.4,160.3,756.05,129.08,837.4,13.335,1.6524,90.2,266.63,11.174,46.491,1255.9,222.03,303.05,157.74,341.69,154.12,73.996,22.427,86.962,120.02,820.11,212.22,109.41,2179,2216.7,8226.2,5449.3,3519.9,3344.4,1966.6,660.87,198.55,39.836,110.98,54.613,1744.7,331.83,729.35,0,332.22,673.29,153.82,27.819,48.254,4.7877,5.6309,0.92039,4.5382,0.22154,0,0.77974,0,8.0145,0,21.61,7.1305,10.059,45.675,107.38,17.435,1.3295,10.027,4.6115,25.277,28.01,11.735,5.226,36.327,23.102,41.02,95.672,164.48,37.795,46.896,14.623,5.384,1.901,2.6338,1.156,46.374,4.2477,2.0851
0,0,0,0,30338,8282.7,180.26,592.17,160.09,321.62,653.4,1438.9,196.25,13.935,0,989.24,855.81,297.9,132,298.42,34.737,88.723,157.18,945,39.979,13.599,517.96,113.59,12453,17266,41636,104.56,749.13,315.97,184.44,2502.9,1866.9,185.98,923.31,1697.6,21185,4607.8,8471.3,257.43,198.28,698.14,1640.7,12078,801.58,9224.4,9946.4,989.78,210.53,191.06,17.417,23342,23813,12432,0,100,107.83,20.173,4.7468,17.302,1.1343,3.657,4.4781,13.659,1.2532,0.98866,3.08,1.8883,19.605,4.7349,151.88,3.4672,53.482,13.933,11.173,215.67,70.595,14.4,32.838,425.76,2078,553.61,702.03,145.28,27.441,48.052,671.74,3252.5,157.78,642.54,446.99,43.47,13.165,15.372,2.7411,487.58,80.037,18.803
0,0,0,0,0,3486.7,1584,167.17,61.688,109.41,142.79,195.09,109.79,40.297,0,194.92,146.28,51.193,28.804,40.984,4.9097,18.954,33.988,376.9,9.748,4.7457,295.67,749.94,4134.6,4358.4,1648,49.974,266.63,4.8479,7.8378,59.299,35.971,3.4065,33.614,69.085,1427.7,386.35,240.37,53.096,35.542,113.8,298.41,943.52,290.87,1393.7,1164.2,410.74,91.543,83.04,11.267,5577.7,2163.3,30985,0,15.31,16.472,2.9734,0.232,3.6753,0,0.36181,0,2.1437,0,1.7521,0,0,1.8553,0,4.4511,0,4.0013,1.4064,1.0565,8.3738,2.4829,1.7327,1.2206,18.183,28.236,7.2927,5.5895,9.4999,5.0761,9.8119,33.63,113.06,9.608,34.529,12.719,3.1936,0.85626,0.26546,0.87839,26.828,1.6143,2.2531
0,0,0,0,0,0,487.09,158.78,1419.7,249.28,69.093,6.2616,28.933,517.3,0,9.2545,11.928,26.835,1.6033,295.23,9.6469,3.9482,1493.1,6958.5,1410.1,3764.4,7140,12913,7.1901,35.352,26.962,6.8661,193.97,300.39,3948.8,40.112,45.379,21.837,4.0691,22.371,95.964,26.011,19.402,2.6957,1.0424,3.8969,12.485,66.679,13.845,74.653,97.35,79.703,26.813,9.5301,1.6174,1174.2,271.14,699.9,0,1.1588,3.224,11.677,0.76331,282.11,21.744,5.0315,574.08,928.12,506.75,539.45,12.991,550.55,0,0.30969,0.95379,0.59132,3.6027,264.35,326.29,0.9477,1.551,0.22774,0.26264,3.3585,4.6876,1.0511,0.56963,1.1239,0,0,2.5518,5.6296,0,2.3921,1.8873,0.37526,0,0,0,11.8,5.1878,6.6372
0,0,0,0,0,0,0,33920,74057,47637,24253,38041,9327.2,2234.8,0,700.34,1410,409.61,74.246,130.13,15.701,41.033,15.488,31.975,4.0405,0.34298,7.3592,52.409,0.2028,4.2359,146.3,21.908,36.925,44.596,227.26,272.76,86.025,45.833,31.841,179.56,1112.3,175.33,268.59,132.63,37.216,114.46,325.65,1897.8,120.34,496.5,234.97,22.788,6.3421,16.419,3.8059,282.79,30.133,35.52,0,32592,44059,11594,2553.5,4384.2,512.03,2093.2,375.92,2544.6,80.943,27.638,712.82,18.735,105.84,140.96,1430.8,1110.4,5210.1,861.26,891.49,1094.9,199.66,352.78,2238.3,818.11,12646,4008.2,3655.8,6679.4,3981.1,15340,18856,20754,8166.4,5491.4,5985.8,3470.1,738.75,1191.5,225.45,22479,3234.9,3517.8
0,0,0,0,0,0,0,0,19295,86562,39602,1543.3,1442.8,883.63,0,848.65,2881.3,6359.4,284.68,12262,1922.5,970.75,6163.1,5823.9,2432.3,1928,205.86,2331.4,0,1.8819,33.916,75.323,51.23,888.75,1947.8,31.246,22.17,13.197,1.9904,10.373,21.541,5.3514,7.2331,47.55,20.61,58.15,67.507,124.04,40.538,51.55,13.942,9.5876,6.086,2.7827,0.44225,140.65,14.232,42.632,0,39729,63018,49843,23004,70508,11297,18146,21533,47900,5491.5,5421.9,3417.7,6062.5,34.137,33.183,192.4,7087.3,6923.6,4923.6,5344.2,178.41,44.016,41.262,268.14,85.771,495.04,206.53,116.37,2444.9,1568.3,7630.6,4080.3,2049,3992,974.09,489.21,546.04,90.702,112.01,73.536,4603.9,505.18,1813.2
0,0,0,0,0,0,0,0,0,28202,28834,4888.5,2957.1,5122.7,0,794.53,1889.7,767.47,109.87,455.18,60.145,90.244,131.84,126.18,27.902,29.743,7.025,94.376,0,1.6519,92.638,19.614,22.344,73.651,300.03,164.92,56.222,29.069,6.5936,67.552,207.35,32.55,42.727,72.311,20.919,71.084,194.97,1032.8,78.134,279.23,67.389,14.853,4.2504,9.9544,0.9171,183.9,12.893,24.069,0,33882,50835,18751,6055.2,18674,3115.6,7933.1,6638.8,24628,1807.8,1222.9,3678.9,5568.3,148.94,187.93,540.44,6188.4,10167,1498.6,1235.8,629.03,99.37,144.53,402,287.89,5234,1869.5,955.33,3902.5,3464.1,17726,12687,11290,9832.6,4221.9,4177.6,2956.4,460.65,691.26,415.29,18380,3039.9,7502.6
0,0,0,0,0,0,0,0,0,0,2198.7,2246,1924.7,481.09,0,396.64,722.14,193.21,36.946,65.44,5.8572,18.833,8.87,8.2273,0.24793,0,1.3512,23.999,0,0.31484,133.91,10.149,4.3658,14.441,96.861,24.534,5.7379,5.1663,1.1226,14.937,34.807,5.3795,5.7123,26.832,9.4693,27.63,81.305,166.75,22.916,59.646,16.667,5.0781,0.97022,2.3877,0.16578,35.147,5.0686,5.0275,0,18015,21284,5604.5,1117,2138,284.27,1122.5,111.73,875.19,17.479,4.6257,134.58,3.626,35.896,23.374,123.7,223.88,261.49,325.91,411.84,133.26,20.733,35.21,482.51,65.635,691.09,279.1,126.22,1659.4,1436.8,7110.9,3350.4,2196.6,1538.3,697.26,558.88,173.49,30.244,49.802,32.724,1946.2,493.27,664.8
0,0,0,0,0,0,0,0,0,0,0,32318,5214.9,100.67,0,117.11,89.38,17.503,7.0201,10.971,1.1423,2.0627,6.4437,7.385,0.56094,0.81818,1.4746,11.841,0.33313,1.1809,311.19,5.6892,18.65,3.8968,6.2191,241.29,67.311,16.519,59.595,237.93,1511.9,227.03,430.18,39.776,10.549,51.742,167.94,1943.3,58.126,491.2,297.03,13.675,4.3505,16.978,4.7596,214.96,25.117,8.0369,0,746.19,754.06,249.36,105.92,397.27,57.122,107.37,265.2,1494.8,75.828,18.823,706.9,35.486,16013,6277.7,25115,209.07,738.11,254.63,157.18,2030.7,329.5,117.14,911.77,1733.3,18918,5986.9,8803.2,564.52,178.08,590.71,2386,10648,540.17,3151.1,8116.8,1223.5,173.45,85.329,13.248,28358,33913,10424
0,0,0,0,0,0,0,0,0,0,0,0,961.25,1574.2,0,18.693,26.892,5.1611,1.3111,1.1821,0.14369,0.45017,0.27506,1.3604,0,0,0.7646,149.29,0,0,32.963,0,2.2657,0.2095,2.5015,24.006,8.3982,5.0987,0.4089,14.429,36.468,3.7063,6.7651,6.7074,3.2323,7.3608,31.814,147.33,9.5675,39.317,13.936,1.5757,0,1.66,0,29.179,2.7597,3.2534,0,196.3,312.99,58.346,15.664,39.77,3.6163,10.036,11.842,138.39,6.0267,1.1495,160.27,2.2394,2329.3,751.19,549.41,35.697,128.43,9.1815,6.7119,61.837,4.3626,13.55,99.242,46.264,1237.8,413.09,234.26,97.239,44.523,112.53,472.57,904.61,158.41,596.12,994.96,348.86,39.877,30.344,5.6503,6518.7,6185.7,24511
0,0,0,0,0,0,0,0,0,0,0,0,0,246.2,0,3.7242,2.5588,5.2748,0.14872,64.276,5.1076,0.50327,66.567,172.66,53.997,82.148,13.379,286.33,0,0,2.777,0,1.5509,3.7674,42.007,0.55659,0.49846,0,0,1.3172,3.7909,0.41359,0.22678,0.36295,0,0,1.8128,7.8148,1.4316,1.5694,3.8963,1.589,0.84501,0.24574,0,17.17,8.5101,12.682,0,16.608,19.904,26.127,2.1092,536.08,31.121,6.0152,901.54,5302.6,840.68,1602,318.22,3842.9,7.7032,6.5105,6.8963,2.9655,35.895,777.39,2215.6,11.199,6.6773,4.9884,15.886,17.313,42.494,9.2023,9.1295,4.3222,4.7058,6.3642,20.399,43.056,4.1692,22.853,30.936,13.34,2.5667,1.0936,0.47029,321,100.49,191.42
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
