1,0.64825,0.6054,0.3964,0.43953,0.32769,0.27804,0.76088,0.68091,0.59079,0.46036,0.52852,0.47692,0.25861,0.58385,0.49454,0.70205,0.65303,0.6315,0.44376,0.34993,0.6368,0.65852,0.55289,0.61622,0.43502,0.64209,0.53636,0.38725,0.58367,0.55781,0.65064,0.69144,0.58302,0.6446,0.47917,0.72044,0.72418,0.72569,0.71678,0.49929,0.70817,0.71111,0.58335,0.66972,0.68668,0.45104,0.37201,0.69572,0.72943,0.63442,0.66499,0.69506,0.635,0.61489,0.44392,0.37894,0.58111,0.64704,0.64021,0.66404,0.39574,0.63394,0.52385,0.52086,0.64509,0.57138,0.6915,0.63801,0.60095,0.66446,0.50833,0.71054,0.70081,0.73397,0.69746,0.59148,0.6641,0.73257,0.56305,0.74644,0.66024,0.52938,0.42473,0.72071,0.7335
0,1,0.56309,0.32741,0.46947,0.27672,0.27392,0.61703,0.71848,0.50416,0.34254,0.49116,0.40131,0.32797,0.58294,0.51991,0.62556,0.62499,0.56273,0.33293,0.38292,0.56867,0.5921,0.50165,0.57207,0.36707,0.64392,0.42095,0.45048,0.57251,0.51029,0.58531,0.59703,0.64749,0.62811,0.3634,0.60033,0.60866,0.59159,0.59097,0.51486,0.67189,0.70349,0.44532,0.59194,0.51421,0.51434,0.42021,0.55435,0.56578,0.60789,0.58986,0.62154,0.59782,0.58122,0.34224,0.37845,0.51096,0.5717,0.56295,0.612,0.32576,0.6163,0.42318,0.55768,0.59876,0.52886,0.56466,0.49644,0.5907,0.55694,0.4149,0.55927,0.5696,0.57044,0.56627,0.57595,0.58761,0.67452,0.43649,0.6397,0.47897,0.59049,0.45388,0.58341,0.54594
0,0,1,0.44133,0.35255,0.23213,0.25713,0.61225,0.61752,0.73677,0.45308,0.40257,0.34126,0.24824,0.39287,0.37383,0.6325,0.52113,0.4472,0.33119,0.29834,0.56348,0.46107,0.43117,0.36376,0.34705,0.54551,0.40746,0.26783,0.41455,0.41958,0.60211,0.62052,0.48171,0.56775,0.35455,0.65545,0.58723,0.6919,0.47217,0.39041,0.60045,0.58538,0.48167,0.59322,0.5897,0.29914,0.3189,0.65809,0.70068,0.43578,0.52785,0.6115,0.55159,0.43721,0.32095,0.32564,0.52741,0.48054,0.51176,0.44764,0.32565,0.54407,0.43233,0.39955,0.49579,0.45874,0.6214,0.61093,0.5391,0.60098,0.38084,0.61552,0.59804,0.68618,0.49459,0.47618,0.56922,0.63766,0.46059,0.6238,0.59802,0.4078,0.34379,0.65129,0.65329
0,0,0,1,0.22153,0.008811,0.12552,0.3795,0.34738,0.42228,0.28992,0.13732,0.089879,0.024467,0.2289,0.22303,0.37131,0.31487,0.23453,0.13763,0.24272,0.29632,0.25995,0.22465,0.25264,0.1387,0.25359,0.21231,0.16397,0.24214,0.34247,0.327,0.36351,0.29037,0.35617,0.17042,0.40668,0.35565,0.43955,0.30222,0.25412,0.33009,0.35344,0.23573,0.27352,0.33822,0.21944,0.18276,0.34076,0.40014,0.18552,0.26828,0.35719,0.28413,0.24589,0.16536,0.14832,0.27107,0.26046,0.26475,0.3116,0.15173,0.24426,0.23008,0.24064,0.25685,0.25042,0.32755,0.30622,0.25313,0.30458,0.17713,0.39536,0.3193,0.40095,0.31228,0.29805,0.26527,0.33902,0.23607,0.34127,0.34742,0.224,0.14747,0.36246,0.38949
0,0,0,0,1,0.48135,0.21932,0.4203,0.45517,0.29838,0.19066,0.58203,0.45659,0.22444,0.74269,0.45958,0.53142,0.4493,0.52853,0.24504,0.43161,0.44423,0.52445,0.44422,0.52807,0.30124,0.53781,0.31193,0.58844,0.60834,0.5214,0.51617,0.39688,0.55302,0.46021,0.27588,0.54198,0.48475,0.50346,0.44241,0.57686,0.53034,0.62359,0.30466,0.59921,0.37442,0.55105,0.50543,0.47147,0.45595,0.64473,0.57701,0.48879,0.39225,0.55202,0.26355,0.35871,0.41071,0.44225,0.46919,0.53579,0.26451,0.44323,0.3341,0.63218,0.60233,0.52176,0.44972,0.27335,0.4367,0.37764,0.33357,0.49555,0.42771,0.44429,0.38853,0.57542,0.40786,0.53441,0.27067,0.60265,0.29581,0.57201,0.53205,0.48653,0.42174
0,0,0,0,0,1,0.25218,0.33481,0.27927,0.19875,0.19303,0.52236,0.63748,0.22534,0.58808,0.31583,0.30299,0.33824,0.36717,0.093108,0.25128,0.3687,0.38759,0.47812,0.32558,0.11481,0.46035,0.18373,0.4156,0.48188,0.24651,0.42155,0.33263,0.38666,0.32488,0.13713,0.47976,0.38474,0.39155,0.29622,0.35385,0.35662,0.40428,0.24539,0.52095,0.37911,0.33803,0.2925,0.39982,0.38535,0.58652,0.42488,0.26979,0.28452,0.32491,0.08859,0.31003,0.31531,0.322,0.43863,0.33296,0.12574,0.40085,0.16676,0.44641,0.44792,0.37932,0.40996,0.26459,0.35504,0.29249,0.20675,0.44371,0.37415,0.39012,0.25055,0.30472,0.27554,0.35492,0.168,0.49893,0.26892,0.37719,0.44291,0.39544,0.3385
0,0,0,0,0,0,1,0.28253,0.33388,0.23769,0.19178,0.24765,0.27071,0.22208,0.26332,0.16558,0.24452,0.24336,0.19179,0.14876,0.18279,0.28498,0.25913,0.26187,0.17301,0.16923,0.31942,0.21021,0.18029,0.22917,0.14979,0.28018,0.25287,0.27809,0.24158,0.18488,0.29277,0.24831,0.27625,0.21412,0.24658,0.26644,0.2655,0.22093,0.27121,0.26707,0.16357,0.14821,0.27393,0.29908,0.28741,0.26578,0.27887,0.25767,0.20534,0.14335,0.16516,0.23853,0.2532,0.26293,0.22252,0.1604,0.33876,0.20307,0.26116,0.27111,0.20586,0.25593,0.24997,0.29031,0.27919,0.20154,0.24086,0.26678,0.25667,0.2227,0.26655,0.25634,0.28553,0.19263,0.31641,0.23555,0.20414,0.17415,0.2861,0.30857
0,0,0,0,0,0,0,1,0.69487,0.62653,0.51037,0.53457,0.51532,0.27842,0.57339,0.40259,0.71105,0.63832,0.61806,0.50751,0.36758,0.7127,0.6747,0.59252,0.60489,0.50155,0.63675,0.60373,0.33923,0.55837,0.58485,0.68465,0.67951,0.52942,0.59303,0.54737,0.72849,0.76052,0.72936,0.76209,0.49862,0.71817,0.67825,0.6681,0.64039,0.74381,0.39104,0.35449,0.7251,0.78982,0.662,0.68591,0.73499,0.71197,0.61771,0.50982,0.41299,0.66007,0.74116,0.71707,0.69175,0.45597,0.69158,0.60294,0.51759,0.6918,0.60975,0.76687,0.74514,0.66406,0.72743,0.57286,0.7484,0.78316,0.80586,0.77151,0.60793,0.74816,0.79633,0.66366,0.77653,0.77455,0.53945,0.40103,0.75618,0.82289
0,0,0,0,0,0,0,0,1,0.59288,0.45205,0.49988,0.42939,0.29946,0.53719,0.39439,0.68098,0.64336,0.55591,0.38132,0.34842,0.63601,0.61416,0.56094,0.5086,0.4056,0.67574,0.49078,0.41263,0.51599,0.50585,0.66612,0.61135,0.62753,0.6031,0.43893,0.64537,0.66175,0.65114,0.61333,0.54106,0.71421,0.70214,0.54058,0.58893,0.59821,0.41126,0.35523,0.63268,0.66881,0.58849,0.60165,0.70727,0.70932,0.58246,0.38091,0.35441,0.57673,0.6559,0.64617,0.61928,0.35457,0.69925,0.49524,0.57269,0.64357,0.55603,0.65965,0.63071,0.68429,0.67483,0.46201,0.60233,0.66144,0.65771,0.62889,0.63185,0.70201,0.75666,0.51713,0.67664,0.60954,0.57938,0.40501,0.63479,0.65864
0,0,0,0,0,0,0,0,0,1,0.47023,0.38358,0.37116,0.23953,0.35386,0.28027,0.64604,0.46287,0.45512,0.39995,0.24577,0.56032,0.43747,0.41528,0.35549,0.40319,0.51702,0.46348,0.21556,0.36315,0.39236,0.57137,0.58132,0.44088,0.51659,0.42958,0.62536,0.58838,0.66104,0.48447,0.36022,0.58035,0.55264,0.51918,0.55792,0.58607,0.25598,0.24163,0.6715,0.70094,0.43433,0.51624,0.63428,0.54914,0.44848,0.39164,0.31964,0.54229,0.49514,0.53829,0.43924,0.38393,0.53588,0.49059,0.36843,0.49164,0.44695,0.61398,0.65491,0.51792,0.62416,0.45008,0.64546,0.61662,0.70835,0.5185,0.48199,0.58837,0.63852,0.51717,0.6155,0.64251,0.387,0.30081,0.66086,0.70286
