Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.05916,0.08075,-0.0010728,0.019146,0.042019,-0.011885,0.024079,0.032127,0.03488
-0.012011,-0.011671,0.076427,0.031081,-0.066693,0.052168,0.073149,0.038832,0.0030542
-0.047968,-0.0082344,0.12556,0.049262,-0.022447,0.0071121,-0.012107,0.026095,0.00045045
-0.012393,-0.011965,0.076972,0.031068,-0.066605,0.051999,0.07551,0.036794,0.0023139
-0.094658,-0.0011106,0.11736,0.063814,0.032402,-0.051164,-0.060283,-0.03607,-0.0039039
-0.10403,0.0012889,0.098067,0.06312,0.038703,-0.052081,-0.059852,-0.043127,-0.0039834
0.0013801,-0.014794,0.032862,0.026163,-0.055363,0.0053525,0.10479,-0.01939,0.013061
-0.016596,-0.012386,0.090646,0.034588,-0.069704,0.060609,0.068464,0.04887,0.00033538
-0.10376,0.0015482,0.095843,0.062428,0.038743,-0.051759,-0.058946,-0.043549,-0.0040712
-0.13649,0.023848,-0.10008,-0.0087121,-0.013576,0.017095,0.0056502,0.034151,0.011815
-0.15286,0.020296,-0.099704,0.014933,0.0032885,0.023231,0.0013556,0.019479,0.011495
-0.04958,0.04272,-0.017751,-0.10462,-0.071135,-0.050524,-0.0042888,0.036183,-0.010097
-0.13567,0.012348,-0.017311,0.041408,0.027969,-0.012603,-0.024886,-0.023667,0.0014452
-0.15717,0.020333,-0.095915,0.016999,0.0055238,0.01976,-0.001643,0.015811,0.010528
-0.15292,0.021922,-0.10147,0.0079922,-0.0012517,0.020184,0.0015578,0.023022,0.011315
0.05599,-0.041946,-0.031264,0.038573,-0.046409,-0.045721,0.026561,-0.032524,0.029829
0.0053169,-0.031449,0.016586,-0.0090372,-0.012406,-0.0014611,0.087855,-0.042676,0.016816
-0.034372,0.048233,-0.0017511,-0.11888,-0.077944,-0.05727,-0.0057588,0.025365,-0.018735
0.0016956,-0.025219,0.023095,-0.0030929,-0.020067,0.0050414,0.099477,-0.041631,0.0073739
0.058746,0.085402,0.00576,0.0044206,0.072565,-0.0033874,0.035077,0.041707,0.016039
0.0094195,-0.034854,0.012787,-0.038852,0.035039,0.018893,0.062804,-0.038242,-0.024576
-0.058994,0.039908,-0.026609,-0.097659,-0.067197,-0.047055,-0.0039217,0.041015,-0.0067199
-0.11683,0.024896,-0.072783,-0.015666,-0.01325,0.0058769,0.0049711,0.016734,0.001434
0.07523,-0.13402,-0.024492,-0.040453,0.014948,0.021021,-0.025825,-0.020496,0.043233
-0.023301,0.050646,0.0082731,-0.12067,-0.078045,-0.056587,-0.0050694,0.014618,-0.023398
0.057885,0.12928,0.013247,-0.0097681,0.031718,0.053344,0.0035872,-0.028097,0.053381
0.065929,-0.13138,-0.017522,-0.046719,0.018527,0.019815,-0.013728,-0.022347,0.053626
0.09848,-0.041414,-0.048024,0.042264,0.002037,-0.016283,-0.025499,0.026844,-0.076627
-0.0103,0.056932,0.016283,-0.11105,-0.068619,-0.042828,-0.0027976,-0.0051616,-0.025626
0.063014,-0.10023,-0.015453,-0.044394,0.040054,0.038201,-0.015864,-0.012262,-0.021957
0.054982,0.10291,0.0083962,0.0056622,0.035517,0.018396,0.012484,0.009291,0.060087
0.053835,0.12276,0.013305,-0.010366,0.016465,0.050294,-0.0036303,-0.028885,0.059121
0.090523,-0.01748,-0.051452,0.065805,-0.024706,-0.037806,-0.011552,0.012861,-0.069753
0.062815,-0.10258,-0.014289,-0.047856,0.045186,0.037564,-0.0092281,-0.014255,-0.022091
0.077687,-0.11103,-0.025271,-0.03519,0.030889,0.036245,-0.029176,-0.010744,-0.023391
-0.092042,0.032498,-0.060146,-0.062878,-0.047379,-0.02209,-0.00015238,0.046558,0.0045348
0.030279,-0.040822,-0.006195,0.019377,-0.039395,-0.036834,0.063372,-0.034548,0.05198
0.022214,0.085412,0.019728,-0.058558,-0.027375,0.016754,-0.0015339,-0.040252,0.0025905
0.10339,-0.060536,-0.057102,0.047092,-0.028764,-0.0051486,-0.044451,-0.002169,-0.068539
0.055417,0.12278,0.012432,-0.0073827,0.016622,0.04637,-0.0038463,-0.023909,0.063488
0.10393,-0.06057,-0.057096,0.046893,-0.027666,-0.0056507,-0.044115,-0.0012367,-0.067863
-0.016682,0.053298,0.012217,-0.11494,-0.073733,-0.049897,-0.0044786,0.0052796,-0.023623
0.071765,4.1626e-05,-0.019191,0.017131,0.064828,-0.03124,0.027289,0.063195,-0.070453
0.095114,-0.10862,-0.041763,-0.0039409,0.001374,0.017716,-0.045543,-0.005535,-0.020556
0.055328,0.12334,0.013845,-0.012446,0.036578,0.051234,0.0084929,-0.026221,0.044754
0.10251,-0.078248,-0.051948,0.026416,-0.012946,0.01143,-0.048869,-0.0027788,-0.066963
0.07677,-0.13571,-0.024212,-0.042264,0.020587,0.01961,-0.023096,-0.017067,0.041432
0.05251,-0.011907,-0.0050629,-0.013107,0.075463,-0.0099086,0.036131,0.041502,-0.055073
-0.072979,0.036819,-0.041294,-0.085122,-0.060482,-0.037935,-0.0023498,0.046294,-0.0012553
0.093696,-0.036088,-0.056513,0.064857,-0.045323,-0.025148,-0.025578,-0.009583,-0.061712
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.065827,0.054073,-0.01706,0.039081,0.01209,-0.026925,0.015176,0.023252,0.013914
-0.019084,-0.011274,0.095125,0.036454,-0.066118,0.056384,0.057818,0.049838,0.0012528
-0.016542,-0.012871,0.093016,0.036089,-0.071021,0.060124,0.065308,0.052844,0.0027761
-0.047176,-0.0080924,0.12448,0.048693,-0.022802,0.0077346,-0.012307,0.02728,0.00083618
-0.09238,-0.0010165,0.11596,0.062434,0.031502,-0.050275,-0.059342,-0.034623,-0.0035478
-0.096985,-0.00095209,0.11442,0.06474,0.033623,-0.050494,-0.060577,-0.036688,-0.0036331
-0.068682,-0.0062841,0.1379,0.059072,0.0042583,-0.024858,-0.043571,-0.00049818,-0.00091762
-0.066616,-0.0056186,0.13242,0.056759,0.0044743,-0.024115,-0.042018,-0.00076176,-0.00084031
-0.15556,0.020822,-0.10028,0.013678,0.0024385,0.021988,0.00045554,0.020484,0.011516
-0.16713,0.021155,-0.10647,0.017648,0.0049661,0.023816,-0.0011846,0.020041,0.01222
-0.1136,0.0050117,0.059698,0.057074,0.037767,-0.039924,-0.047761,-0.041976,-0.0035836
-0.1125,0.0034235,0.075926,0.06098,0.039188,-0.045424,-0.054213,-0.042957,-0.0036367
-0.15454,0.020179,-0.091087,0.015949,0.0051521,0.016369,-0.002991,0.015469,0.010453
-0.15764,0.020485,-0.097077,0.01598,0.0044563,0.019847,-0.001661,0.018055,0.011267
-0.12691,0.0075772,0.029816,0.054578,0.036412,-0.028893,-0.040435,-0.03705,-0.0017886
-0.15189,0.020364,-0.099581,0.014114,0.0025677,0.023336,0.001561,0.020309,0.011578
0.097824,-0.060188,-0.055809,0.048515,-0.039087,-0.015004,-0.036952,-0.011887,-0.040791
-0.0086478,-0.014984,0.060087,0.02372,-0.059415,0.039588,0.10289,0.0062248,-0.00051688
0.032218,-0.063261,0.0040716,-0.054134,0.056609,0.029653,0.033625,-0.025619,-0.02015
-0.095581,0.03244,-0.063456,-0.061543,-0.046766,-0.020615,-6.667e-05,0.047578,0.0052723
0.043261,0.11621,0.017557,-0.034934,0.005294,0.046274,-0.0017058,-0.041808,0.029356
0.0070583,0.0090749,0.01387,-0.032279,0.035645,0.019212,0.064594,-0.040543,-0.03733
-0.10389,0.023845,-0.063347,-0.016473,-0.015059,0.0026209,0.0038418,0.016646,0.0023306
0.056935,0.12526,0.012296,-0.0066438,0.017026,0.047076,-0.0045623,-0.02356,0.066135
-0.099007,-0.00092117,0.11449,0.065633,0.034499,-0.051161,-0.061423,-0.037619,-0.0036981
0.055718,0.12456,0.013692,-0.011718,0.034585,0.053357,0.0057636,-0.027222,0.047009
0.0022112,0.068467,0.018611,-0.092585,-0.052874,-0.018438,-0.0013749,-0.023452,-0.018916
0.06302,0.035095,-0.0085667,0.014645,0.075232,-0.032933,0.042841,0.063698,-0.046017
0.078609,-0.01213,-0.02702,0.024507,0.048761,-0.028443,0.012539,0.057395,-0.076015
0.061283,0.13289,0.012508,-0.0054354,0.031689,0.053076,0.0010934,-0.023856,0.062702
0.10485,-0.074422,-0.055114,0.034683,-0.020084,0.0052553,-0.048978,-0.00281,-0.066638
-0.016013,0.056418,0.0137,-0.12184,-0.07764,-0.053005,-0.0059701,0.0054722,-0.024784
0.081001,-0.12583,-0.029827,-0.027863,0.0091241,0.016071,-0.032335,-0.013115,0.030396
0.062366,-0.13181,-0.014736,-0.055041,0.027109,0.023274,-0.013182,-0.023572,0.053702
0.060241,-0.13025,-0.014487,-0.045332,0.012257,0.011002,0.00018684,-0.029114,0.071459
0.0607,-0.12734,-0.014467,-0.052262,0.02523,0.021043,-0.0087451,-0.025537,0.051287
0.02621,-0.046283,-0.0013041,0.0082249,-0.029997,-0.031495,0.064333,-0.032752,0.057592
0.10572,-0.088514,-0.052961,0.023883,-0.014277,0.0085882,-0.052228,-0.00096264,-0.049818
-0.088677,-0.0024292,0.12479,0.063674,0.027856,-0.047572,-0.059133,-0.029578,-0.0032207
0.05791,0.11846,0.010585,0.00096935,0.030553,0.036105,0.0035896,-0.00641,0.067339
0.09087,-0.01045,-0.045683,0.057464,0.0011456,-0.036889,-0.0059739,0.034041,-0.07911
0.05697,0.12613,0.01376,-0.012142,0.037053,0.052593,0.0079993,-0.027096,0.04563
0.057779,0.090923,0.0071844,0.004235,0.064476,0.0023326,0.02925,0.035194,0.031348
