Inf,Inf,Inf,Inf,Inf
-0.046832,0.096914,-0.026832,0.011895,0.059142
-0.054929,0.053437,-0.020297,0.017744,0.032934
-0.14385,6.7516e-05,0.0014399,-0.072095,0.074863
-0.10225,0.037429,-0.023487,-0.044749,0.072409
-0.11724,-0.048114,-0.0073041,-0.014284,0.015412
-0.15858,-0.058344,0.019043,-0.069797,0.046341
-0.1695,-0.054697,0.0077557,-0.067566,0.04563
-0.15655,-0.091942,0.0055873,-0.030742,0.0030573
-0.13985,-0.083273,0.0034965,-0.016248,-0.0071178
-0.10534,-0.1094,-0.0036301,0.050503,-0.066351
-0.087238,-0.093474,-0.0026743,0.044635,-0.055243
-0.11359,-0.088438,-0.020991,-0.013075,-0.017627
-0.08389,-0.091242,-0.0057121,0.047506,-0.055267
0.083011,-0.087665,-0.093423,0.040592,0.073117
0.090134,-0.095007,-0.085135,0.044321,0.078437
0.10015,-0.060962,-0.00077664,0.013635,0.036083
-0.13181,0.00065951,-0.022982,-0.045396,0.05717
0.04311,0.058997,-0.043347,0.010563,0.0086572
-0.15132,-0.015417,0.028279,-0.04237,0.048096
-0.17326,-0.059817,0.020829,-0.036302,0.022895
0.034026,0.064414,0.079661,0.060007,-0.018429
0.043266,0.043166,0.098724,0.05418,-0.020545
0.012876,0.078609,0.060223,0.071652,-0.01092
0.12068,-0.032867,0.13367,0.026763,0.024525
0.098166,0.017944,0.12679,0.033547,-0.0096222
0.087885,-0.016548,0.038698,0.010397,0.0018452
0.11183,-0.048778,0.12118,-0.00012059,0.022752
0.10698,-0.043647,0.11335,-0.0019173,0.018763
-0.013712,0.11853,-0.026721,0.11896,0.010724
-0.018109,0.1105,-0.041762,0.11652,0.014821
-0.0035563,0.092569,-0.017399,0.043645,0.019264
0.025188,0.11201,0.0041393,0.079257,-0.011471
0.063352,0.073736,0.024962,0.026933,0.0070042
0.045772,0.10287,-0.048379,-0.004067,-0.023371
0.10187,0.059356,0.005071,-0.0089374,-0.040261
0.13305,-0.011328,0.064473,-0.032676,-0.01848
0.094177,-0.0041287,-0.07871,-0.055187,-0.052812
0.078943,0.0083999,-0.081901,-0.082325,-0.1023
0.094905,0.022034,-0.077704,-0.090163,-0.10979
0.068393,0.057177,-0.062438,-0.059442,-0.07427
0.097654,-0.016914,-0.038565,0.0066703,0.021596
0.1313,-0.020206,-0.050882,-0.049017,-0.03478
0.10215,0.0042104,-0.080123,-0.084042,-0.086885
Inf,Inf,Inf,Inf,Inf
-0.0562,0.090502,-0.020034,-0.018323,0.091088
-0.051679,0.042428,-0.015568,0.023639,0.030925
-0.14968,-0.014049,0.0020483,-0.060647,0.073887
-0.094932,0.043521,-0.021402,-0.055656,0.093633
-0.10874,-0.054111,-0.0048957,-0.0081587,0.011829
-0.15755,-0.080179,0.016571,-0.036874,0.018316
-0.15178,-0.061589,-0.00028388,-0.038722,0.027283
-0.14951,-0.10398,0.0053232,-0.012565,-0.013997
-0.14993,-0.091875,0.0071499,-0.0198,-0.0089962
-0.12048,-0.11141,0.010158,0.034046,-0.056705
-0.13966,-0.11794,0.014354,0.027832,-0.052964
-0.066701,-0.079926,-0.041741,-0.011956,-0.02517
-0.10346,-0.10518,-0.0080216,0.025467,-0.047478
0.09108,-0.10551,-0.084744,0.063883,0.085608
0.098075,-0.10598,-0.086236,0.060139,0.083482
0.096647,-0.055622,-0.011791,0.0099645,0.028828
-0.092838,0.012637,-0.035951,-0.048567,0.045339
0.045225,0.084098,-0.047938,-0.0088121,-0.025182
-0.14414,-0.025726,0.037139,-0.0013242,0.029924
-0.15922,-0.036735,0.021925,-0.021759,0.040459
0.03477,0.063744,0.065333,0.081385,-0.015909
0.032681,0.029432,0.090239,0.071391,-0.011088
0.014029,0.092327,0.037859,0.086794,-0.0035754
0.11851,-0.019298,0.12526,0.014203,0.020093
0.084665,0.019261,0.095548,0.034542,-0.0030055
0.093121,-0.010119,0.045768,0.0011086,0.00027476
0.11492,-0.037927,0.12986,-0.035778,0.023335
0.11579,-0.034387,0.11962,-0.037368,0.019368
-0.0095676,0.12467,-0.01087,0.095303,0.02843
-0.010351,0.10249,-0.020026,0.09183,0.026837
-0.0074115,0.098668,-0.016918,0.040858,0.032435
0.030714,0.099782,0.028889,0.09249,-0.0096283
0.050089,0.079679,0.017529,0.016173,0.0094355
0.055415,0.096738,-0.044497,-0.023084,-0.028563
0.09887,0.067948,-0.013509,-0.017742,-0.045412
0.12961,-0.0052195,0.072877,-0.049845,-0.010038
0.08712,0.015226,-0.071804,-0.060796,-0.067268
0.069835,0.017236,-0.088755,-0.066523,-0.10385
0.074763,0.024896,-0.090305,-0.07144,-0.10962
0.079434,0.05676,-0.075013,-0.05375,-0.093077
0.089586,-0.0052691,-0.026771,0.004371,0.0050345
0.12885,-0.024622,-0.035584,-0.036633,-0.016631
0.095565,0.010078,-0.073963,-0.072289,-0.0746
