Inf,Inf,Inf,Inf,Inf,Inf
0.15633,0.050129,0.052251,-0.031085,0.028989,-0.058503
-0.2042,-0.019371,-0.071994,-0.051789,0.0071537,-0.043551
-0.1442,-0.025772,0.099571,0.026234,-0.07078,0.00054068
0.23353,-0.012804,-0.049868,0.024912,-0.032952,0.0057206
0.012004,0.10908,0.020391,-0.040614,0.087439,0.060677
0.22161,0.090827,-0.00066362,-0.047457,-0.034478,0.0020314
0.16939,-0.053827,-0.074973,0.0037906,-0.025097,0.032344
-0.18486,0.011184,-0.047156,-0.014448,0.0058324,-0.029532
0.19116,0.081319,0.015935,-0.039707,0.0067029,0.0043857
0.203,0.053397,-0.020215,-0.028847,-0.050196,-0.0023591
-0.083183,-0.09797,-0.00040885,-0.10772,-0.0040726,0.03612
-0.21784,0.042572,-0.0011664,0.081856,-0.03135,0.0046969
-0.20415,0.043512,-0.029973,0.051179,0.020459,0.0090578
-0.21845,0.043727,-0.0034775,0.081679,-0.028994,0.0043511
0.21383,-0.012502,-0.067548,0.022022,-0.039876,0.045654
-0.10084,-0.079537,-0.039802,-0.11521,-0.0020263,-0.0060374
-0.2187,0.023334,-0.054953,0.018346,0.0083143,-0.027705
0.086179,-0.036256,0.12045,0.0063802,0.020667,-0.074253
-0.20008,0.015952,-0.050108,-0.0034665,0.02435,-0.02066
-0.025562,0.098942,0.020977,-0.024461,0.11633,0.058348
0.0018079,0.06541,0.082001,-0.011099,-0.014134,-0.024225
-0.21811,0.043186,-0.0020704,0.082081,-0.030381,0.0046798
-0.14206,-0.025019,0.10145,0.027357,-0.071257,0.00051652
-0.080947,-0.029807,0.13104,0.025477,-0.054928,0.01426
-0.055021,0.084552,0.044356,-0.0061268,0.061983,0.05201
0.089932,0.061758,0.099615,-0.048886,0.017829,-0.045442
0.20205,-0.063914,-0.041311,0.054535,0.011904,0.015616
0.15108,-0.097501,-0.0056894,0.063976,0.069041,0.0047529
-0.14137,-0.079791,0.0042619,-0.078423,-0.018993,0.029658
-0.15949,-0.062663,-0.038888,-0.089031,-0.015333,-0.015368
-0.20647,-0.019057,-0.07099,-0.050394,0.006111,-0.042633
-0.20803,-0.016683,-0.071303,-0.047847,0.0070801,-0.043016
-0.21924,0.026002,-0.052087,0.024042,0.0071013,-0.024766
-0.21849,0.042207,-0.0018709,0.080793,-0.030903,0.0043275
0.19974,-0.043521,-0.067731,0.042836,-0.021702,0.044
0.14292,-0.068379,-0.030811,0.051578,0.034172,0.028197
0.23711,-0.032442,-0.022911,0.036415,0.00049609,-0.025618
0.23605,0.034307,-0.016623,-0.0036312,-0.011976,-0.0062814
0.20089,-0.055961,0.015928,0.046078,0.046609,-0.074755
0.19918,-0.051669,0.019389,0.042764,0.045716,-0.078263
-0.17325,0.036299,-0.017926,0.014134,0.042105,0.020936
-0.20369,0.043701,-0.029975,0.051087,0.020915,0.0091329
-0.12903,-0.073715,0.04075,-0.050592,-0.020035,0.046594
-0.12416,-0.065996,0.076948,-0.017826,-0.028747,0.038789
0.16307,0.094828,0.019269,-0.061801,-0.025599,0.0030688
0.22344,0.088404,-0.0039265,-0.045642,-0.036582,0.003353
0.24921,0.019285,-0.04588,0.006119,-0.046036,0.0039984
0.24874,0.020014,-0.045163,0.0055086,-0.046031,0.0035634
0.088021,-0.11768,0.02837,0.03833,0.080328,0.027323
0.019502,-0.098579,0.1119,-0.0049093,0.030513,0.033135
Inf,Inf,Inf,Inf,Inf,Inf
0.15367,0.056777,0.053633,-0.035629,0.044078,-0.078144
-0.19076,-0.024737,-0.072915,-0.062769,0.0011924,-0.036124
-0.13953,-0.028336,0.12021,0.022243,-0.069691,0.0012046
0.23114,-0.0049605,-0.042617,0.020495,-0.020451,-0.013001
-0.025297,0.10588,0.015301,-0.036861,0.14269,0.080102
0.21034,0.080667,-0.0039446,-0.044125,-0.024153,-0.008276
0.17526,-0.045756,-0.069624,-0.0023518,-0.019279,0.014198
-0.16097,0.011628,-0.057002,-0.026108,-0.012514,-0.010553
0.18991,0.074523,0.024533,-0.04261,0.011031,-0.045267
0.21695,0.066327,-0.032805,-0.034619,-0.077082,0.010706
-0.067084,-0.098639,-0.011804,-0.089503,0.012521,0.023857
-0.20405,0.03738,-0.0027768,0.064452,-0.019689,-0.01367
-0.21,0.06126,-0.052931,0.063404,0.028711,0.015414
-0.20464,0.039075,-0.0058815,0.064702,-0.017306,-0.013229
0.22023,-0.0074799,-0.067414,0.019082,-0.046498,0.037884
-0.088698,-0.076196,-0.041515,-0.11131,0.0011281,-0.013657
-0.20403,0.020072,-0.058946,0.0093323,0.004258,-0.019122
0.037254,-0.0037323,0.15955,0.0077128,-0.023224,-0.047598
-0.19131,0.021455,-0.058181,-0.007931,0.022489,-0.0059281
-0.025501,0.10532,0.015221,-0.036335,0.14282,0.080938
-0.024038,0.023742,0.12742,0.0049667,-0.030425,-0.058174
-0.20478,0.038515,-0.0045738,0.065171,-0.018543,-0.01336
-0.13812,-0.027732,0.12237,0.023056,-0.069987,0.00083515
-0.077964,-0.031039,0.15524,0.02248,-0.05794,0.01893
-0.058575,0.071677,0.034391,-0.0080472,0.068155,0.044826
0.059867,0.054067,0.14416,-0.026812,0.0088706,-0.058622
0.2101,-0.060591,-0.04879,0.053043,0.014436,0.012835
0.10444,-0.11267,0.0019914,0.049708,0.08222,0.028211
-0.13199,-0.078354,-0.011004,-0.076404,-0.011629,0.013103
-0.14875,-0.066876,-0.041199,-0.093049,-0.014665,-0.019268
-0.19309,-0.024798,-0.071877,-0.061327,-1.4804e-06,-0.035519
-0.19491,-0.021821,-0.07244,-0.058443,0.00092757,-0.035376
-0.21118,0.060025,-0.052687,0.062867,0.027044,0.014333
-0.16177,0.003522,0.068321,0.045709,-0.048426,-0.0090714
0.20697,-0.034744,-0.062797,0.037704,-0.017467,0.02408
0.16341,-0.089281,-0.028114,0.055758,0.049559,0.0084893
0.23534,-0.028682,-0.027999,0.034856,0.010899,-0.027479
0.22964,0.033297,-0.01521,-0.0061965,0.0074957,-0.022978
0.19899,-0.052643,0.0035989,0.04577,0.055312,-0.066628
0.19716,-0.047483,0.007409,0.042191,0.054351,-0.070751
-0.20975,0.061193,-0.053158,0.062718,0.029142,0.015491
-0.20967,0.061427,-0.052858,0.063341,0.028989,0.015561
-0.11972,-0.06929,0.020868,-0.047582,-0.01512,0.032571
-0.12003,-0.043977,0.10074,0.0021169,-0.051649,0.024892
0.16895,0.090733,0.0055324,-0.060866,-0.036138,0.013936
0.21857,0.066045,-0.033085,-0.034066,-0.076694,0.0099318
0.22554,0.014356,-0.070005,0.0041415,-0.06911,0.051716
0.22478,0.014581,-0.069775,0.003819,-0.069279,0.05202
0.093653,-0.11808,0.010628,0.035626,0.077584,0.038081
0.01823,-0.091454,0.12614,0.0048808,0.0075876,0.047385
