-0.23191,-0.055465,0.037855,-0.012307,0.029939,-0.021511,-0.012694
0.23759,-0.044798,-0.0026172,0.0011215,-0.036684,-0.013896,-0.0078618
-0.065704,0.089752,-0.001259,0.080102,-0.028238,0.022282,0.0058436
-0.14827,0.061789,-0.066029,-0.02883,-0.021629,-0.0055646,-0.014677
-0.22143,-0.047879,0.061591,0.05058,0.035594,-0.012191,0.0057423
-0.21306,-0.0022916,0.027271,0.036824,-0.0046634,-0.0025213,0.028642
-0.14603,0.021216,0.02677,0.072613,-0.016473,0.047811,0.0041081
-0.1034,0.025326,0.032645,0.087011,-0.022394,0.061952,0.0049845
0.11495,0.024914,0.045454,0.03174,-0.064863,0.021434,-0.060011
0.15528,-0.0027359,0.028175,0.016116,-0.055126,-0.0038854,-0.037045
0.25529,-0.0046062,0.049026,-0.03013,-0.030952,-0.02056,-0.017066
-0.23969,0.015777,-0.034414,-0.070536,-0.042911,0.0084947,0.022713
-0.22981,-0.052261,0.028467,-0.029744,0.024147,-0.014753,-0.026763
-0.23756,0.003914,0.0069075,-0.0081649,-0.024294,0.0074854,0.026958
-0.24019,0.015528,-0.033608,-0.069694,-0.042889,0.0084818,0.023259
-0.16689,0.040196,0.013921,0.067366,-0.029716,0.038398,0.020034
-0.24096,0.014142,-0.033081,-0.070794,-0.042321,0.0082893,0.022754
-0.23027,-0.051942,0.028076,-0.03026,0.023618,-0.014515,-0.026393
0.25128,0.021998,0.064025,-0.035651,-0.0042493,0.003377,-0.0016031
0.25063,0.021351,0.064953,-0.034842,-0.0075677,0.003287,-0.0040719
0.21538,-0.069075,-0.053363,0.023662,-0.010975,-0.009028,0.034267
0.2157,-0.067551,-0.026122,0.023394,-0.056602,-0.015799,-0.010887
0.16134,-0.075806,-0.048092,0.038606,-0.011288,-0.011036,0.015418
-0.23232,-0.055678,0.038088,-0.012346,0.029958,-0.021501,-0.012631
0.19428,0.046693,0.051408,-0.024042,0.031194,0.0026975,0.03314
0.14496,0.056704,-0.012228,-0.011717,0.083369,0.0084522,0.017921
0.15355,0.063863,0.05538,-0.016347,0.033689,0.015596,0.020267
0.056871,0.11359,-0.022715,0.005358,0.034955,-0.056562,0.011094
-0.063731,0.12417,-0.071923,0.055057,-0.00032263,-0.089288,-0.020094
0.21153,0.046947,0.077618,-0.024129,-0.0077411,0.0074419,-0.0039362
-0.22124,-0.048093,0.061801,0.05073,0.035756,-0.012209,0.0057234
Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.030759,0.007588,-0.095872,-0.030059,0.02646,0.044754,-0.059113
0.038313,-0.021213,-0.11021,-0.019446,0.025115,0.051112,-0.052763
-0.15479,-0.057915,0.017509,-0.0019962,0.028079,-0.011214,-0.021981
0.15615,0.0090577,-0.045455,-0.004042,0.078128,0.032344,0.011292
0.19026,-0.075011,-0.081,0.033546,-0.0036263,0.006532,0.017
0.20194,-0.043891,-0.05774,0.0044151,0.028325,0.019383,0.0053536
-0.22384,-0.026294,0.023653,-0.0058938,0.0023175,0.0083218,-0.0020907
-0.24136,0.013383,-0.032024,-0.070091,-0.041961,0.0082877,0.023029
-0.029989,0.073851,-0.087759,0.0066697,0.049901,0.0017191,-0.043084
Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.2557,-0.0047902,0.048385,-0.030265,-0.029903,-0.020236,-0.016361
-0.041035,-0.07477,-0.020276,0.010222,0.028742,-0.00077242,-0.031286
0.2555,-0.0052867,0.048366,-0.029834,-0.031063,-0.020534,-0.016906
-0.062532,0.12436,-0.072085,0.055041,0.00037446,-0.089678,-0.020564
0.032726,0.063158,0.055887,0.07331,-0.03207,0.067649,-0.03555
-0.22949,-0.052446,0.028686,-0.029476,0.024363,-0.014826,-0.026819
