33422,80185,51025,24062,34279,18389,4656.7,3713.6,1125.8,1552.5,1163.1,363.63,160.67,114,302.38,1395.4,14155,2110.4,105.29,187.63,1527.4,1499.7,1001.6,110.28,1131,1322.6,242.19,577.69,6000.9,18231,2150.8,460.32,6661.8,2925.5,980.07,1402.8,2082.8,613.94,6689,6336.8,18009,14666,15929,6281.8,42.889,3.208,1213.4,2158.6,209.5,254.51,3998.7,4722.8,248.57,73.55,1282.9,8433.7,1475.1,1980.1,973.45,10712,1832.1,256.56,4327.7,1313.3,1755.4,232.39,1003.9,466.52,3905.6,534.63,3837.8,858.08,2861.2,858.72,329.28,1689.8,61.858,57.94,195.91,1519.3,2430.5,15320,409.36,6872.1,6.785,777.43,1485.4,5280.6,389.26,23.801,45.178,179.92,48.95,23.917,54.401,184.4,431.34,161.43,22.762,82.56,52.324,13.739,46.955,274.72,851.06,27.866,14.432,329.04,362.01,15.459,27.022,441.54,43.129,281.89,162.06,378.69,47.675,533.81,1226.4,6.7816,0,17.183,53.868,5.5844,6.5173,234.86,218.66,13.195,1.711,24.765,1407.8,59.389,32.546,159.14,275.84,214.03,14.621,56.342,9.7653,29.396,4.9027,45.71,67.919,261.21,24.336,302.89,29.651,106.2,62.953,23.369,19.61,14.117,6.7023,17.832,352.66,316.4,137.01,39.663,189.1,2.4004,277.5,82.887,309.66,3.4723
0,14628,99159,44787,1073.5,1869.2,2151.3,723.76,1310.9,306.19,161.96,44.786,8.5569,324.75,9558.3,81.76,7973.8,7336.2,4537.3,6310.2,4086.7,2207.8,190.77,31.041,55.694,32270,8807.8,12615,44051,44021,5678.3,10650,540.55,193.12,165.93,78.367,220.06,41581,2286.6,2218.8,2056.2,7399.2,32232,947.53,7310.1,42.701,127,712.81,208.49,67.317,1574.5,2347.4,5436.2,1219.5,218.5,7680.9,67.126,1127.7,69.032,13492,516.4,10836,3409.1,9811.5,578.98,13.325,7826.5,6582.8,14537,190.49,677.16,34.088,278.53,110.62,74.208,245.03,1400.5,2718.2,11754,120.13,2848.9,2339.6,3784.8,6362,1147.3,172.76,694.27,1375.6,37.454,960.48,2.6964,58.843,88.592,733.33,1468,610.84,406.63,15.429,4.2191,2.543,236.72,206.26,314.1,1535.8,4082.2,31.849,65.814,34.561,20.108,0.34704,0.98995,53.224,1714.7,48.946,32.802,46.953,36.697,780.86,83.961,583.29,168.62,0.42474,4.6382,0.60848,1.2824,16.594,28.713,44.705,14.579,5.0872,2289.8,4.0946,1.3111,9.2917,256.95,41.878,51.862,11.207,34.877,3.0049,1.0057,346.32,838.6,890.91,6.9025,44.311,2.499,10.412,5.782,0.64944,1.0709,156.93,1003.9,1032.6,16.5,424.17,50.234,112.75,252.81,359.95,15.617,9.3036,29.512,0.31409
0,0,31201,31089,1897.1,3788.4,8075.2,915.33,376.49,1211.3,530.6,219.53,213.13,122.56,1564.8,702.8,5991.9,5645.3,616.86,978.46,1520.9,982.55,491.41,56.235,565.19,5242,2199,2615.9,10490,18324,15242,11870,3183.9,1372.2,604.17,646.2,1019.3,7048.3,3819.4,5212.2,7203.1,9872.4,14342,2471.8,729.33,134.85,1228,2775.8,581.86,252.69,4529.3,6237.8,1727,312.71,1654.1,10212,585.74,3444.7,367.64,6198.5,727.97,3227.4,8997.5,7429.5,1710.8,148.55,2222,1401.7,5183.3,406.33,1862.3,353.37,1288,474.37,233.58,704.38,271.38,636.77,1931.5,691.07,1687.2,6837.6,737.82,5055.5,87.233,357.67,1648.2,4320.1,388.17,111.67,36.106,68.086,46.863,121.83,216.19,288.52,362.89,71.72,15.398,34.499,95.223,34.436,91.406,509.02,1397.7,18.39,27.548,189.17,218.45,11.874,13.773,192.76,182.85,128.38,56.342,172.94,22.101,514.47,559.89,33.863,3.0137,3.2269,25.258,3.3113,3.6679,173.09,147.28,6.9784,5.576,10.915,1547.8,43.515,56.555,86.463,208.47,76.355,11.566,29.006,11.241,60.785,5.3833,125.36,230.63,352.36,12.079,148.9,15.838,62.583,26.83,13.863,12.28,37,34.32,66.42,195,254.06,61.735,56.446,168.17,21.637,110.91,54.253,135.81,1.7238
0,0,0,1695.2,1061.8,3690,3818.4,828.1,157.96,563.6,535.9,209.57,75.177,33.382,87.719,77.418,3297.8,1478.6,36.188,61.684,510.34,490.81,74.691,15.175,64.895,690.74,90.532,220.91,2427.8,7340.2,268.2,100.64,465.68,217.56,63.078,71.214,602.27,223.97,702.45,1241.1,1945.3,4228.6,7494.6,586.36,10.659,0.75296,122.12,186.64,22.406,24.921,360.16,400.17,88.788,28.623,215.14,1657.6,64.54,189.27,51.961,3661.5,264.03,123.11,629.4,614.24,170.21,10.973,419.16,141.44,1570.2,59.785,419.25,47.418,252.87,58.74,23.001,96.048,20.359,9.5912,47.492,115.56,637.87,2509,179.21,2790,0,83.554,140.61,417.06,40.18,4.5291,5.0549,31.48,26.864,7.7508,19.239,83.139,172.8,12.973,2.1551,7.213,20.25,0.73228,8.7744,94.62,333.3,3.7886,3.0656,34.897,32.29,1.9114,2.3287,276.77,10.299,23.893,14.199,42.333,12.024,212.24,93.287,0.53971,0,1.4755,5.1233,0.14886,0.82191,30.454,24.736,0,0.81448,2.1604,286.37,8.3984,9.0329,8.9075,105.86,18.847,1.1427,7.7344,3.4838,11.933,0.97841,18.478,26.61,100.21,1.9731,34.452,4.4697,15.42,3.5605,1.4226,1.1257,1.036,0,3.4846,21.519,81.594,31.134,16.208,80.926,0.97087,18.793,10.2,22.76,0
0,0,0,0,26257,8637.3,191.25,395.92,41.74,305.14,268.88,197.83,33.301,9.836,18.467,2408.8,347.63,32.224,10.109,13.101,43.901,102.84,800.34,389.58,1090.6,41.31,19.764,14.794,85.618,131.78,96.321,88.524,4158.2,1879.1,9089.5,2967.9,60047,147.2,1638.8,243.95,2041.3,352.57,225.97,2180.3,25.272,3.9572,45.935,781.06,305.31,14.087,11935,4444.1,12.595,3.3209,63.672,6340.1,1393.2,13515,5614.3,252.19,381.98,57.274,597.16,60.159,6149.2,598.12,18.729,11.973,33.588,66.483,617.9,740.28,1457.6,800.02,2547.1,14103,3.7945,32.48,36.436,1776.1,738.6,477.59,18.086,41.109,3.017,464.94,2241.8,1666.4,20.659,1.4722,35.558,30.955,1.0813,1.2445,1.9734,3.2069,18.351,95.888,10.488,87.045,2.8198,0.17827,0.87948,5.7547,20.427,14.003,0.79729,177.13,284.89,19.067,32.138,198.09,3.3277,114.74,27.591,192.17,3.3443,11.82,569.8,0,0,3.3517,18.995,1.4194,2.2778,131.84,87.328,0,0,9.0851,365.8,69.45,15.915,382.32,14.19,56.573,0.18104,30.944,0.28941,20.22,6.421,2.2803,2.4321,6.4113,6.9982,140.5,21.388,74.265,26.953,18.104,47.92,0.35968,0.58363,1.1465,243.16,64.649,47.033,2.8976,7.0015,0,107.28,38.331,134.85,1.9612
0,0,0,0,0,679.65,1085.8,277.72,76.99,698.87,273.44,100.43,110.18,89.802,3.0706,278.1,184.53,15.528,0.85992,2.7396,5.6042,12.661,102.57,10.358,203.61,16.704,4.3692,2.3119,35.936,83.83,148.66,47.409,1088.2,433.24,239.62,299.68,2922.3,29.865,568.35,177.92,609.35,226.69,192.05,383.84,2.6423,0,87.411,1419.9,1503.6,20.625,5684.5,2000,3.1447,0.44561,60.254,6886.4,245.58,21824,145.54,155.67,53.511,20.197,295.44,33.614,1948.9,68.185,14.328,3.3089,19.442,44.519,204.68,145.56,411.7,168.24,94.175,583,0.15675,10.507,4.5808,233.73,115.81,279.47,9.7154,33.085,0,53.105,731.68,826.67,24.657,0.59724,7.4726,5.5869,0.83503,0,0.79587,1.9771,3.037,15.809,2.8417,11.435,0.2288,0.33664,0.16104,1.8254,11.409,1.4359,0.27277,47.7,57.338,1.8014,3.4392,114.74,1.0707,30.052,8.3682,44.561,0.41172,6.3,153.48,0,0,0.77671,6.9169,3.4129,0.39727,79.802,45.669,0.165,0,1.4959,914.17,11.711,20.787,20.52,5.8427,11.039,0.39425,13.028,0.66722,30.333,0.26004,0.45217,0.79013,1.9338,2.0831,33.396,5.5938,19.253,5.5222,4.139,2.3311,0.16742,0.17402,0.51963,50.456,16.72,11.504,0.37578,1.9894,0.74812,25.81,18.851,42.678,0.74597
0,0,0,0,0,0,500.91,114.54,203.79,173.86,35.941,11.511,31.39,723.34,340.89,20.012,38.356,28.152,208.18,1508.8,146.72,15.978,12.457,1.6567,11.652,26.563,81.306,45.007,76.367,370.4,228.78,282.85,82.239,32.851,37.894,24.935,86.614,9146,52.029,30.595,66.954,52.52,91.948,31.755,6961.8,133.79,16.754,115.91,38.708,3.9873,565.84,494.21,23.433,2.3045,12.639,6327.4,21.863,382.64,14.403,34.228,9.9845,172.64,458.45,51.697,270.79,6.5498,9.1954,9.0434,21.487,6.9461,15.771,9.5415,30.436,14.755,23.206,128.63,11.58,2894.5,1753,17.07,610.58,38.493,4.3113,25.153,981.9,6.0805,203.61,176.64,3.0539,49.325,0.57645,0.36807,0.34678,15.146,145.76,5.661,0.48815,1.2761,0,1.5438,2.2946,2.5225,3.8826,8.1,144.61,0.98048,0.26914,4.5195,4.2766,0.79706,0.32491,3.8273,146.99,3.8598,0.67253,2.2717,0,2.5492,10.859,214.5,155.7,0.40776,1.3356,0.23489,0,20.841,14.831,0,0,0.86753,1433.6,0.66186,7.8176,2.9955,1.2169,2.0574,2.9915,2.0553,0.45035,7.0127,0,2.0665,8.5447,3.4259,0,3.1552,0,1.0385,0.15401,0.7274,0.50782,1.7637,733.6,159.06,2.138,12.263,1.3939,0.91014,2.2163,66.102,0.26075,4.0009,5.2693,0
0,0,0,0,0,0,0,33900,80180,53584,23791,36689,10541,2328.1,39.448,44.183,207.65,49.125,16.072,36.847,107.42,217.47,83.659,10.457,75.075,69.299,6.0774,36.306,382.63,957.97,27.912,10.306,202.42,197.67,35.407,31.295,216.14,24.806,258.12,90.192,688.72,78.538,454.71,919.82,12.751,0,12.96,52.844,2.1769,9.0875,217.34,227.78,3.9012,2.5758,11.277,765.02,40.475,20.741,123.75,270.13,181.95,6.8949,72.661,21.738,40.147,4.5532,59.581,64.284,183.73,35.597,117.72,25.075,124.63,50.688,37.506,27.618,3.6324,2.5528,8.5922,289.59,297.55,97.92,30.249,245.25,0.39234,249.13,72.856,193.3,9.1063,195.06,729.4,8586.9,4545.5,137.82,217.52,1740.7,2611.9,615.1,185.58,813.41,1865.3,439.46,1005.2,7016.2,18595,2627.3,721.31,7381,4503.1,687.75,778.37,4148.5,1071,4669.7,6181.9,11677,9271.9,17312,8024.5,24.7,4.2011,713.33,2161.3,184.69,215.13,3218.4,5352.6,323.73,73.278,1123,10933,1510.8,1329.3,1163.4,12646,2396.5,535.21,3000.9,999.3,1344.6,186.07,1634.3,940.67,4918.1,340.31,10798,971.8,1825.6,527.06,250.95,674.18,124.14,156.61,312.14,1351.3,2417.7,15293,925.14,2832.9,19.801,494.5,1975,5826.5,185.48
0,0,0,0,0,0,0,0,18602,1.1446e+05,44842,1227.1,680.11,830.35,1727.7,6.0178,337.9,110.17,1110.7,1568.8,592.19,434.96,16.867,3.511,5.5632,476.58,176.25,439.07,3108.2,5621.8,29.745,110.97,35.512,18.799,7.4111,2.8955,34.322,2277.2,107.21,53.023,131.65,134.06,953.31,90.957,1715.6,115.49,1.8824,15.783,0.78191,2.6716,42.233,44.437,55.377,34.364,5.6484,1035,2.4665,16.029,14.823,410.85,65.907,65.76,28.588,82.711,11.988,0.13666,507.75,774.44,862.73,9.4395,36.334,1.7483,22.495,5.07,2.5121,9.3023,129.37,668.21,1191.6,26.576,424.38,56.974,115.04,412.7,335.7,24.895,15.891,49.338,1.2331,5779,101.13,3507.6,10611,4035.6,7118.6,4391,2748.8,116.4,46.204,53.878,32988,8290.2,15382,28228,39328,8759.4,14130,802.9,384.85,76.383,54.419,443.25,42727,1986.4,4414.7,1525,6838.1,31977,1243.1,3957.9,191.46,42.797,646.71,232.06,71.224,1179.2,2808.2,4239.3,1675.9,694.66,6246.3,113.01,998.92,87.056,14988,647.88,12150,1804.4,7543.4,479.31,15.326,10646,10308,15028,210.5,1578.7,92.651,174.52,108.14,65.201,55.7,1834.9,3819.3,9853.9,142.49,4619.8,4133.6,5214.4,3106.1,3347.3,105.86,765.5,1738.2,11.837
0,0,0,0,0,0,0,0,0,28855,30830,5083.1,3030.7,6791.2,170.17,58.878,119.02,52.826,123.29,181.37,185.94,195.11,72.303,15.984,77.483,148.85,20.314,108.86,791.51,1441.8,16.432,22.044,181.71,165.94,44.026,42.817,197.62,167.43,193.36,68.091,452.52,52.2,433.28,732.16,65.992,1.5863,6.8392,42.56,3.7578,5.784,284.1,219.4,7.3084,9.0593,6.0604,1175.8,44.796,77.062,110.05,192.64,93.621,9.2267,57.728,27.964,82.466,5.3656,142.27,182.57,256.94,22.332,87.112,25.928,116.13,60.647,32.007,59.739,21.631,24.388,67.24,275.39,195.7,60.879,39.953,188.01,14.393,157.64,79.835,141.59,6.2846,850.88,814.23,3490.2,5833.4,735.25,851.41,1657.7,1261.7,363.06,124.73,754.5,5685.6,1991.2,2918.5,9569.8,14929,10742,9754.9,6329.7,3541.9,390.95,497.65,2605.9,8042.3,5447.1,6397.2,5960.8,6964.8,13240,4440.1,643.64,349.09,719.65,2852.6,501.04,250.04,6713.6,10269,1491.2,308.26,3305,14397,1200,3833.7,542.95,5370.7,862.17,3431,2506.2,4625.2,2776.1,166.22,2563.5,2388.9,4969.1,489.17,6355.4,665.13,1283.3,470.02,312.37,234.4,303.35,2001.7,2046.5,1034.3,1588.1,7684,1582.5,2176.8,227.97,363.98,2452.7,6687.2,166.86
