Inf,Inf,Inf,Inf
0.16826,-0.07085,-0.10654,0.039455
-0.18312,0.045137,-0.029609,0.024857
-0.1469,-0.14333,0.091142,-0.073024
Inf,Inf,Inf,Inf
0.23903,0.023793,-0.059743,-0.018248
0.038691,0.050499,0.018984,0.14075
0.26469,0.12259,0.090428,-0.034127
0.16725,-0.046224,-0.12466,-0.037508
0.26396,0.12249,0.090769,-0.033551
0.17082,0.056707,0.010348,-0.0039367
0.23694,0.019017,-0.065762,-0.018214
-0.26711,0.091997,-0.037673,0.012627
0.26539,0.12181,0.088521,-0.035042
-0.26779,0.092684,-0.038312,0.013737
0.1072,-0.04068,0.066504,0.14965
0.26459,0.12254,0.090347,-0.033466
0.017658,-0.062502,-0.029147,0.020405
-0.14926,-0.1427,0.091196,-0.073638
-0.26691,0.0918,-0.037554,0.012488
-0.21464,-0.061424,0.055321,-0.074048
0.26504,0.12033,0.086138,-0.035617
0.072287,-0.10702,-0.12688,0.021586
-0.10255,-0.027952,-0.0098301,-0.011595
-0.1119,-0.089108,0.024057,-0.044581
0.17125,-0.040304,-0.11857,-0.040585
-0.26634,0.091252,-0.037843,0.013844
-0.21389,-0.064028,0.056903,-0.07484
-0.18089,0.043391,-0.029096,0.02394
0.16956,-0.046709,-0.12207,-0.036769
-0.00039569,-0.16098,0.077791,0.10733
0.087963,-0.11983,-0.11342,0.093796
-0.26788,0.092735,-0.038297,0.013621
-0.05519,0.10658,0.0097382,0.066534
-0.034824,-0.1777,0.10935,0.014479
-0.21413,-0.06399,0.056835,-0.074932
Inf,Inf,Inf,Inf
0.16069,-0.0098212,-0.059943,-0.012429
-0.17186,0.052076,-0.023317,0.11953
-0.12879,-0.15618,0.076863,-0.023112
Inf,Inf,Inf,Inf
0.22577,0.050101,-0.0054393,-0.0091019
0.069444,0.060224,-0.0167,0.015599
0.27588,0.099921,0.081076,-0.015289
0.18289,-0.027939,-0.11463,-0.025065
0.18465,0.044612,0.055303,-0.0020156
0.19191,0.048107,0.0078486,0.072143
0.23404,0.026665,-0.053865,-0.018541
-0.26983,0.11032,-0.04429,-0.027642
0.27694,0.099984,0.080045,-0.015535
-0.26906,0.11068,-0.045286,-0.024303
0.23013,0.041549,-0.010189,-0.013281
0.27653,0.10014,0.080834,-0.015326
0.010722,-0.043351,-0.0033552,0.18696
-0.13199,-0.15298,0.077649,-0.023587
-0.26995,0.10996,-0.043906,-0.027593
-0.20869,-0.037791,0.068175,-0.069917
0.27706,0.099209,0.077763,-0.015621
0.049504,-0.18014,-0.076286,-0.0012596
-0.091014,-0.014644,0.010223,0.15795
0.01888,-0.17997,-0.016777,0.016293
0.17486,-0.021081,-0.11166,-0.020529
-0.26789,0.10981,-0.044958,-0.022826
-0.20774,-0.039471,0.069026,-0.069895
-0.16947,0.050375,-0.022384,0.12215
0.16226,-0.028289,-0.11409,-0.018489
0.024895,-0.12533,0.031143,-0.029824
-0.01495,-0.22604,0.039183,-0.019454
-0.26988,0.11082,-0.045027,-0.025564
-0.26589,0.10882,-0.043832,-0.028813
-0.020009,-0.20572,0.065521,-0.028609
-0.20871,-0.038369,0.068571,-0.069535
