Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.17668,0.047436,0.018002,-0.073885,0.0023844,0.028481,-0.012383,0.012399
0.11909,0.021832,0.10486,-0.0052656,-0.022462,0.0012644,-0.00028582,0.013976
-0.03363,-0.12084,0.0058655,-0.00012765,0.052153,-0.016799,-0.044861,-0.012482
0.026042,-0.035637,0.062457,0.052033,0.032928,-0.0083316,-0.040837,-0.049469
-0.043037,-0.17835,-0.0093606,-0.018782,0.018457,-0.0020738,-0.005235,0.0018676
-0.034974,-0.17726,-0.0047474,-0.010313,0.033947,0.010022,-0.010722,-0.013568
0.058763,-0.0052942,0.11201,0.055696,-0.018065,-0.020428,-0.012267,-0.02631
-0.043328,-0.16975,-0.011696,-0.020781,-0.015454,-0.0021332,0.015768,0.0051674
-0.048846,-0.13093,-0.012318,-0.021088,-0.044139,-0.0076708,0.027051,0.0065
-0.04737,-0.17202,-0.014953,-0.026029,-0.028409,-0.0090684,0.021147,0.014935
-0.14804,-0.0033902,-0.017076,-0.030717,-0.021361,-0.037556,-0.019788,0.024137
0.017266,-0.031377,0.041178,0.049018,0.052679,-0.0016721,-0.044851,-0.047805
0.023881,0.0049449,0.10554,0.07426,0.027955,-0.017623,0.046963,0.024107
-0.08039,0.056168,0.021648,0.032455,0.079018,0.02225,0.030039,0.028156
-0.12962,0.090282,-0.0048233,-0.00074583,-0.030352,0.020617,0.0076896,-0.040812
-0.17037,0.11468,-0.0089894,-0.0078881,-0.018134,0.013668,0.005916,-0.020137
-0.072795,0.042478,0.024279,0.034402,0.091412,0.016115,0.020279,0.032272
0.15441,0.036203,0.060052,-0.039836,-0.012465,0.022474,-0.02063,0.012112
-0.13198,0.0023129,-0.012139,-0.021321,-0.010183,-0.026505,-0.012447,0.021091
-0.17065,0.064672,-0.014103,-0.020915,-0.015835,-0.012131,-0.01315,-0.00067317
-0.18299,0.062831,-0.016309,-0.026051,-0.010904,-0.026589,-0.022869,0.017229
-0.16472,0.10874,-0.0039296,-0.0028361,-0.0014031,0.0087988,0.0093575,-0.0035566
-0.12177,0.091816,-0.00083101,0.006176,-0.0058629,0.026823,0.010027,-0.031487
0.16092,0.041277,0.019019,-0.056558,0.0011992,0.024522,-0.0089177,0.014135
0.089564,0.0076104,-0.053854,0.084059,-0.021348,0.037443,-0.032995,0.031075
0.10927,0.013901,-0.090001,0.10897,-0.018792,0.0045182,-0.013926,0.018274
0.10711,0.013125,-0.087525,0.10713,-0.018503,0.0052099,-0.013705,0.017759
0.17647,0.046138,-0.076978,-0.00054788,0.015473,-0.03558,0.024883,-0.018881
0.18226,0.048303,-0.077703,-0.0046475,0.015794,-0.033215,0.023433,-0.017366
0.17356,0.044846,-0.077564,0.0045776,0.014575,-0.036633,0.024616,-0.018986
0.18965,0.051181,-0.0019597,-0.055641,0.00080914,0.015673,-0.0079447,0.0095446
0.15666,0.037284,-0.048841,0.019236,0.0010972,-0.03061,0.010517,-0.015663
0.15628,0.038798,0.030464,-0.050973,-0.0048507,0.018123,-0.014895,0.0025072
-0.025672,0.0044638,0.015823,0.023553,-0.016788,-0.0010049,-0.031334,-0.054605
-0.1034,-0.11213,-0.019543,-0.032824,-0.025214,-0.017926,-0.00037263,0.013901
-0.0085596,-0.14547,-0.006028,0.0042436,-0.023705,0.041486,0.036016,-0.018048
0.11124,0.017184,0.1266,0.019441,-0.027475,-0.017985,0.011889,0.011501
0.091522,0.009657,0.13138,0.036869,-0.029888,-0.023262,0.015298,0.011197
0.18866,0.051659,0.0060337,-0.072764,0.0035213,0.025812,-0.012702,0.010915
0.19461,0.053785,0.0018491,-0.071688,0.004659,0.018479,-0.007132,0.0082326
-0.16614,0.055192,-0.013387,-0.021095,-0.0041485,-0.020835,-0.014824,0.019742
-0.16723,0.090787,-0.0097886,-0.011307,-0.010928,0.0033712,-0.0015751,-0.0098423
-0.16663,0.11317,-0.0011681,0.0013235,0.010232,0.017861,0.01989,-0.003208
Inf,Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.18222,0.049095,0.0086287,-0.065645,0.0031576,0.01735,-0.0063979,0.0070419
0.12392,0.024641,0.057841,-0.017519,-0.015559,0.012491,-0.025323,-0.0058694
-0.043205,-0.18926,-0.0098456,-0.017774,0.014191,0.0063531,0.00044187,-0.0043427
-0.063066,-0.096343,0.0051287,-0.0016903,0.070718,-0.017621,-0.030975,0.014517
-0.037248,-0.1834,-0.0097833,-0.016356,0.0091979,0.010956,0.00662,-0.0072373
-0.013642,-0.17447,-0.0034048,-0.0045601,0.0037812,0.032871,0.026186,-0.025876
-0.023503,-0.18748,-0.0069389,-0.0087094,0.016596,0.030276,0.013746,-0.022203
-0.025578,-0.17869,-0.0074061,-0.011102,0.0026592,0.022676,0.021387,-0.015486
-0.044319,-0.16266,-0.01243,-0.022476,-0.022831,-0.0085632,0.014574,0.0084011
-0.065591,-0.16029,-0.01776,-0.030844,-0.033969,-0.012958,0.016424,0.013612
-0.10595,-0.064808,-0.01437,-0.026334,-0.017302,-0.028236,-0.0034265,0.026153
-0.046759,-0.1901,-0.011402,-0.021771,0.010749,-0.001116,-0.0043865,-0.0044602
-0.133,0.096363,0.010139,0.018504,0.057704,0.030103,0.03018,0.011084
-0.13722,0.10387,0.0077119,0.015806,0.039609,0.03527,0.03617,-0.0001361
-0.17522,0.091991,-0.012332,-0.0165,-0.014434,-0.0096977,-0.012687,0.0010694
-0.17286,0.11841,-0.0078412,-0.0054155,-0.012108,0.020609,0.011221,-0.023797
-0.14966,0.045744,-0.0025952,-0.0075481,0.034276,-0.015072,-0.0024636,0.037454
-0.055588,-0.045471,0.012243,0.012488,0.072869,-0.0175,-0.041361,0.010102
-0.095915,-0.08805,-0.01526,-0.026401,-0.020415,-0.019775,-0.0057031,0.011326
-0.16184,0.08044,-0.0039425,-0.0072654,0.0077288,-0.0091872,0.00037557,0.017586
-0.16519,0.055961,-0.013206,-0.020825,-0.0052242,-0.023594,-0.021393,0.017374
-0.17381,0.10762,-0.010331,-0.010885,-0.019631,0.0092203,0.0085315,-0.012508
-0.088833,0.047939,-0.0026077,0.0012895,-0.043397,0.013229,0.010701,-0.037296
0.034873,-0.0024889,0.11219,0.076919,0.0049042,-0.026999,0.039505,0.01791
0.051575,-0.011979,-0.040802,0.11081,-0.031401,0.052395,-0.031178,0.033717
0.11595,0.016438,-0.094545,0.10654,-0.016813,-0.00095424,-0.0098372,0.01496
0.11098,0.014568,-0.090673,0.10661,-0.017555,0.0019124,-0.011422,0.016068
0.17968,0.047563,-0.076663,-0.0054464,0.017244,-0.037758,0.026843,-0.020803
0.17417,0.04447,-0.05386,0.00169,0.0062901,-0.031589,0.019872,-0.011894
0.18013,0.047441,-0.07886,-0.0013908,0.015315,-0.034068,0.023515,-0.017348
0.19446,0.052822,-0.019637,-0.045438,0.003679,0.0022465,0.00035323,0.0033353
0.15554,0.038212,-0.049732,0.00066546,0.0078648,-0.024599,0.01356,-0.014364
0.18663,0.050993,0.020877,-0.080434,0.0022581,0.028278,-0.014457,0.0098322
0.037417,-0.010576,0.06846,0.053158,-0.00062539,-0.010283,-0.036627,-0.056096
-0.15157,0.063956,-0.010711,-0.015249,-0.020075,-0.01913,-0.024455,-0.0020701
0.023175,-0.082137,-0.029198,0.07344,-0.031363,0.065658,-0.0055242,0.017393
0.079463,0.0045562,0.13608,0.047894,-0.030787,-0.025128,0.013993,0.009741
0.091498,0.0091231,0.13312,0.037781,-0.028797,-0.022226,0.01039,0.0076147
0.19429,0.053326,-0.003159,-0.062784,0.0038029,0.011457,-0.0021093,0.0072194
0.19004,0.051734,-0.0065161,-0.057241,0.0040593,0.0077062,-0.0021958,0.003695
-0.16325,0.059349,-0.013626,-0.020854,-0.017491,-0.022276,-0.023222,0.0062048
-0.15816,0.1052,-0.0066105,-0.0040984,-0.013708,0.016889,0.009651,-0.021825
-0.16675,0.11345,-0.0033976,-0.00079792,0.0053187,0.018349,0.01833,-0.0054879
