Inf,Inf,Inf,Inf,Inf,Inf,Inf
-0.14614,0.011756,0.02486,-0.038753,-0.016157,-0.020402,-0.02609
-0.14541,-0.095001,0.0050153,-0.0078837,0.0041125,-0.0045558,-0.0016754
0.18812,-0.025392,0.074424,0.0055486,-0.006803,-0.047834,0.037543
Inf,Inf,Inf,Inf,Inf,Inf,Inf
0.088116,0.017184,-0.1689,-0.0041298,-0.011286,-0.027529,0.0049618
-0.1057,-0.11694,-0.010698,0.040039,0.053669,-0.0057346,-0.0024923
-0.11407,-0.0031181,0.015578,-0.071088,-0.096517,0.021664,0.020612
-0.071631,0.15111,0.025146,-0.00077381,0.016389,0.00079784,0.0061965
-0.099992,0.053821,0.020136,-0.045018,-0.048208,0.005063,0.0043367
-0.12733,-0.073108,0.0051746,-0.027961,-0.034022,0.0092016,0.012556
0.063257,0.024371,-0.18997,0.015289,-0.02668,-0.047945,0.014166
-0.077724,0.16081,0.029374,-0.0089314,0.018438,-0.013881,-0.013141
0.082565,0.0194,-0.17963,-0.0018199,-0.013559,-0.026468,0.0011094
-0.09719,0.1301,0.03067,-0.028851,-0.0071221,-0.012404,-0.013069
-0.14501,-0.092014,0.0051609,-0.0022599,0.013905,-0.0089588,-0.0075792
-0.11337,-0.096608,-0.0031532,-0.013174,-0.026699,0.018567,0.02487
0.20248,-0.027867,0.04526,-0.036048,0.020086,0.00033235,-0.0019051
0.064438,0.0032401,0.010636,0.10116,-0.066224,0.025661,-0.039857
-0.12399,-0.024542,0.010648,0.012199,0.043882,-0.024566,-0.027472
0.12382,-0.0083785,0.044089,0.096492,-0.070367,0.0061547,-0.039645
0.16173,-0.013612,-0.030857,-0.06532,0.044455,0.049381,-0.021588
0.15499,-0.0093941,-0.052553,-0.055195,0.035692,0.061065,-0.040064
-0.15377,-0.093011,0.007505,-0.0099301,0.0055341,-0.0075576,-0.0059434
0.18212,-0.024869,0.053876,-0.02394,0.015099,-0.0023946,0.010407
0.18208,-0.025998,0.074068,0.0054948,-0.0084336,-0.04412,0.031116
